aluno,cluster,final_result,faixa_volume,semanas_mortas,centro_massa
DDD_2013J_2457907,1,Pass,medio,9,0.3757107211518795
DDD_2013J_245946,1,Pass,baixo,2,0.4050733254062624
DDD_2013J_2461936,1,Pass,medio,8,0.3245523161166198
DDD_2013J_2462628,1,Pass,medio,4,0.3431761130928789
DDD_2013J_2472145,1,Pass,medio,2,0.3799404866094871
DDD_2013J_2473456,1,Pass,medio,1,0.396488336713996
DDD_2013J_2474436,3,Fail,baixo,27,0.0617816091954023
DDD_2013J_2477052,1,Pass,alto,2,0.4730407523510972
DDD_2013J_2485582,1,Distinction,alto,0,0.4553757207071268
DDD_2013J_2486769,1,Fail,medio,11,0.2994531567767885
DDD_2013J_248695,1,Fail,medio,5,0.3774992755722978
DDD_2013J_248961,1,Pass,medio,3,0.3847880747126436
DDD_2013J_2494999,1,Fail,medio,3,0.2639737917525077
DDD_2013J_250163,1,Pass,alto,1,0.4163110890597866
DDD_2013J_2505859,2,Pass,medio,1,0.4391090169201113
DDD_2013J_2520868,1,Pass,medio,5,0.3821096831657971
DDD_2013J_2522932,1,Fail,alto,1,0.3924461240351573
DDD_2013J_2540195,1,Fail,medio,9,0.2822819901755751
DDD_2013J_2550054,1,Fail,medio,8,0.3630784761702354
DDD_2013J_2552672,1,Pass,alto,0,0.432633135077526
DDD_2013J_2554973,2,Fail,medio,2,0.5607789630364673
DDD_2013J_2555596,1,Pass,alto,4,0.4135878489326764
DDD_2013J_255622,3,Fail,baixo,26,0.069386038687973
DDD_2013J_2556345,3,Fail,medio,15,0.1349175599466184
DDD_2013J_2560868,1,Pass,baixo,12,0.4120784911411697
DDD_2013J_2561282,3,Fail,baixo,24,0.0606350290201433
DDD_2013J_2569051,1,Fail,medio,4,0.420484763939143
DDD_2013J_2569416,1,Distinction,alto,1,0.4000468863219812
DDD_2013J_2569653,3,Fail,baixo,26,0.0795162120432321
DDD_2013J_2570253,2,Pass,alto,0,0.4913007864704904
DDD_2013J_257167,1,Pass,medio,0,0.3012942974496131
DDD_2013J_2574281,3,Fail,baixo,27,0.060727969348659
DDD_2013J_258010,2,Pass,medio,5,0.5337404683177002
DDD_2013J_258042,1,Pass,alto,1,0.4750255049989798
DDD_2013J_2581779,1,Pass,medio,3,0.4549905574596068
DDD_2013J_2581822,2,Pass,baixo,5,0.4582577132486387
DDD_2013J_2585270,1,Pass,medio,2,0.4546777244289247
DDD_2013J_2588379,3,Fail,baixo,26,0.1379310344827586
DDD_2013J_259060,1,Pass,baixo,10,0.4345489125940626
DDD_2013J_259641,1,Pass,medio,4,0.3801480743541557
DDD_2013J_259951,1,Pass,baixo,15,0.3086020166811901
DDD_2013J_2602235,1,Fail,medio,9,0.3232484076433121
DDD_2013J_2612561,2,Pass,alto,1,0.6114951691153228
DDD_2013J_2613296,1,Pass,alto,5,0.3628805574250762
DDD_2013J_2615761,1,Fail,baixo,25,0.2885662431941924
DDD_2013J_2624040,1,Pass,medio,2,0.4298197492163009
DDD_2013J_2627449,2,Pass,medio,0,0.5039565644313522
DDD_2013J_2635163,1,Pass,medio,9,0.2395342162450285
DDD_2013J_263524,3,Fail,baixo,24,0.2216748768472906
DDD_2013J_2636885,2,Fail,baixo,10,0.4825817860300619
DDD_2013J_2639310,1,Pass,alto,0,0.4119012183739877
DDD_2013J_2643555,1,Pass,medio,0,0.40522813385551
DDD_2013J_2646291,1,Pass,medio,3,0.4620073891625616
DDD_2013J_2650741,1,Pass,medio,0,0.3826163108921729
DDD_2013J_2658898,1,Pass,medio,4,0.4142031243593423
DDD_2013J_2662178,2,Pass,baixo,6,0.518355723395035
DDD_2013J_266286,2,Pass,alto,3,0.4665948275862069
DDD_2013J_2663010,1,Pass,medio,4,0.4384935191978479
DDD_2013J_266558,1,Pass,baixo,16,0.4644585601935874
DDD_2013J_2671469,1,Pass,alto,1,0.3187453770561093
DDD_2013J_2677097,1,Pass,alto,3,0.4117101347803255
DDD_2013J_267871,1,Pass,baixo,11,0.5132968571065021
DDD_2013J_2686578,2,Distinction,medio,1,0.5553934036609266
DDD_2013J_2692186,1,Pass,medio,8,0.2801851286746007
DDD_2013J_2695608,2,Pass,alto,3,0.5147273545653153
DDD_2013J_270393,1,Pass,medio,3,0.434326904344438
DDD_2013J_270493,3,Fail,baixo,21,0.1594503500129634
DDD_2013J_271206,3,Fail,baixo,24,0.0722391968572675
DDD_2013J_271526,2,Pass,baixo,4,0.5128957616118291
DDD_2013J_274964,3,Fail,medio,22,0.106306950151867
DDD_2013J_275232,1,Pass,medio,4,0.4388584026263449
DDD_2013J_276857,1,Pass,medio,3,0.428167406138917
DDD_2013J_277412,1,Fail,baixo,16,0.3209071140105623
DDD_2013J_277596,1,Pass,medio,2,0.4590963139120095
DDD_2013J_277729,1,Fail,baixo,5,0.3674540682414697
DDD_2013J_27935,3,Fail,medio,14,0.1869619262464895
DDD_2013J_279868,2,Pass,baixo,13,0.5021869596175365
DDD_2013J_28046,1,Fail,medio,9,0.437124451902777
DDD_2013J_282317,2,Pass,alto,0,0.539346446427804
DDD_2013J_285557,1,Pass,medio,10,0.3877880064492641
DDD_2013J_286842,1,Pass,baixo,6,0.3453015760161156
DDD_2013J_287783,2,Distinction,medio,2,0.4769574460418693
DDD_2013J_289009,1,Pass,baixo,10,0.4459588387624369
DDD_2013J_292694,1,Fail,medio,3,0.3690863463147133
DDD_2013J_293853,1,Pass,baixo,13,0.321271050521251
DDD_2013J_29411,2,Pass,medio,4,0.5438992042440318
DDD_2013J_294364,1,Fail,medio,9,0.3677634694752036
DDD_2013J_298402,1,Pass,alto,2,0.3375693024245504
DDD_2013J_299473,2,Fail,medio,1,0.4833749635060174
DDD_2013J_303582,1,Pass,baixo,13,0.4078979245740127
DDD_2013J_30549,3,Fail,baixo,19,0.1905172413793103
DDD_2013J_305535,2,Pass,baixo,16,0.5695683626718109
DDD_2013J_308231,3,Fail,baixo,22,0.1191860465116279
DDD_2013J_31173,2,Fail,medio,6,0.4916405433646813
DDD_2013J_314956,1,Pass,medio,5,0.2999148573861217
DDD_2013J_315625,1,Pass,medio,8,0.42016065830721
DDD_2013J_315730,2,Pass,alto,4,0.6473706152105294
DDD_2013J_315909,1,Fail,baixo,9,0.3774391873830527
DDD_2013J_317096,1,Pass,medio,2,0.4077771480884084
DDD_2013J_318794,1,Pass,medio,9,0.3657273254129238
DDD_2013J_318977,3,Fail,baixo,24,0.0509852216748768
DDD_2013J_320963,1,Pass,medio,6,0.3489885881432043
DDD_2013J_325497,1,Fail,medio,0,0.3404649947753396
DDD_2013J_331315,2,Pass,medio,3,0.5406483651378194
DDD_2013J_331404,2,Pass,medio,3,0.5396795156749433
DDD_2013J_332309,1,Pass,medio,1,0.3895667550839964
DDD_2013J_332436,1,Pass,alto,1,0.3665837184500533
DDD_2013J_332726,1,Fail,medio,7,0.3491529496575754
DDD_2013J_334255,1,Pass,medio,5,0.4648481729284611
DDD_2013J_334257,1,Pass,medio,1,0.4004804564336119
DDD_2013J_335405,1,Distinction,alto,0,0.3795110593713621
DDD_2013J_336037,1,Pass,medio,3,0.3608402695204122
DDD_2013J_338034,1,Fail,medio,8,0.383369019845962
DDD_2013J_33930,1,Pass,baixo,6,0.410272988505747
DDD_2013J_339739,1,Fail,medio,4,0.3895243320812054
DDD_2013J_339924,3,Fail,baixo,20,0.1384515289525048
DDD_2013J_341854,3,Fail,baixo,17,0.207581227436823
DDD_2013J_342100,1,Pass,alto,1,0.4587824798736867
DDD_2013J_342387,1,Fail,medio,10,0.4298055629912637
DDD_2013J_342949,1,Fail,baixo,8,0.3732783753895646
DDD_2013J_343238,1,Pass,medio,4,0.3549576031656304
DDD_2013J_343781,1,Distinction,medio,3,0.4301970771101475
DDD_2013J_343911,1,Fail,alto,2,0.3661134549004567
DDD_2013J_344474,1,Fail,baixo,17,0.2670833625956879
DDD_2013J_346333,1,Pass,medio,1,0.4451614348771033
DDD_2013J_34653,3,Fail,baixo,18,0.23227969348659
DDD_2013J_348050,1,Pass,baixo,11,0.3697390848302084
DDD_2013J_349182,2,Fail,baixo,23,0.4883808095952023
DDD_2013J_350644,2,Fail,baixo,9,0.4733897202342225
DDD_2013J_350929,2,Distinction,baixo,5,0.4149745255851731
DDD_2013J_352051,2,Pass,baixo,23,0.6293103448275862
DDD_2013J_352771,1,Pass,medio,5,0.3834189288334557
DDD_2013J_355510,1,Pass,alto,0,0.481602616516762
DDD_2013J_358504,2,Pass,alto,0,0.5079085286202174
DDD_2013J_359943,2,Pass,baixo,13,0.6188599577762139
DDD_2013J_361243,1,Pass,baixo,8,0.4651637734663419
DDD_2013J_362647,3,Fail,baixo,20,0.0826989102851171
DDD_2013J_363990,3,Fail,baixo,26,0.0958351992834751
DDD_2013J_364239,1,Pass,alto,1,0.4611921423151504
DDD_2013J_364547,1,Pass,medio,3,0.4170520716014473
DDD_2013J_364770,1,Pass,medio,3,0.300207357345826
DDD_2013J_366449,2,Pass,baixo,5,0.4878741947707464
DDD_2013J_366987,1,Pass,baixo,7,0.5006169231768297
DDD_2013J_368106,3,Fail,baixo,23,0.1097178683385579
DDD_2013J_368436,1,Pass,alto,1,0.2672352869501646
DDD_2013J_369319,2,Pass,medio,5,0.498898065492754
DDD_2013J_370294,3,Fail,baixo,25,0.0347290640394088
DDD_2013J_373237,1,Fail,medio,1,0.358044746363435
DDD_2013J_374636,1,Pass,baixo,8,0.4200851273826415
DDD_2013J_378825,1,Pass,alto,3,0.4213685704422538
DDD_2013J_379023,1,Fail,medio,6,0.3101913434973907
DDD_2013J_379124,1,Pass,medio,1,0.3929974434121094
DDD_2013J_380138,1,Fail,baixo,23,0.3382750430010647
DDD_2013J_380239,1,Pass,medio,0,0.398953962172353
DDD_2013J_380253,1,Pass,alto,1,0.4415365062376668
DDD_2013J_380429,2,Pass,medio,7,0.4906321303467557
DDD_2013J_380662,1,Pass,baixo,2,0.3191302437952997
DDD_2013J_382378,1,Pass,medio,4,0.4622890682318415
DDD_2013J_382742,1,Fail,baixo,15,0.2969202421689919
DDD_2013J_383694,2,Pass,medio,2,0.5743121470623573
DDD_2013J_383978,2,Pass,baixo,14,0.5252078850962377
DDD_2013J_385218,1,Fail,medio,15,0.2584038169594448
DDD_2013J_385937,1,Pass,alto,0,0.4516158151290846
DDD_2013J_388947,2,Pass,alto,0,0.5109633189888039
DDD_2013J_389025,1,Fail,medio,9,0.3628811435466655
DDD_2013J_389362,1,Fail,medio,4,0.4931589488670638
DDD_2013J_389639,1,Pass,medio,2,0.4317961501177124
DDD_2013J_390029,1,Pass,medio,6,0.4152288879848764
DDD_2013J_390690,1,Pass,alto,4,0.3919557411130011
DDD_2013J_391537,2,Pass,medio,2,0.6949602122015915
DDD_2013J_391578,3,Fail,baixo,14,0.2236206896551724
DDD_2013J_392626,1,Fail,medio,4,0.3137527136870804
DDD_2013J_392664,2,Pass,alto,0,0.5901618578465869
DDD_2013J_392890,1,Pass,medio,2,0.4417166416791603
DDD_2013J_39411,3,Fail,baixo,25,0.0555946516537649
DDD_2013J_394384,3,Fail,baixo,23,0.04707543839002
DDD_2013J_396210,2,Pass,baixo,6,0.546162402669633
DDD_2013J_396292,2,Pass,alto,1,0.5255267491808011
DDD_2013J_396668,1,Pass,medio,3,0.4463224052998131
DDD_2013J_399453,2,Pass,baixo,11,0.5319221577330147
DDD_2013J_399794,2,Fail,medio,1,0.4988342127868449
DDD_2013J_399843,3,Fail,baixo,25,0.0451559934318555
DDD_2013J_399935,3,Fail,baixo,11,0.2207270348565554
DDD_2013J_40184,1,Distinction,alto,2,0.4210236761960899
DDD_2013J_402210,1,Pass,medio,5,0.3956455897321317
DDD_2013J_402433,1,Fail,baixo,14,0.3749791770781275
DDD_2013J_403052,1,Fail,medio,12,0.2245334822467309
DDD_2013J_40419,1,Pass,baixo,11,0.4713686713811878
DDD_2013J_40563,1,Pass,baixo,6,0.2833048822123591
DDD_2013J_406224,2,Pass,baixo,2,0.5065398335315101
DDD_2013J_406498,2,Pass,medio,5,0.6014290152221187
DDD_2013J_407374,1,Distinction,medio,4,0.4176008520836106
DDD_2013J_408061,1,Fail,medio,3,0.4248643444775073
DDD_2013J_408239,1,Pass,medio,1,0.3495564824061563
DDD_2013J_408817,1,Fail,baixo,14,0.4269509981851179
DDD_2013J_409880,1,Pass,alto,1,0.4097417492970253
DDD_2013J_409953,1,Pass,medio,3,0.4771577847439917
DDD_2013J_410084,3,Fail,baixo,24,0.169925346605048
DDD_2013J_411707,2,Pass,medio,3,0.5617801233819492
DDD_2013J_412618,2,Distinction,medio,4,0.4812667135819845
DDD_2013J_414247,1,Fail,medio,6,0.2779587404994572
DDD_2013J_416243,2,Pass,medio,9,0.5464263752897215
DDD_2013J_416500,3,Fail,medio,16,0.1914655172413793
DDD_2013J_418397,1,Pass,medio,1,0.3322906057519763
DDD_2013J_419192,2,Distinction,baixo,12,0.5841170323928944
DDD_2013J_419517,1,Distinction,medio,1,0.4715649389011536
DDD_2013J_422276,2,Pass,baixo,9,0.48440588622886
DDD_2013J_422534,1,Fail,medio,11,0.3433504131468403
DDD_2013J_423147,1,Pass,baixo,9,0.2895515761432588
DDD_2013J_423876,3,Fail,baixo,25,0.0997701149425287
DDD_2013J_426059,2,Pass,baixo,9,0.468655242930682
DDD_2013J_426887,1,Distinction,alto,0,0.4462975798532894
DDD_2013J_427344,1,Fail,baixo,13,0.3972506989748368
DDD_2013J_42818,3,Fail,baixo,25,0.0325309043591411
DDD_2013J_428321,3,Fail,baixo,27,0.0703559510567296
DDD_2013J_429212,1,Pass,medio,5,0.3415914566178851
DDD_2013J_429854,1,Pass,baixo,14,0.4261330873025026
DDD_2013J_430356,1,Pass,alto,0,0.4223794725872677
DDD_2013J_431005,1,Pass,baixo,7,0.4988505747126436
DDD_2013J_432862,1,Fail,medio,2,0.4293997445721583
DDD_2013J_433508,2,Pass,baixo,10,0.5677473763118441
DDD_2013J_433748,1,Pass,baixo,6,0.4359056531213947
DDD_2013J_434159,3,Fail,baixo,24,0.1213982050070855
DDD_2013J_435587,1,Pass,baixo,10,0.4154643195365161
DDD_2013J_437923,1,Pass,baixo,3,0.4573127229488704
DDD_2013J_438751,1,Pass,medio,1,0.4277196607688665
DDD_2013J_439568,1,Distinction,alto,2,0.4091614805537072
DDD_2013J_439713,1,Fail,medio,9,0.2897000523599372
DDD_2013J_439855,1,Pass,medio,4,0.4330794725336718
DDD_2013J_440003,1,Pass,alto,0,0.4368949412164701
DDD_2013J_441342,1,Pass,alto,2,0.3122559989545729
DDD_2013J_441444,1,Pass,medio,0,0.4559152492297303
DDD_2013J_441885,2,Fail,medio,11,0.5822520440810522
DDD_2013J_441892,1,Fail,baixo,5,0.352948099329175
DDD_2013J_442547,1,Fail,baixo,1,0.3812198135459957
DDD_2013J_442589,1,Pass,medio,4,0.422424691573303
DDD_2013J_442590,1,Fail,alto,0,0.3995949283374495
DDD_2013J_442878,1,Fail,baixo,4,0.3120971274798172
DDD_2013J_442924,1,Pass,medio,6,0.3962127717268496
DDD_2013J_443400,1,Fail,baixo,19,0.3168543279380718
DDD_2013J_443438,1,Fail,baixo,3,0.3750541047467897
DDD_2013J_443731,3,Pass,baixo,11,0.232641332395027
DDD_2013J_444317,1,Pass,alto,2,0.4343537241718874
DDD_2013J_444375,1,Pass,alto,2,0.3962695786118439
DDD_2013J_445109,1,Fail,medio,3,0.4483017112133587
DDD_2013J_445386,2,Pass,medio,4,0.4923701942132381
DDD_2013J_445917,1,Distinction,medio,2,0.369492504271242
DDD_2013J_445930,2,Pass,baixo,7,0.5077976087333218
DDD_2013J_446246,1,Distinction,medio,1,0.5002128565346957
DDD_2013J_446279,1,Pass,alto,0,0.4847756507035449
DDD_2013J_447059,1,Pass,medio,1,0.4474885844748858
DDD_2013J_464924,2,Pass,alto,0,0.5015364807909537
DDD_2013J_465441,3,Pass,medio,9,0.2296790145260276
DDD_2013J_465629,1,Fail,medio,3,0.3307548928238584
DDD_2013J_466539,1,Pass,alto,0,0.4457465643706264
DDD_2013J_466880,1,Pass,medio,1,0.3405574176959456
DDD_2013J_468927,1,Pass,medio,2,0.3824828772200314
DDD_2013J_469465,2,Pass,medio,9,0.5504229017566689
DDD_2013J_469553,1,Pass,medio,7,0.3036533376504235
DDD_2013J_470403,2,Fail,alto,0,0.5442127548504975
DDD_2013J_471373,2,Distinction,alto,0,0.4847028049276234
DDD_2013J_472000,1,Pass,medio,3,0.4804702194357366
DDD_2013J_472060,1,Fail,baixo,21,0.3166969147005444
DDD_2013J_473104,1,Pass,alto,1,0.459092460970235
DDD_2013J_473340,1,Fail,baixo,10,0.2974670072371221
DDD_2013J_474246,1,Fail,baixo,13,0.2331643002028397
DDD_2013J_474495,1,Pass,medio,8,0.4354086845466156
DDD_2013J_474902,1,Fail,medio,2,0.4460584668295773
DDD_2013J_476144,1,Pass,alto,1,0.4127243066884177
DDD_2013J_476170,3,Fail,baixo,20,0.1482211275314723
DDD_2013J_476355,3,Fail,baixo,24,0.1420361247947454
DDD_2013J_476822,1,Fail,medio,3,0.4568649741063534
DDD_2013J_477120,1,Pass,medio,7,0.4304334760724214
DDD_2013J_477128,1,Pass,alto,1,0.3344322549872338
DDD_2013J_477161,1,Fail,medio,2,0.4074808606828312
DDD_2013J_477348,1,Pass,baixo,3,0.4516705377881007
DDD_2013J_477412,2,Pass,baixo,15,0.622277259160475
DDD_2013J_478238,2,Distinction,medio,12,0.6968616815187911
DDD_2013J_478244,2,Pass,baixo,8,0.549373040752351
DDD_2013J_479141,1,Pass,medio,3,0.4068615438473657
DDD_2013J_479457,2,Distinction,medio,4,0.5001777461784571
DDD_2013J_479848,2,Distinction,medio,1,0.5258026159334126
DDD_2013J_479977,1,Pass,alto,1,0.4024261083743842
DDD_2013J_480716,1,Pass,medio,1,0.3758360114653001
DDD_2013J_480938,1,Pass,medio,8,0.5086675412293853
DDD_2013J_48152,1,Pass,baixo,9,0.4649202893461618
DDD_2013J_481538,1,Pass,medio,6,0.3668501883512025
DDD_2013J_481667,1,Pass,baixo,10,0.3602505387931034
DDD_2013J_482083,1,Pass,alto,0,0.4363359681602829
DDD_2013J_482868,1,Pass,medio,3,0.470045280390108
DDD_2013J_483362,1,Fail,medio,5,0.3430053266049901
DDD_2013J_483934,1,Fail,baixo,17,0.4555495689655172
DDD_2013J_484423,1,Pass,medio,3,0.3873192436040045
DDD_2013J_484436,1,Pass,alto,3,0.3765049135125603
DDD_2013J_485195,1,Fail,medio,3,0.3272142634319583
DDD_2013J_485506,2,Pass,alto,3,0.6060140545840823
DDD_2013J_485519,2,Pass,baixo,7,0.482171180168008
DDD_2013J_485594,2,Fail,medio,1,0.5641317272398283
DDD_2013J_485734,1,Fail,medio,5,0.4902548725637182
DDD_2013J_485791,1,Pass,medio,2,0.34275442187582
DDD_2013J_486533,2,Pass,alto,1,0.5738709592572135
DDD_2013J_486877,1,Pass,medio,4,0.4005010096878914
DDD_2013J_486890,1,Pass,baixo,3,0.3990789621475907
DDD_2013J_487293,1,Pass,medio,4,0.4223405294519878
DDD_2013J_488680,2,Distinction,alto,5,0.6567628845047545
DDD_2013J_489084,3,Fail,baixo,23,0.1079638752052545
DDD_2013J_489209,1,Pass,medio,4,0.4751376017311944
DDD_2013J_489410,1,Pass,baixo,11,0.3101032671055015
DDD_2013J_489990,1,Fail,baixo,12,0.3450085980631731
DDD_2013J_491081,1,Fail,medio,2,0.355771498655597
DDD_2013J_491875,3,Fail,baixo,26,0.0244201742545097
DDD_2013J_491926,1,Pass,alto,1,0.3915827386113519
DDD_2013J_492635,1,Pass,medio,7,0.3901213728799935
DDD_2013J_492740,1,Pass,medio,1,0.4507655919332752
DDD_2013J_493404,1,Pass,medio,4,0.3395067172296204
DDD_2013J_493725,3,Fail,medio,18,0.1804956896551724
DDD_2013J_494667,1,Pass,alto,0,0.4092233287000895
DDD_2013J_496185,3,Fail,baixo,26,0.0558292282430213
DDD_2013J_497229,3,Fail,baixo,24,0.0583982202447163
DDD_2013J_497475,3,Fail,baixo,21,0.1578947368421052
DDD_2013J_497590,1,Pass,baixo,4,0.37899615112717
DDD_2013J_497809,3,Fail,baixo,26,0.0282401902497027
DDD_2013J_498821,2,Pass,medio,0,0.4539657319534504
DDD_2013J_499392,3,Fail,baixo,24,0.0841010792313766
DDD_2013J_499469,3,Fail,baixo,19,0.1612123874368548
DDD_2013J_500283,1,Pass,medio,3,0.4921283434112327
DDD_2013J_500581,2,Distinction,medio,1,0.4753455871183351
DDD_2013J_501203,1,Fail,medio,16,0.2948834287309786
DDD_2013J_501867,1,Pass,medio,3,0.2903635978323393
DDD_2013J_502477,1,Distinction,alto,2,0.4707915451312582
DDD_2013J_502638,1,Pass,medio,2,0.4338897430265758
DDD_2013J_502642,3,Fail,baixo,27,0.0103448275862068
DDD_2013J_503023,2,Pass,baixo,9,0.5582530425963488
DDD_2013J_503783,1,Pass,medio,5,0.3210515733386951
DDD_2013J_503838,1,Fail,alto,2,0.3561157535749188
DDD_2013J_504234,1,Pass,alto,3,0.3649097287584495
DDD_2013J_504368,3,Fail,baixo,25,0.1047933480068476
DDD_2013J_504429,2,Pass,medio,3,0.5358249019202974
DDD_2013J_504596,1,Fail,medio,8,0.3042221463525663
DDD_2013J_504602,3,Fail,baixo,25,0.0773168103448275
DDD_2013J_504862,3,Fail,baixo,25,0.0493576741041244
DDD_2013J_505856,1,Pass,alto,0,0.4925077095598542
DDD_2013J_506582,2,Distinction,alto,0,0.5318781335367483
DDD_2013J_506829,2,Fail,baixo,12,0.5624334174376228
DDD_2013J_507113,1,Pass,medio,4,0.4217506631299735
DDD_2013J_507115,3,Fail,baixo,23,0.0401571366215626
DDD_2013J_507285,1,Pass,alto,0,0.4029615574987625
DDD_2013J_507344,1,Pass,medio,4,0.298956026573869
DDD_2013J_507478,3,Fail,baixo,23,0.1448738717889377
DDD_2013J_508025,2,Pass,alto,0,0.4466284620041959
DDD_2013J_508246,2,Fail,baixo,20,0.5880161770966368
DDD_2013J_508637,1,Pass,alto,0,0.4330436800951649
DDD_2013J_508785,3,Fail,baixo,20,0.1316824809071974
DDD_2013J_509102,1,Pass,medio,1,0.4579206311363488
DDD_2013J_509279,1,Pass,medio,4,0.4331929861962372
DDD_2013J_509327,1,Pass,alto,0,0.4699381078691424
DDD_2013J_509610,1,Pass,alto,0,0.363988184560949
DDD_2013J_509929,1,Pass,alto,1,0.3779169238909957
DDD_2013J_510182,1,Pass,alto,0,0.4471959075407351
DDD_2013J_510864,1,Pass,baixo,4,0.3588419693896367
DDD_2013J_510873,1,Pass,medio,2,0.4789109682446912
DDD_2013J_511282,1,Pass,medio,3,0.3688342087234527
DDD_2013J_511453,1,Pass,medio,7,0.4178693400903382
DDD_2013J_51163,2,Pass,medio,3,0.5430197522597925
DDD_2013J_512259,1,Pass,alto,0,0.3789334840776334
DDD_2013J_512706,1,Fail,medio,0,0.3294984886805255
DDD_2013J_513007,3,Fail,baixo,19,0.2079310344827586
DDD_2013J_513349,3,Fail,alto,8,0.2136527932407083
DDD_2013J_513482,3,Fail,baixo,27,0.0606641123882503
DDD_2013J_513499,1,Pass,medio,5,0.4501690331304936
DDD_2013J_513853,2,Pass,alto,0,0.4881795282023352
DDD_2013J_513954,3,Fail,baixo,22,0.1463512429831595
DDD_2013J_514125,1,Pass,alto,0,0.4837207858716905
DDD_2013J_515056,1,Pass,medio,3,0.3828403333878085
DDD_2013J_515520,2,Pass,baixo,17,0.5049202017696188
DDD_2013J_516653,1,Fail,medio,5,0.3620689655172414
DDD_2013J_516946,3,Fail,medio,12,0.1803209133688189
DDD_2013J_517093,2,Distinction,alto,1,0.4896352113378912
DDD_2013J_517416,1,Pass,medio,2,0.3759345552449
DDD_2013J_518731,1,Fail,baixo,13,0.3564313081554461
DDD_2013J_518951,1,Fail,baixo,16,0.3107938218390804
DDD_2013J_519211,1,Fail,medio,9,0.3167325285551886
DDD_2013J_519552,2,Pass,medio,9,0.5785440613026819
DDD_2013J_519961,2,Fail,baixo,23,0.6080740117746006
DDD_2013J_520150,2,Pass,medio,2,0.564564263322884
DDD_2013J_520891,1,Pass,alto,1,0.3788702265074052
DDD_2013J_522312,1,Pass,medio,2,0.3488575834034202
DDD_2013J_522473,1,Pass,medio,1,0.4561563031871488
DDD_2013J_522777,2,Pass,medio,6,0.536212862426918
DDD_2013J_523047,3,Fail,baixo,25,0.0961337513061651
DDD_2013J_523248,1,Pass,baixo,9,0.344528775473615
DDD_2013J_524575,2,Distinction,medio,0,0.4913084553613603
DDD_2013J_524711,1,Pass,baixo,8,0.3448275862068966
DDD_2013J_524791,1,Fail,medio,8,0.4164707419017764
DDD_2013J_525456,1,Pass,medio,4,0.4486658649939875
DDD_2013J_525472,1,Distinction,medio,3,0.3782663432308778
DDD_2013J_526158,1,Pass,baixo,13,0.3300773567588829
DDD_2013J_526242,1,Pass,medio,3,0.3666527763308678
DDD_2013J_526679,1,Pass,alto,0,0.3943995519641572
DDD_2013J_527427,1,Pass,baixo,11,0.3509890822613771
DDD_2013J_527574,2,Pass,alto,2,0.5327867980903165
DDD_2013J_527751,1,Fail,medio,5,0.4283068426724138
DDD_2013J_527954,0,Fail,baixo,7,0.4511931851333217
DDD_2013J_528467,1,Pass,medio,3,0.3620689655172414
DDD_2013J_528551,2,Pass,alto,3,0.5062956073830306
DDD_2013J_528892,1,Pass,baixo,3,0.4111590038314176
DDD_2013J_528971,1,Fail,alto,1,0.3962274946597497
DDD_2013J_529226,1,Fail,baixo,8,0.4841031319202784
DDD_2013J_529522,1,Fail,baixo,15,0.445213686592997
DDD_2013J_529868,1,Pass,medio,2,0.4375511396843949
DDD_2013J_530967,1,Pass,baixo,8,0.4559451043708916
DDD_2013J_531402,1,Pass,medio,2,0.4308755272025942
DDD_2013J_532020,1,Pass,medio,6,0.4323010295799967
DDD_2013J_532116,1,Pass,medio,8,0.4281154185392078
DDD_2013J_532144,1,Pass,baixo,6,0.4870527000650617
DDD_2013J_532863,3,Fail,baixo,24,0.066015120781855
DDD_2013J_532941,3,Fail,baixo,23,0.143583945732052
DDD_2013J_533988,1,Pass,medio,3,0.4176340578932688
DDD_2013J_534093,1,Pass,medio,1,0.4488996707676312
DDD_2013J_535161,1,Pass,medio,6,0.49280146077674
DDD_2013J_535351,3,Fail,baixo,24,0.0580859302968836
DDD_2013J_535632,1,Fail,baixo,13,0.4383553457240184
DDD_2013J_535794,1,Fail,medio,5,0.4354592615196826
DDD_2013J_536199,1,Pass,baixo,12,0.4242541650523053
DDD_2013J_536979,1,Fail,baixo,9,0.457115864768203
DDD_2013J_537747,1,Pass,medio,4,0.3788490370199516
DDD_2013J_537811,1,Distinction,alto,0,0.4627701149425287
DDD_2013J_537918,3,Fail,baixo,26,0.030321046373365
DDD_2013J_537962,1,Pass,medio,4,0.3862340483301656
DDD_2013J_538863,1,Pass,medio,4,0.4545454545454545
