aluno,vol_w00,vol_w01,vol_w02,vol_w03,vol_w04,vol_w05,vol_w06,vol_w07,vol_w08,vol_w09,vol_w10,vol_w11,vol_w12,vol_w13,vol_w14,vol_w15,vol_w16,vol_w17,vol_w18,vol_w19,vol_w20,vol_w21,vol_w22,vol_w23,vol_w24,vol_w25,vol_w26,vol_w27,vol_w28,vol_w29
DDD_2014J_1935155,213,118,45,84,43,78,72,32,27,53,52,50,55,30,3,40,158,64,59,53,55,35,78,109,230,203,197,269,11,18
DDD_2014J_1935774,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,3,0,0,0,0,0,0
DDD_2014J_1986180,39,21,8,57,52,8,3,0,0,6,15,4,14,11,18,21,23,10,12,6,3,2,9,13,17,43,6,16,0,0
DDD_2014J_1991399,9,12,129,94,67,25,24,61,2,0,21,11,92,2,10,36,51,25,15,16,4,41,90,17,18,13,35,64,0,0
DDD_2014J_2001461,76,31,110,35,33,14,86,5,2,0,4,0,71,3,8,38,25,44,0,42,28,4,6,1,11,76,65,70,1,0
DDD_2014J_2008795,20,0,89,1,52,17,34,1,17,0,1,0,17,0,36,0,34,8,8,0,0,0,38,11,2,0,0,0,0,1
DDD_2014J_2025354,334,221,494,156,347,219,176,287,97,63,60,6,34,16,25,3,103,26,0,8,19,10,78,38,56,61,24,224,72,20
DDD_2014J_2025589,0,0,5,8,47,3,6,23,0,0,1,0,0,1,0,9,17,3,1,0,0,0,0,0,0,1,0,0,0,0
DDD_2014J_203149,24,0,47,3,49,0,21,2,4,17,15,0,30,6,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2032882,72,42,25,35,27,15,25,5,0,0,3,20,3,8,0,0,8,44,0,12,0,6,16,86,53,0,24,158,1,1
DDD_2014J_2039810,2,39,0,6,29,33,42,28,8,0,45,18,57,11,3,6,35,1,0,0,0,14,28,122,4,73,13,32,6,0
DDD_2014J_2043939,142,58,76,89,134,75,32,4,123,52,11,60,104,57,91,57,48,30,59,34,25,46,30,64,55,69,97,78,0,0
DDD_2014J_204410,142,24,57,74,74,77,73,61,42,51,78,57,152,191,123,134,261,155,122,92,0,158,86,171,162,179,76,93,23,9
DDD_2014J_204609,43,97,71,48,45,36,58,85,14,16,100,14,30,62,104,8,60,27,5,32,18,64,30,5,5,2,35,6,0,0
DDD_2014J_2057959,247,132,73,104,58,66,53,42,0,16,101,52,23,58,8,64,121,136,73,42,16,86,81,109,101,136,85,110,21,16
DDD_2014J_2075945,130,143,21,50,38,19,73,47,123,120,17,11,160,46,71,31,204,249,55,51,142,93,87,198,197,1,163,3,114,4
DDD_2014J_2082180,0,2,0,2,0,0,0,0,0,23,1,0,0,0,0,7,2,0,2,0,0,5,0,0,0,0,0,0,0,0
DDD_2014J_2098108,64,27,132,145,16,21,2,5,0,16,0,7,1,16,3,15,7,7,0,0,0,0,0,17,0,0,4,5,0,0
DDD_2014J_2111313,11,43,21,40,32,9,12,8,1,23,2,3,0,21,1,6,3,37,3,1,23,10,13,15,0,6,2,69,15,28
DDD_2014J_2134578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,1,0,1,0,0,0,0,0,0,0,2,0,0
DDD_2014J_2142243,123,186,44,55,67,59,48,24,11,107,37,144,44,53,18,50,36,49,76,12,17,58,5,32,30,173,56,108,0,0
DDD_2014J_2143922,49,7,82,18,55,1,23,0,1,7,1,0,12,10,0,9,32,0,0,16,0,3,8,0,0,60,0,64,0,1
DDD_2014J_2172709,0,10,33,1,32,0,3,4,0,6,0,3,10,4,0,4,1,0,0,0,0,9,0,0,0,0,10,11,0,0
DDD_2014J_2189620,25,7,5,15,2,7,18,0,1,0,6,3,15,3,4,11,7,1,0,7,0,10,4,1,12,4,1,0,0,0
DDD_2014J_2196923,76,4,13,12,52,29,2,23,1,9,1,10,8,1,0,8,5,7,4,17,1,2,3,0,0,16,1,2,0,0
DDD_2014J_2201235,94,20,49,76,39,74,56,14,5,0,20,15,34,5,9,6,14,20,31,1,0,29,4,30,4,33,46,80,0,7
DDD_2014J_2216442,34,10,26,12,0,0,16,28,0,5,24,1,2,6,0,1,0,0,8,0,0,0,1,2,0,0,0,3,0,0
DDD_2014J_2224174,47,55,64,76,78,50,90,41,0,7,81,0,70,75,30,47,38,41,86,51,4,30,66,76,32,198,18,29,0,0
DDD_2014J_2226202,0,323,103,39,34,103,58,150,15,16,106,27,57,27,31,25,18,18,4,10,4,55,63,85,14,0,36,91,9,7
DDD_2014J_2231512,9,9,15,5,19,3,32,0,1,0,2,5,35,8,0,0,9,0,12,0,4,8,1,14,4,32,17,104,0,0
DDD_2014J_2232340,53,133,175,63,117,78,99,11,2,0,51,62,102,27,112,75,23,33,53,77,58,6,17,220,33,136,94,15,2,0
DDD_2014J_2235019,78,104,1,52,44,59,63,17,2,2,32,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2257853,54,10,701,946,626,911,892,1776,719,1052,1206,979,1268,407,154,112,221,171,209,254,141,154,70,14,1,305,14,289,64,4
DDD_2014J_2260861,55,86,144,75,10,31,17,29,0,0,1,33,36,18,25,28,43,41,64,45,6,22,51,15,38,19,39,84,0,0
DDD_2014J_2278095,65,29,76,55,59,40,18,15,1,20,34,12,31,38,58,8,28,42,24,15,8,18,8,9,37,26,49,14,11,6
DDD_2014J_2279403,25,116,171,126,94,123,34,21,25,21,73,54,73,30,61,93,44,36,80,63,78,61,15,21,11,44,150,81,4,8
DDD_2014J_2285405,56,40,101,14,41,19,31,30,7,3,8,1,39,4,1,11,77,5,6,2,0,12,2,1,1,0,1,36,17,9
DDD_2014J_2285527,25,1,55,77,29,2,39,11,12,1,0,4,12,17,0,30,44,16,27,19,0,3,12,3,0,0,0,27,1,0
DDD_2014J_2288599,21,65,48,14,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2290604,14,100,93,30,85,0,83,30,26,34,175,63,48,48,57,132,85,178,80,116,54,70,34,53,77,22,8,37,0,0
DDD_2014J_2307237,12,19,24,1,50,0,3,3,0,3,0,0,3,5,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2310615,102,66,44,86,65,71,119,0,0,17,21,0,58,24,1,73,68,48,40,12,12,0,27,65,35,8,50,29,1,0
DDD_2014J_2314761,90,5,21,1,8,40,5,26,1,1,64,29,29,1,31,28,17,29,4,0,17,14,80,6,37,5,101,109,0,0
DDD_2014J_2333244,78,62,17,0,36,0,51,0,0,0,38,3,0,0,0,5,0,1,0,18,0,0,83,6,2,0,0,118,2,1
DDD_2014J_2338290,142,59,69,53,67,45,45,8,13,54,19,0,89,18,20,12,53,202,35,44,62,32,162,43,33,38,18,83,14,2
DDD_2014J_233868,3,0,15,0,16,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_233873,20,7,8,10,17,1,29,24,1,1,0,16,49,18,0,11,62,16,10,1,1,36,1,10,0,2,12,88,0,0
DDD_2014J_2339789,184,163,106,204,94,59,41,92,17,12,84,65,138,62,119,46,60,280,117,22,11,20,2,12,52,14,100,92,28,12
DDD_2014J_2341830,98,236,56,69,13,19,41,43,17,11,11,5,41,22,62,18,20,27,93,21,31,43,89,36,19,6,1,495,25,10
DDD_2014J_234552,271,269,168,108,131,194,251,165,40,100,159,87,129,163,141,104,77,105,122,103,55,45,93,69,117,157,139,91,0,4
DDD_2014J_2357019,8,32,40,11,68,11,2,4,0,0,1,0,77,4,19,31,25,0,0,3,0,23,7,0,0,2,24,51,1,5
DDD_2014J_235893,85,47,92,17,62,52,31,44,26,64,80,138,166,56,108,66,61,71,37,70,22,25,58,122,17,78,107,122,13,10
DDD_2014J_2391689,2,54,21,4,33,53,9,15,2,5,23,40,14,21,27,18,48,29,18,21,0,7,21,9,0,49,14,1,0,0
DDD_2014J_2396471,56,54,42,77,40,11,5,19,10,50,38,64,33,81,17,31,50,17,49,0,16,13,42,25,11,30,19,6,0,0
DDD_2014J_2396643,15,16,6,2,11,4,11,0,0,0,13,0,48,13,4,19,65,17,0,0,1,0,13,0,0,0,0,0,0,0
DDD_2014J_2398169,15,0,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2400764,43,52,75,28,27,35,9,13,0,0,4,0,0,20,10,0,0,0,13,7,1,8,37,10,7,0,0,3,0,0
DDD_2014J_240186,190,61,19,48,46,21,50,0,0,1,0,6,46,62,10,23,96,10,5,0,10,5,24,0,50,0,0,4,0,0
DDD_2014J_240236,9,33,41,20,105,5,8,30,56,19,21,36,80,17,0,5,17,37,3,33,23,98,64,89,71,51,15,60,6,2
DDD_2014J_241066,36,19,43,0,24,71,0,6,0,0,0,2,16,0,0,2,15,0,0,4,7,25,18,0,0,0,0,53,0,0
DDD_2014J_2418277,31,13,36,0,17,12,19,5,0,2,2,0,8,23,0,0,3,6,0,0,0,35,0,54,0,0,29,13,4,2
DDD_2014J_2423655,29,25,20,2,35,27,4,15,0,5,12,0,53,17,0,35,9,11,0,5,0,16,29,0,0,0,0,0,0,0
DDD_2014J_243025,43,73,20,36,53,29,23,13,0,7,49,22,18,15,20,35,40,35,19,15,11,23,37,33,30,22,113,48,0,0
DDD_2014J_2432655,93,108,63,30,72,28,32,52,14,34,14,0,85,51,11,25,65,68,2,4,0,31,32,64,34,14,1,57,10,11
DDD_2014J_2433216,14,13,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2459418,64,25,51,6,35,8,36,1,0,0,4,25,1,0,0,0,0,22,0,2,3,0,11,1,2,0,14,0,21,0
DDD_2014J_2471673,28,37,18,7,0,40,1,5,0,0,6,0,0,10,0,8,8,12,11,0,4,0,0,0,0,0,1,35,0,0
DDD_2014J_2476409,0,17,0,0,0,43,24,0,0,0,4,12,5,7,4,7,0,10,2,17,0,11,2,20,0,19,19,31,1,0
DDD_2014J_2481629,122,71,52,60,92,54,42,27,31,41,25,41,37,60,69,45,34,49,41,23,12,20,7,0,14,10,44,25,1,0
DDD_2014J_2484726,182,112,106,100,101,137,66,41,21,33,86,70,106,89,99,48,106,16,12,27,20,74,33,34,80,26,29,73,0,5
DDD_2014J_249359,18,16,14,0,97,4,5,19,0,0,0,0,62,1,1,5,11,0,0,0,0,5,0,0,0,0,0,10,0,0
DDD_2014J_2494306,34,29,29,3,28,1,22,9,1,0,0,0,36,3,5,0,56,16,14,6,8,6,2,0,7,1,27,96,0,4
DDD_2014J_2499525,104,109,94,96,72,82,146,87,12,33,41,74,54,98,55,27,84,73,9,28,65,90,178,100,121,49,146,66,11,18
DDD_2014J_2507993,71,48,41,31,83,29,38,15,12,15,10,11,49,26,13,44,100,44,17,47,9,11,39,17,17,66,43,76,6,2
DDD_2014J_2509321,0,62,66,60,31,9,25,18,0,6,5,7,21,11,32,8,94,13,4,6,64,21,28,0,7,45,6,3,6,0
DDD_2014J_2516939,76,34,128,106,25,64,45,10,10,5,13,24,42,31,33,8,0,10,10,25,0,6,9,4,37,0,6,36,0,0
DDD_2014J_2525964,143,78,79,110,41,31,57,21,4,35,61,58,51,32,87,79,58,61,29,40,76,55,40,60,83,23,47,74,0,1
DDD_2014J_2527066,133,76,61,62,69,32,18,36,17,7,17,21,40,3,51,24,60,33,27,70,8,8,44,35,45,0,51,94,9,11
DDD_2014J_253579,48,68,50,0,18,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2542116,160,91,114,49,43,41,44,10,47,39,46,40,13,52,51,4,29,23,16,16,16,14,13,7,52,25,51,25,4,0
DDD_2014J_2544678,16,3,46,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2560520,57,57,29,88,51,57,40,0,0,13,20,49,63,22,16,17,128,24,14,20,8,43,36,7,27,51,106,54,0,1
DDD_2014J_256144,29,68,77,82,50,116,61,60,67,61,120,62,114,108,43,49,99,145,81,92,103,94,118,141,204,125,103,116,22,12
DDD_2014J_2561811,0,33,1,0,0,0,9,9,0,0,0,0,0,0,4,14,0,0,13,12,0,18,17,2,21,3,11,6,0,1
DDD_2014J_2570274,184,88,312,250,135,141,75,93,10,17,176,70,179,163,12,72,176,143,0,2,13,0,166,122,59,0,40,138,13,0
DDD_2014J_2572145,13,13,4,13,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_258538,25,21,6,56,4,11,31,7,1,0,0,29,47,22,63,46,66,2,0,5,11,0,32,27,26,0,19,35,1,2
DDD_2014J_2588215,1,0,9,0,2,0,0,0,15,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2588655,0,0,0,0,0,0,0,0,0,0,0,0,123,8,15,0,76,0,0,0,0,0,75,0,0,0,0,0,0,0
DDD_2014J_2590864,52,12,8,81,56,71,2,1,0,28,12,0,23,8,3,18,19,14,8,6,10,1,1,38,53,41,18,25,0,0
DDD_2014J_2595457,14,7,9,11,38,0,22,0,0,0,1,0,7,18,0,0,13,0,0,0,0,12,0,0,0,0,0,0,1,0
DDD_2014J_2595730,55,33,32,43,8,14,46,11,7,3,22,0,1,10,6,35,78,37,11,17,0,22,75,57,113,85,107,60,6,0
DDD_2014J_260077,42,80,35,55,27,28,46,13,0,0,32,34,51,45,10,16,42,42,2,0,0,21,38,6,0,0,14,107,9,6
DDD_2014J_2605337,139,132,161,123,113,93,82,86,87,66,104,130,132,102,55,120,114,63,187,121,70,81,119,169,126,57,50,145,29,10
DDD_2014J_2612069,16,79,21,94,44,21,65,8,0,0,0,4,45,2,33,14,71,19,11,0,0,35,23,0,0,0,0,2,0,0
DDD_2014J_2612342,72,34,66,81,54,78,30,1,5,30,184,59,62,73,18,66,96,34,29,83,14,37,31,7,17,0,0,13,0,0
DDD_2014J_2615169,25,14,8,40,9,15,0,24,3,23,0,6,8,21,0,10,21,66,55,37,24,12,13,30,18,5,4,10,0,6
DDD_2014J_2615956,53,21,15,34,13,11,34,6,0,3,14,18,29,3,0,25,66,4,0,4,2,6,4,6,26,0,0,0,1,0
DDD_2014J_2622441,9,35,110,59,98,5,67,4,4,10,0,0,5,15,1,9,16,0,0,0,9,0,7,15,8,0,0,87,0,0
DDD_2014J_2636552,0,0,0,14,17,6,18,1,0,8,1,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2641935,62,27,21,39,49,46,38,29,14,89,51,26,78,20,36,41,57,73,40,21,4,72,5,16,5,59,27,74,4,1
DDD_2014J_2646737,8,8,33,4,33,4,6,36,0,12,22,29,29,16,6,53,0,13,0,0,0,17,36,0,0,0,24,39,12,10
DDD_2014J_2650337,41,18,135,2,99,0,90,4,0,10,1,1,57,48,0,1,75,10,0,2,0,7,50,0,0,1,1,25,0,2
DDD_2014J_2653689,79,102,82,5,40,8,4,12,6,0,2,0,19,1,1,0,17,0,2,0,1,0,0,0,0,0,0,0,0,0
DDD_2014J_2662152,136,75,128,39,106,159,84,28,13,0,13,21,143,91,109,78,53,60,60,55,19,31,29,22,41,58,110,144,19,4
DDD_2014J_2668945,115,15,65,30,29,22,32,3,10,13,0,1,38,27,0,2,20,16,23,2,0,12,24,24,0,0,39,75,0,0
DDD_2014J_2675393,3,22,18,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_2677210,39,48,76,1,41,28,11,2,11,21,29,8,20,29,50,47,56,19,22,3,0,36,17,21,7,36,82,85,7,0
DDD_2014J_2678380,88,25,23,37,32,52,29,40,10,42,54,0,60,18,1,3,15,8,29,1,5,2,8,4,3,17,48,14,1,0
DDD_2014J_2680988,217,86,173,110,155,105,80,74,64,13,29,34,32,0,0,26,56,1,41,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_268143,72,105,40,112,106,3,90,6,35,20,70,38,27,9,18,24,104,1,22,7,14,18,32,5,38,13,4,72,6,0
DDD_2014J_2684043,32,40,65,42,15,27,37,15,3,2,14,7,37,31,11,3,18,1,0,1,3,10,3,11,2,0,0,29,0,10
DDD_2014J_2685863,51,88,35,52,43,46,28,22,5,0,20,13,93,27,10,14,77,46,16,7,2,23,75,3,11,86,184,87,10,10
DDD_2014J_2689863,69,108,66,87,46,61,70,9,0,12,7,9,59,29,32,9,22,8,4,6,15,24,39,3,5,8,24,18,0,2
DDD_2014J_269856,53,67,24,20,54,39,20,0,4,20,12,29,20,17,10,26,22,22,74,4,28,20,67,16,89,118,96,55,3,0
DDD_2014J_270502,42,1,32,29,14,14,15,0,1,1,1,43,36,19,15,23,23,4,30,11,10,16,1,2,15,28,0,25,0,0
DDD_2014J_275297,69,133,69,22,19,3,75,4,62,26,6,17,26,2,15,28,27,9,3,65,23,5,7,35,51,1,1,57,0,1
DDD_2014J_276935,50,92,54,65,22,63,83,15,7,13,50,87,55,121,154,93,82,227,91,81,30,64,20,52,137,145,83,172,17,4
DDD_2014J_281172,56,107,119,33,15,7,0,38,0,15,0,11,33,29,4,41,8,1,7,17,8,0,9,0,7,5,32,37,4,6
DDD_2014J_281920,32,9,29,19,23,3,6,9,12,8,20,5,35,23,9,2,64,9,15,44,4,20,23,70,101,209,59,88,10,1
DDD_2014J_285481,313,313,422,208,236,254,146,210,61,46,116,72,65,52,72,164,115,107,105,70,76,101,104,46,28,199,22,76,10,8
DDD_2014J_287954,25,13,36,41,19,12,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_295118,97,173,99,69,105,103,77,11,47,5,12,121,49,80,79,53,244,69,98,53,1,54,53,53,55,2,253,122,17,10
DDD_2014J_296138,23,57,17,39,12,13,51,3,9,17,26,44,20,13,8,4,34,0,16,5,7,18,15,0,15,0,21,3,0,0
DDD_2014J_298777,86,84,32,1,28,6,28,2,0,1,4,1,61,0,0,2,64,0,0,1,0,24,36,1,0,0,0,0,0,0
DDD_2014J_300057,64,7,9,10,11,3,4,10,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_303141,386,557,366,391,360,322,218,294,135,162,282,163,217,192,262,228,223,234,184,16,191,176,182,180,240,342,333,232,32,5
DDD_2014J_313561,211,390,496,334,266,338,191,149,111,135,315,105,223,310,181,204,210,256,138,72,14,155,173,253,348,28,192,425,67,18
DDD_2014J_318919,45,25,125,14,103,69,49,5,0,24,4,0,30,16,0,0,80,30,0,0,6,14,18,15,50,13,5,31,0,0
DDD_2014J_321952,8,0,23,2,39,14,4,2,3,5,1,0,19,7,1,2,13,7,2,12,1,1,0,14,0,0,2,0,0,0
DDD_2014J_322137,194,189,162,126,81,95,131,20,17,56,62,55,46,63,131,59,85,153,73,134,103,125,154,103,169,106,117,151,60,21
DDD_2014J_323680,130,147,90,28,14,38,17,13,12,23,31,6,10,29,32,10,27,64,92,71,3,6,18,24,35,73,55,51,2,0
DDD_2014J_324338,32,16,0,0,24,6,11,8,0,2,0,16,31,16,5,0,16,28,1,1,0,0,0,0,0,0,0,0,0,0
DDD_2014J_328241,421,356,694,426,368,367,220,408,207,126,355,202,237,206,299,202,274,245,162,256,129,187,195,195,158,261,228,406,66,10
DDD_2014J_334048,50,31,105,47,33,54,47,7,2,4,12,20,50,17,3,61,32,31,21,3,6,63,27,0,24,14,48,59,0,0
DDD_2014J_334581,65,30,23,105,23,22,1,1,0,3,23,0,32,6,6,28,49,1,38,65,18,8,7,3,3,0,49,43,1,0
DDD_2014J_334973,105,103,78,44,36,50,24,38,13,14,37,39,36,52,94,57,34,50,44,63,24,28,2,81,91,46,42,25,0,4
DDD_2014J_335018,5,2,9,0,7,8,0,13,0,0,0,0,8,0,0,0,1,0,0,0,0,11,11,0,0,0,31,33,0,0
DDD_2014J_336213,5,26,45,36,50,15,48,7,11,5,7,24,37,6,18,4,53,0,8,3,16,21,20,13,2,5,56,57,6,0
DDD_2014J_336218,35,33,21,8,9,5,9,0,1,8,4,0,13,18,4,5,35,20,9,4,0,11,5,0,0,0,0,0,0,0
DDD_2014J_337359,16,45,3,0,64,16,24,0,0,12,14,4,26,1,31,24,74,11,0,0,5,20,33,0,3,17,3,33,0,0
DDD_2014J_33796,55,18,19,0,57,2,35,19,1,0,12,0,21,5,5,4,18,5,7,0,0,0,39,2,0,0,0,24,3,0
DDD_2014J_338704,13,61,34,9,20,5,36,10,0,0,18,0,23,22,45,0,44,35,0,15,0,0,34,0,0,1,0,79,0,0
DDD_2014J_339853,31,46,121,48,21,50,4,0,3,13,47,55,45,98,30,24,35,33,0,9,0,9,18,0,11,36,18,48,0,0
DDD_2014J_340627,37,100,75,0,116,0,114,14,1,0,0,47,232,2,3,6,175,8,0,0,1,102,60,8,98,22,68,13,0,0
DDD_2014J_34087,10,2,1,0,0,0,0,0,0,0,0,0,3,1,0,3,6,8,9,29,0,0,0,0,0,0,0,0,0,0
DDD_2014J_341855,11,12,1,0,68,0,0,24,13,0,2,22,33,6,29,1,18,9,0,0,0,0,7,40,14,0,15,46,0,0
DDD_2014J_341921,33,7,0,25,25,8,19,1,13,3,17,5,34,10,2,11,3,7,0,32,17,6,10,9,5,28,43,65,0,0
DDD_2014J_349688,612,178,93,117,16,43,20,46,51,25,31,2,31,20,4,8,7,11,2,1,0,1,0,24,3,2,0,42,7,18
DDD_2014J_349910,10,36,53,29,19,0,38,1,0,8,3,10,15,3,1,6,10,5,6,17,0,14,12,0,15,2,1,11,0,0
DDD_2014J_351080,182,139,25,30,49,1,40,12,1,3,1,0,65,1,1,6,10,15,9,8,0,0,0,30,23,13,2,45,0,0
DDD_2014J_351244,50,117,83,42,40,13,75,13,1,1,4,20,53,1,0,1,79,1,0,0,1,5,88,1,0,0,0,49,0,0
DDD_2014J_356561,58,60,57,30,33,3,7,32,0,6,47,23,71,16,7,12,6,66,6,8,14,25,47,5,2,2,16,39,0,0
DDD_2014J_365893,42,38,1,18,33,9,34,0,0,15,17,18,32,0,1,29,11,10,0,0,5,4,0,0,16,0,3,12,0,0
DDD_2014J_367309,185,110,135,119,118,219,89,99,26,0,0,25,160,106,54,55,97,128,74,41,0,59,37,96,71,93,150,76,0,1
DDD_2014J_370089,14,67,33,3,17,12,51,0,0,0,4,29,19,2,0,37,75,0,0,0,12,59,26,0,94,36,47,47,0,0
DDD_2014J_370184,26,26,0,9,13,9,5,14,0,5,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
DDD_2014J_370274,83,91,111,52,55,57,35,7,24,102,36,47,69,119,59,49,33,56,23,34,58,45,13,41,38,35,0,28,0,1
DDD_2014J_370375,269,155,109,102,88,53,38,38,10,9,27,17,36,40,1,74,70,9,7,158,0,36,129,172,56,12,5,71,4,11
DDD_2014J_371019,17,6,33,33,17,52,23,3,1,15,9,11,16,4,36,47,22,15,33,12,6,2,16,30,21,34,35,43,1,0
DDD_2014J_379336,190,128,110,49,144,150,21,87,26,2,0,25,191,60,120,142,82,28,137,0,26,116,33,91,248,224,115,95,0,0
DDD_2014J_384295,0,55,12,7,38,11,33,24,0,2,5,0,10,53,12,13,49,1,7,0,1,0,8,0,0,28,0,2,0,0
DDD_2014J_384499,46,84,95,59,84,67,77,12,2,22,99,82,53,49,52,19,55,62,65,71,33,92,74,46,58,47,12,10,3,0
DDD_2014J_384999,58,19,28,10,28,18,20,0,0,2,20,4,18,22,3,15,5,5,0,14,62,0,118,63,112,110,166,384,18,9
DDD_2014J_385019,49,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD_2014J_385563,32,64,21,94,80,0,30,28,4,0,12,3,24,36,20,44,60,15,27,1,5,1,10,5,3,3,8,10,0,0
DDD_2014J_386140,140,24,20,6,37,5,49,0,9,25,10,4,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DDD_2014J_387359,0,11,42,0,11,62,1,2,0,1,0,0,38,19,46,4,16,12,40,11,14,66,50,30,4,73,34,135,10,0
DDD_2014J_390556,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,4,0,20,8,31,0,0
DDD_2014J_390849,37,26,63,11,40,9,0,9,4,8,7,0,34,0,5,0,30,7,2,0,0,22,13,19,3,0,1,7,0,0
DDD_2014J_393727,1,30,0,5,37,11,31,45,33,3,0,37,52,24,10,33,158,11,14,34,25,120,73,6,1,221,170,188,12,21
DDD_2014J_398816,27,70,79,46,82,9,113,15,1,1,44,9,195,58,11,1,263,190,19,32,61,72,211,21,47,93,215,247,5,7
DDD_2014J_399628,59,18,46,7,29,3,14,30,1,0,3,9,12,6,3,22,4,0,2,1,1,13,23,16,1,11,0,9,0,0
DDD_2014J_399794,8,7,25,7,29,3,32,23,1,1,1,6,53,2,0,7,50,3,6,3,7,12,4,6,0,1,1,0,1,1
DDD_2014J_400091,35,36,36,27,68,16,80,9,0,18,47,45,23,15,7,56,75,8,0,1,0,25,33,5,0,3,61,71,4,0
DDD_2014J_402958,79,177,130,80,148,38,171,27,18,15,74,17,49,58,8,85,101,43,95,32,6,121,52,18,16,204,64,46,0,0
DDD_2014J_403052,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,7,5,1,0,0,0,0,0,0
DDD_2014J_407487,64,20,10,4,18,1,4,7,0,5,9,8,3,0,1,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0
DDD_2014J_409205,79,19,16,12,10,2,0,49,4,12,7,33,9,16,0,46,49,7,5,50,0,42,0,4,0,11,29,21,0,6
DDD_2014J_410767,143,111,157,74,265,261,123,164,116,255,296,199,290,316,253,389,317,274,262,288,173,229,245,301,382,532,380,453,71,35
DDD_2014J_411549,55,67,34,18,114,8,57,28,21,1,9,1,9,15,55,33,210,9,25,42,10,53,37,13,4,20,4,55,11,0
DDD_2014J_412717,61,58,61,32,88,40,58,4,5,28,31,32,46,21,26,28,57,21,1,15,69,97,96,75,41,142,71,64,0,0
DDD_2014J_413087,10,23,5,6,21,3,5,14,0,0,1,2,17,1,1,0,30,2,0,2,0,6,6,1,0,0,0,0,0,0
DDD_2014J_414094,139,13,37,34,17,10,21,33,11,1,78,47,39,20,14,18,6,56,17,7,12,0,4,29,2,35,37,48,0,0
DDD_2014J_414963,178,49,75,35,29,50,49,9,4,25,88,66,77,29,25,138,35,42,120,33,68,18,22,45,21,12,18,72,1,2
DDD_2014J_419913,240,131,132,181,208,190,137,40,8,22,77,36,107,107,24,78,142,118,98,100,35,64,77,31,12,64,97,42,29,14
DDD_2014J_420141,108,0,56,94,66,56,56,16,2,5,63,61,28,9,42,32,44,18,25,1,18,29,32,4,62,44,34,70,0,0
DDD_2014J_420560,88,79,39,48,21,9,56,32,0,3,5,54,37,27,9,28,52,7,33,0,0,2,44,0,5,1,2,7,8,19
DDD_2014J_420762,48,41,26,7,38,50,16,40,18,61,14,26,22,18,23,34,24,15,25,26,7,21,2,21,6,10,69,67,0,0
DDD_2014J_421185,4,23,25,0,37,6,10,31,4,0,2,1,46,0,2,1,95,7,2,11,70,16,63,19,43,0,28,89,0,0
DDD_2014J_422343,57,17,46,27,6,0,22,0,0,0,0,0,7,0,0,0,14,0,0,8,4,0,13,0,0,0,1,0,0,0
DDD_2014J_424211,68,0,30,58,23,33,89,16,0,5,25,15,13,9,11,15,28,8,11,15,35,34,40,92,77,151,138,137,5,6
DDD_2014J_425910,65,76,13,56,48,66,55,9,13,0,2,0,34,8,5,0,40,12,2,1,12,11,38,1,8,9,39,10,0,1
