aluno,total_cliques,media_semanal,semanas_ativas,semanas_mortas,inclinacao,centro_massa,std_forma,pico_posicao,frac_segunda_metade,cliques_pre_curso,final_result,faixa_volume
EEE_2014J_649637,1325,44.166666666666664,24,6,-0.00047667219342246135,0.46305790500975924,0.033211596856175335,0.5517241379310345,0.5547169811320755,5,Distinction,medio
EEE_2014J_649667,1771,59.03333333333333,22,8,-0.0013088135446311195,0.3985669502910882,0.04440853690350665,0.5862068965517241,0.4342179559570864,121,Pass,alto
EEE_2014J_649713,2679,89.3,26,4,-2.0179196245174585e-05,0.498436112290999,0.03645785211438109,0.5517241379310345,0.6465098917506533,84,Distinction,alto
EEE_2014J_649718,1753,58.43333333333333,29,1,-0.0017715062752744852,0.3627082636662273,0.03419681854432068,0.034482758620689655,0.4027381631488876,5,Distinction,alto
EEE_2014J_649738,1662,55.4,26,4,-0.0016732055539715877,0.37032656956720206,0.03642209198956239,0.5517241379310345,0.381468110709988,237,Pass,medio
EEE_2014J_649843,715,23.833333333333332,21,9,-0.00299291364919841,0.2680491921871232,0.05978000794473954,0.06896551724137931,0.20279720279720279,1,Pass,medio
EEE_2014J_649935,503,16.766666666666666,13,17,-0.00275676309219212,0.28635086035511076,0.07098776645488304,0.5517241379310345,0.3499005964214712,31,Fail,baixo
EEE_2014J_649943,1369,45.63333333333333,27,3,-0.0015803615899818893,0.3775219767764036,0.03887324170379578,0.7931034482758621,0.4258582907231556,0,Pass,medio
EEE_2014J_650027,1878,62.6,25,5,-0.0008768469521809227,0.4320443612059785,0.030090804042708138,0.7586206896551724,0.5138445154419595,21,Distinction,alto
EEE_2014J_650105,297,9.9,10,20,-0.004486091916570225,0.15232787646580748,0.08829149149216182,0.06896551724137931,0.15824915824915825,0,Fail,baixo
EEE_2014J_650145,1446,48.2,18,12,-0.002382238140734211,0.3153765440930987,0.04555169175653597,0.034482758620689655,0.4156293222683264,6,Fail,medio
EEE_2014J_650164,1459,48.63333333333333,21,9,-0.0011068577453739242,0.41421852473352083,0.045307538037750485,0.6206896551724138,0.49623029472241253,17,Pass,medio
EEE_2014J_650330,4098,136.6,29,1,-0.0011659829179539556,0.40963632385856846,0.036404623646580814,0.0,0.4853587115666179,599,Distinction,alto
EEE_2014J_650341,925,30.833333333333332,15,15,-0.0031143312389141087,0.2586393289841566,0.052050121624325256,0.2413793103448276,0.17297297297297298,2,Pass,medio
EEE_2014J_650471,2814,93.8,27,3,4.490498405794023e-05,0.5034801362644902,0.04121044846226589,0.5862068965517241,0.5739161336176262,24,Pass,alto
EEE_2014J_650504,1539,51.3,21,9,6.432676260750367e-05,0.5049853241020815,0.04608200999717594,0.6206896551724138,0.5224171539961013,65,Distinction,medio
EEE_2014J_650533,1572,52.4,26,4,-0.0012360355158544832,0.4042072475212775,0.0424650602502944,0.2413793103448276,0.4548346055979643,28,Pass,medio
EEE_2014J_650575,1770,59.0,28,2,-0.0016269175417758593,0.3739138905123709,0.029910794771547632,0.5172413793103449,0.41920903954802247,35,Fail,alto
EEE_2014J_650592,1833,61.1,22,8,-0.002307589144026793,0.32116184133792347,0.046386902198078374,0.034482758620689655,0.34806328423349714,79,Pass,alto
EEE_2014J_650666,2880,96.0,29,1,-0.0005895439377085652,0.4543103448275863,0.0391793263293987,0.5862068965517241,0.6493055555555556,321,Distinction,alto
EEE_2014J_650734,830,27.666666666666668,21,9,-0.0013428575257649063,0.3959285417532198,0.04317147658701722,0.6206896551724138,0.42891566265060244,5,Pass,medio
EEE_2014J_650752,310,10.333333333333334,13,17,-0.0034748286626717856,0.2307007786429366,0.0815703205384106,0.27586206896551724,0.061290322580645165,1,Fail,baixo
EEE_2014J_650770,1014,33.8,23,7,0.00010750494193636152,0.508331633000068,0.06957540685804701,0.5862068965517241,0.7652859960552267,235,Distinction,medio
EEE_2014J_650816,934,31.133333333333333,17,13,-0.0008579601889322655,0.43350808535774943,0.059716257426631406,0.6206896551724138,0.5438972162740899,54,Pass,medio
EEE_2014J_650856,1254,41.8,21,9,-1.4192625866408945e-06,0.4998900071495353,0.05446300479847281,0.6206896551724138,0.5191387559808612,208,Distinction,medio
EEE_2014J_650926,2390,79.66666666666667,30,0,-0.0016209549429631238,0.3743759919203578,0.030328106492886087,0.0,0.39916317991631795,54,Pass,alto
EEE_2014J_650927,1713,57.1,25,5,-0.001981185555462482,0.3464581194516577,0.03794612838646578,0.0,0.3636894337419731,23,Distinction,alto
EEE_2014J_650950,1041,34.7,13,17,-0.004441481035070455,0.15578521978203982,0.06235327364977861,0.034482758620689655,0.012487992315081652,0,Fail,medio
EEE_2014J_650987,417,13.9,17,13,-0.003810788966157442,0.2046638551227983,0.07594854585688475,0.06896551724137931,0.11031175059952038,0,Pass,baixo
EEE_2014J_651015,1327,44.233333333333334,20,10,-0.001144535542715552,0.4112984954395448,0.04305513176638902,0.06896551724137931,0.43330821401657876,0,Pass,medio
EEE_2014J_651155,1630,54.333333333333336,25,5,-0.000728280229566594,0.443558282208589,0.029871834209885758,0.6206896551724138,0.5496932515337425,50,Distinction,medio
EEE_2014J_651245,1457,48.56666666666667,21,9,-0.0012390797981132091,0.40397131564622624,0.05335328882304395,0.5862068965517241,0.48661633493479756,66,Pass,medio
EEE_2014J_651337,2070,69.0,27,3,-9.586604547188744e-05,0.49257038147592874,0.03493725685087611,0.6206896551724138,0.621256038647343,3,Pass,alto
EEE_2014J_651533,4820,160.66666666666666,30,0,-0.0012905995135212482,0.39997853770210334,0.01989613455459111,0.0,0.41078838174273863,239,Distinction,alto
EEE_2014J_651534,2612,87.06666666666666,28,2,-0.000732820370430306,0.4432064212916514,0.03502674803315261,0.5517241379310345,0.5057427258805512,62,Pass,alto
EEE_2014J_651635,1458,48.6,25,5,-0.00218044435899666,0.33101556217775885,0.04624439502993141,0.6206896551724138,0.29492455418381347,85,Pass,medio
EEE_2014J_651648,1691,56.36666666666667,29,1,-0.0013891510969873222,0.3923407899834826,0.03406784631554042,0.5172413793103449,0.46540508574807804,219,Pass,alto
EEE_2014J_651734,587,19.566666666666666,14,16,-0.004396708059115465,0.15925512541855136,0.06865464345657585,0.034482758620689655,0.023850085178875637,0,Fail,baixo
EEE_2014J_651766,1456,48.53333333333333,24,6,-0.00043699348482440897,0.46613300492610843,0.06037650029185294,0.8620689655172413,0.5178571428571428,1,Pass,medio
EEE_2014J_651828,4908,163.6,30,0,-0.0003291713241100091,0.47448922238147423,0.02588631140948301,0.5172413793103449,0.5645884270578647,82,Distinction,alto
EEE_2014J_651850,793,26.433333333333334,19,11,-0.00209143689148795,0.33791364090968384,0.0445517973163228,0.6206896551724138,0.34678436317780587,9,Pass,medio
EEE_2014J_651930,3190,106.33333333333333,27,3,-0.0010453970102621863,0.4189817317046806,0.029141280451665863,0.4827586206896552,0.44043887147335425,445,Distinction,alto
EEE_2014J_651933,3240,108.0,30,0,-0.0005906425520811874,0.45422520221370805,0.038190458909985917,0.4827586206896552,0.48734567901234577,56,Pass,alto
EEE_2014J_651935,1162,38.733333333333334,21,9,-0.0022411591383809516,0.3263101667754763,0.04589963421766155,0.034482758620689655,0.33907056798623064,20,Pass,medio
EEE_2014J_651950,762,25.4,25,5,-0.0021295169027119665,0.3349624400398227,0.055546185857807746,0.4827586206896552,0.12860892388451445,59,Pass,medio
EEE_2014J_651995,1732,57.733333333333334,28,2,-0.0017381386040943622,0.36529425818268696,0.03256846927629291,0.034482758620689655,0.41859122401847576,158,Distinction,alto
EEE_2014J_652054,1724,57.46666666666667,30,0,-0.0014556003189932615,0.38719097527802226,0.02487027825568989,0.06896551724137931,0.4054524361948956,39,Pass,alto
EEE_2014J_652285,2929,97.63333333333334,29,1,-0.0011611095519432656,0.41001400972439683,0.024782867240378724,0.6206896551724138,0.42164561283714574,94,Distinction,alto
EEE_2014J_652302,2992,99.73333333333333,27,3,-0.0012615026797451708,0.4022335423197491,0.04376155491161892,0.6206896551724138,0.4739304812834224,138,Pass,alto
EEE_2014J_652442,873,29.1,17,13,-0.004359432078661922,0.16214401390370103,0.06272308382967987,0.0,0.10080183276059565,0,Fail,medio
EEE_2014J_652460,1703,56.766666666666666,23,7,-0.0018216887426951195,0.35881912244112824,0.0434515886846791,0.034482758620689655,0.4932472108044627,0,Pass,alto
EEE_2014J_652476,872,29.066666666666666,20,10,-0.00033982712698104987,0.47366339765896864,0.047008962042585666,0.06896551724137931,0.4862385321100917,11,Pass,medio
EEE_2014J_652501,1578,52.6,28,2,-0.00050386924776297,0.46095013329836976,0.03819864989433589,0.5862068965517241,0.5031685678073512,23,Pass,medio
EEE_2014J_652861,788,26.266666666666666,17,13,-0.0033240543638447676,0.24238578680203038,0.05902123445719746,0.10344827586206896,0.11802030456852791,5,Pass,medio
EEE_2014J_652880,1485,49.5,27,3,-0.0021265678662786567,0.33519099036340416,0.0568383012971103,0.5517241379310345,0.37306397306397304,11,Pass,medio
EEE_2014J_652894,404,13.466666666666667,7,23,-0.005156444454234078,0.10037555479685902,0.11660795083040108,0.06896551724137931,0.0,0,Fail,baixo
EEE_2014J_652902,2403,80.1,27,3,-0.0009136706665796413,0.4291905233400777,0.038931291264245826,0.7586206896551724,0.5513940907199336,256,Distinction,alto
EEE_2014J_652971,1898,63.266666666666666,28,2,-0.0012499545801388041,0.40312852003924265,0.03493404530638684,0.10344827586206896,0.39831401475237094,25,Distinction,alto
EEE_2014J_653210,1150,38.333333333333336,20,10,0.00023910625332495015,0.5185307346326836,0.07339677613139307,0.6206896551724138,0.6269565217391305,0,Pass,medio
EEE_2014J_653326,406,13.533333333333333,7,23,-0.004813229806517368,0.12697468999490405,0.08346503703476192,0.034482758620689655,0.0,12,Fail,baixo
EEE_2014J_653352,487,16.233333333333334,15,15,-0.000778871344615167,0.4396374707923246,0.049180490444570554,0.6206896551724138,0.486652977412731,8,Pass,baixo
EEE_2014J_653440,1390,46.333333333333336,23,7,-0.001770472387384864,0.362788389977673,0.03592771149353448,0.4482758620689655,0.2669064748201439,11,Pass,medio
EEE_2014J_653506,248,8.266666666666667,8,22,-0.003984714198571889,0.19118464961067855,0.11001949605973721,0.2413793103448276,0.0,2,Fail,baixo
EEE_2014J_653587,790,26.333333333333332,22,8,-0.001835513439686854,0.3577477084242689,0.050612161711757996,0.0,0.41265822784810124,1,Distinction,medio
EEE_2014J_653665,1149,38.3,23,7,-0.0012579493122132606,0.4025089283034723,0.038361460774787824,0.06896551724137931,0.5004351610095735,4,Pass,medio
EEE_2014J_653688,1815,60.5,28,2,-0.0007277139889133011,0.44360216585921913,0.03276229988116723,0.5517241379310345,0.5796143250688703,12,Pass,alto
EEE_2014J_653718,1670,55.666666666666664,23,7,-0.0011520451866012132,0.410716498038406,0.04330389807782559,0.7586206896551724,0.451497005988024,7,Distinction,medio
EEE_2014J_653801,2077,69.23333333333333,29,1,-0.00046753922804078563,0.463765709826839,0.03884185094399462,0.5517241379310345,0.6316803081367356,16,Pass,alto
EEE_2014J_653887,1077,35.9,23,7,-0.00022412192232574554,0.4826305510197547,0.039511392671695775,0.5517241379310345,0.5896007428040855,23,Pass,medio
EEE_2014J_653998,1413,47.1,16,14,-0.002683645506881515,0.29201747321668253,0.04525547971529116,0.2413793103448276,0.1599433828733192,16,Pass,medio
EEE_2014J_654031,1163,38.766666666666666,24,6,-0.0013682920833982914,0.3939573635366324,0.0395059245828671,0.5517241379310345,0.4411006018916595,1,Pass,medio
EEE_2014J_654125,609,20.3,10,20,-0.00506419283604662,0.10752505520638697,0.07964823128458312,0.06896551724137931,0.0,48,Fail,baixo
EEE_2014J_654198,2171,72.36666666666666,28,2,-0.0015259290608480996,0.3817404977842723,0.030573207969929826,0.0,0.38415476738830034,87,Pass,alto
EEE_2014J_654213,1196,39.86666666666667,18,12,-0.00034486478844944756,0.4732729788951678,0.04840057957273576,0.6206896551724138,0.5869565217391305,0,Pass,medio
EEE_2014J_654240,2279,75.96666666666667,21,9,-0.0018632179189885304,0.3556006112783889,0.035598826087185474,0.6206896551724138,0.33655111891180345,0,Distinction,alto
EEE_2014J_654397,868,28.933333333333334,23,7,-0.0010764648893035267,0.41657397107897665,0.04996152374807262,0.5862068965517241,0.5610599078341014,17,Pass,medio
EEE_2014J_654485,1418,47.266666666666666,25,5,-0.0021462493194914886,0.3336656777394096,0.039626314386660234,0.13793103448275862,0.3265162200282087,485,Pass,medio
EEE_2014J_654547,1776,59.2,24,6,-0.0010762709316658146,0.4165890027958993,0.03728492327122559,0.034482758620689655,0.5197072072072071,6,Pass,alto
EEE_2014J_654668,1451,48.36666666666667,27,3,-0.0013131981395976386,0.398227144181183,0.03131157048525386,0.7586206896551724,0.4238456237077878,0,Pass,medio
EEE_2014J_654676,1668,55.6,25,5,-0.0019104627310387514,0.35193913834449675,0.03988037951978872,0.0,0.41906474820143885,21,Pass,medio
EEE_2014J_654801,1775,59.166666666666664,26,4,-0.0012988453524260131,0.3993394851869839,0.028427390934751332,0.5862068965517241,0.4811267605633802,0,Pass,alto
EEE_2014J_654822,2387,79.56666666666666,27,3,-0.001893366599671096,0.3532640885254901,0.044726410483826896,0.1724137931034483,0.4214495182237118,22,Pass,alto
EEE_2014J_654891,2493,83.1,28,2,-0.0016086867478104436,0.3753267770446907,0.026826183073145847,0.034482758620689655,0.3874849578820698,85,Pass,alto
EEE_2014J_655242,1087,36.233333333333334,27,3,-0.001052585260327073,0.418424642324652,0.03702908708612473,0.5862068965517241,0.49310027598896045,60,Distinction,medio
EEE_2014J_655396,1707,56.9,23,7,-0.001747043027043653,0.3646041654041169,0.044608122892278265,0.13793103448275862,0.3198594024604569,41,Pass,alto
EEE_2014J_655498,1981,66.03333333333333,27,3,0.0003078186037658087,0.5238559417918501,0.032601478562322844,0.8620689655172413,0.5613326602725895,9,Distinction,alto
EEE_2014J_655609,1912,63.733333333333334,24,6,-0.00044749861538389906,0.4653188573077478,0.042437977462930744,0.5862068965517241,0.4994769874476987,64,Pass,alto
EEE_2014J_655680,1412,47.06666666666667,29,1,-0.0009453374381985652,0.4267363485396112,0.029982378238395637,0.4827586206896552,0.4143059490084986,1,Distinction,medio
EEE_2014J_655764,2059,68.63333333333334,30,0,-0.000679509530042824,0.44733801142168106,0.028020824425752298,0.7241379310344828,0.5366682855755222,282,Pass,alto
EEE_2014J_655794,2255,75.16666666666667,25,5,-0.00043339606214345093,0.4664118051838826,0.038634429242914395,0.6206896551724138,0.5592017738359202,206,Distinction,alto
EEE_2014J_655865,2278,75.93333333333334,30,0,-0.0011359807648924128,0.41196149072083793,0.023089743993263443,0.5172413793103449,0.461369622475856,213,Pass,alto
EEE_2014J_655869,1537,51.233333333333334,25,5,-0.0012866171695145986,0.40028716936261866,0.04399406294617434,0.27586206896551724,0.42029928432010405,68,Distinction,medio
EEE_2014J_655924,2588,86.26666666666667,30,0,7.564647650747459e-06,0.5005862601929327,0.02969325261270929,0.5517241379310345,0.6147604327666151,214,Distinction,alto
EEE_2014J_655973,828,27.6,27,3,-0.00017625595804248402,0.4863401632517075,0.03609016836793388,0.8620689655172413,0.5398550724637681,1,Pass,medio
EEE_2014J_656010,1153,38.43333333333333,23,7,-0.0010671971459084832,0.4172922211920925,0.03151519354880415,0.2413793103448276,0.37294015611448394,0,Pass,medio
EEE_2014J_656057,2519,83.96666666666667,26,4,-0.001678809457466967,0.36989226704631006,0.04374222102725937,0.034482758620689655,0.45930924970226283,135,Pass,alto
EEE_2014J_656134,1474,49.13333333333333,23,7,-0.002171868939255588,0.331680157207692,0.04233644318586261,0.5862068965517241,0.3439620081411126,0,Distinction,medio
EEE_2014J_656347,1375,45.833333333333336,27,3,-0.0010961674587925971,0.4150470219435736,0.03316506287911936,0.5172413793103449,0.5134545454545454,13,Pass,medio
EEE_2014J_656446,1046,34.86666666666667,19,11,-0.0014594503771983743,0.3868925957671259,0.048727626569167945,0.0,0.46749521988527726,124,Pass,medio
EEE_2014J_656553,1671,55.7,18,12,-0.003427307021765657,0.23438370581316162,0.08457338487611149,0.10344827586206896,0.11250748055056851,450,Fail,medio
EEE_2014J_656578,1324,44.13333333333333,24,6,-0.0011483050989854451,0.41100635482862796,0.04382909681582565,0.034482758620689655,0.4350453172205438,0,Pass,medio
EEE_2014J_656815,1631,54.36666666666667,28,2,-0.0012893950564323462,0.4000718831264932,0.0356263040070329,0.0,0.4714898835070509,0,Pass,medio
EEE_2014J_656854,1467,48.9,19,11,-0.0014217114676384343,0.3898173612580212,0.04294346881626986,0.4827586206896552,0.3619631901840491,130,Pass,medio
EEE_2014J_656929,307,10.233333333333333,11,19,-0.004348661016764919,0.16297877120071885,0.07893982220756413,0.06896551724137931,0.09446254071661236,8,Fail,baixo
EEE_2014J_657002,1426,47.53333333333333,24,6,-0.0004199773162326222,0.4674517579919718,0.033586355211879,0.6206896551724138,0.5483870967741935,3,Distinction,medio
EEE_2014J_657062,2115,70.5,30,0,-0.0019658301711647044,0.3476481617347355,0.03704248572499103,0.5862068965517241,0.324822695035461,0,Pass,alto
EEE_2014J_657128,1667,55.56666666666667,21,9,-0.0033175567333696785,0.24288935316384996,0.04651854171780958,0.06896551724137931,0.2711457708458308,4,Pass,medio
EEE_2014J_657194,3233,107.76666666666667,30,0,-0.0010793172604402531,0.4163529123158804,0.02225553736815845,0.2413793103448276,0.4259201979585525,22,Distinction,alto
EEE_2014J_657196,1831,61.03333333333333,28,2,-0.0011065149759821732,0.4142450893613816,0.030574783068580594,0.5862068965517241,0.41343528126706725,282,Distinction,alto
EEE_2014J_657210,160,5.333333333333333,3,27,-0.005864849833147941,0.045474137931034476,0.1194642263980682,0.06896551724137931,0.0,0,Fail,baixo
EEE_2014J_657226,662,22.066666666666666,22,8,-0.0006674082313681871,0.4482758620689656,0.04842787115063023,0.5862068965517241,0.5377643504531723,37,Pass,medio
EEE_2014J_657319,1298,43.266666666666666,18,12,-0.001694058284243236,0.3687104829711493,0.0685603700921867,0.034482758620689655,0.4499229583975346,0,Pass,medio
EEE_2014J_674253,1464,48.8,25,5,-0.0003744293902757771,0.4709817222536273,0.042525781303902936,0.6206896551724138,0.5334699453551913,6,Pass,medio
EEE_2014J_674430,1274,42.46666666666667,20,10,-0.0033276115271983703,0.24211010664212634,0.04515026343641961,0.034482758620689655,0.10832025117739404,31,Pass,medio
EEE_2014J_674457,37,1.2333333333333334,3,27,-0.005513633767248895,0.07269338303821062,0.14261861659520195,0.06896551724137931,0.0,0,Fail,baixo
EEE_2014J_674720,318,10.6,5,25,-0.005981488866035637,0.036434612882238135,0.09466610174705302,0.034482758620689655,0.0,0,Fail,baixo
EEE_2014J_674747,1955,65.16666666666667,27,3,-0.002354761897988387,0.31750595290589995,0.03525606343499154,0.034482758620689655,0.27161125319693097,6,Fail,alto
