aluno,cluster,final_result,faixa_volume,semanas_mortas,centro_massa
EEE_2014J_643770,0,Fail,baixo,16,0.3938796284514569
EEE_2014J_643771,0,Distinction,alto,5,0.4069240280258276
EEE_2014J_644072,0,Fail,alto,6,0.3779181382534402
EEE_2014J_644113,0,Distinction,alto,2,0.3413251391638958
EEE_2014J_644246,0,Distinction,alto,2,0.4062911790415801
EEE_2014J_644480,0,Pass,alto,5,0.4096639072519009
EEE_2014J_644514,0,Pass,medio,3,0.4442604355716879
EEE_2014J_644742,0,Pass,alto,1,0.4223335259744428
EEE_2014J_644794,0,Pass,alto,1,0.3983452336638354
EEE_2014J_645126,0,Distinction,alto,3,0.4003139717425431
EEE_2014J_645170,0,Pass,medio,8,0.4146014735432016
EEE_2014J_645319,0,Pass,alto,6,0.3756437875394119
EEE_2014J_645451,0,Pass,alto,3,0.4225641326508162
EEE_2014J_645542,0,Pass,alto,1,0.3329909654773538
EEE_2014J_645831,0,Distinction,alto,2,0.4245517973886131
EEE_2014J_645889,1,Pass,baixo,13,0.28174936921783
EEE_2014J_646005,0,Distinction,alto,3,0.4212439499528047
EEE_2014J_646040,0,Pass,medio,8,0.3908045977011494
EEE_2014J_646070,0,Pass,alto,1,0.4101165585924085
EEE_2014J_646071,0,Pass,medio,11,0.4271502179944511
EEE_2014J_646184,0,Pass,alto,2,0.4302387267904509
EEE_2014J_646197,0,Distinction,alto,3,0.4454330268463561
EEE_2014J_646361,0,Pass,alto,4,0.3904428904428905
EEE_2014J_646363,1,Fail,baixo,20,0.0965209359605911
EEE_2014J_646502,0,Pass,medio,7,0.3844432745459331
EEE_2014J_646520,0,Pass,medio,3,0.4394218399212976
EEE_2014J_646547,1,Fail,medio,11,0.2143991640543364
EEE_2014J_646581,0,Fail,baixo,12,0.2983614575690878
EEE_2014J_646815,0,Fail,medio,12,0.3074398249452953
EEE_2014J_646841,1,Fail,baixo,18,0.1332872245825511
EEE_2014J_646903,0,Pass,medio,8,0.4216186196799111
EEE_2014J_646998,0,Pass,alto,1,0.4069321417273014
EEE_2014J_647043,0,Fail,medio,7,0.3922684397711458
EEE_2014J_647083,1,Pass,medio,9,0.2646381017412086
EEE_2014J_647148,0,Pass,baixo,7,0.2996389891696751
EEE_2014J_647179,1,Fail,baixo,22,0.1224137931034483
EEE_2014J_647358,1,Fail,baixo,21,0.0857711938254699
EEE_2014J_647466,0,Pass,alto,6,0.4125966535116698
EEE_2014J_647645,0,Pass,medio,7,0.3559501100513573
EEE_2014J_647865,0,Pass,medio,11,0.4030148859996231
EEE_2014J_647888,0,Distinction,medio,12,0.4778642936596218
EEE_2014J_647916,0,Pass,medio,0,0.3500692010954386
EEE_2014J_647919,0,Pass,alto,3,0.3817414473812163
EEE_2014J_647983,1,Pass,medio,8,0.2775730455382995
EEE_2014J_647988,0,Pass,medio,5,0.3934010152284263
EEE_2014J_648001,0,Distinction,alto,5,0.4088125428811018
EEE_2014J_648090,0,Pass,alto,1,0.3628283737413512
EEE_2014J_648091,0,Pass,medio,8,0.3655372024552124
EEE_2014J_648136,0,Pass,medio,1,0.4093025454373566
EEE_2014J_648285,0,Distinction,medio,6,0.3620689655172413
EEE_2014J_648354,0,Pass,medio,8,0.3540633634883984
EEE_2014J_648369,0,Pass,medio,2,0.4382250381748979
EEE_2014J_648370,0,Pass,medio,4,0.408532612630004
EEE_2014J_648422,0,Pass,medio,11,0.3157303657571658
EEE_2014J_648436,0,Pass,alto,1,0.3887406277798957
EEE_2014J_648469,0,Distinction,alto,1,0.4725076006736061
EEE_2014J_648518,1,Fail,medio,17,0.135915340868188
EEE_2014J_648654,1,Pass,medio,14,0.2728958101594364
EEE_2014J_648687,0,Distinction,alto,3,0.4281432593624171
EEE_2014J_648787,0,Pass,alto,1,0.3061933406760993
EEE_2014J_648843,0,Pass,medio,7,0.3508834425762324
EEE_2014J_648902,0,Pass,medio,12,0.5367887358358022
EEE_2014J_648942,0,Pass,medio,15,0.3571377150673097
EEE_2014J_649069,0,Pass,medio,6,0.4245443818014945
EEE_2014J_649171,0,Pass,alto,2,0.4202799590303858
EEE_2014J_649215,0,Fail,medio,6,0.3067025223814549
EEE_2014J_649255,0,Distinction,alto,0,0.4618695806735808
EEE_2014J_649339,0,Distinction,alto,1,0.4396110817173134
EEE_2014J_649343,0,Pass,medio,7,0.4916384944782509
EEE_2014J_649506,1,Fail,medio,15,0.1270114942528735
EEE_2014J_649637,0,Distinction,medio,6,0.4630579050097592
EEE_2014J_649667,0,Pass,alto,8,0.3985669502910882
EEE_2014J_649713,0,Distinction,alto,4,0.498436112290999
EEE_2014J_649718,0,Distinction,alto,1,0.3627082636662273
EEE_2014J_649738,0,Pass,medio,4,0.370326569567202
EEE_2014J_649843,1,Pass,medio,9,0.2680491921871232
EEE_2014J_649935,0,Fail,baixo,17,0.2863508603551107
EEE_2014J_649943,0,Pass,medio,3,0.3775219767764036
EEE_2014J_650027,0,Distinction,alto,5,0.4320443612059785
EEE_2014J_650105,1,Fail,baixo,20,0.1523278764658074
EEE_2014J_650145,0,Fail,medio,12,0.3153765440930987
EEE_2014J_650164,0,Pass,medio,9,0.4142185247335208
EEE_2014J_650330,0,Distinction,alto,1,0.4096363238585684
EEE_2014J_650341,1,Pass,medio,15,0.2586393289841566
EEE_2014J_650471,0,Pass,alto,3,0.5034801362644902
EEE_2014J_650504,0,Distinction,medio,9,0.5049853241020815
EEE_2014J_650533,0,Pass,medio,4,0.4042072475212775
EEE_2014J_650575,0,Fail,alto,2,0.3739138905123709
EEE_2014J_650592,0,Pass,alto,8,0.3211618413379234
EEE_2014J_650666,0,Distinction,alto,1,0.4543103448275863
EEE_2014J_650734,0,Pass,medio,9,0.3959285417532198
EEE_2014J_650752,1,Fail,baixo,17,0.2307007786429366
EEE_2014J_650770,0,Distinction,medio,7,0.508331633000068
EEE_2014J_650816,0,Pass,medio,13,0.4335080853577494
EEE_2014J_650856,0,Distinction,medio,9,0.4998900071495353
EEE_2014J_650926,0,Pass,alto,0,0.3743759919203578
EEE_2014J_650927,0,Distinction,alto,5,0.3464581194516577
EEE_2014J_650950,1,Fail,medio,17,0.1557852197820398
EEE_2014J_650987,1,Pass,baixo,13,0.2046638551227983
EEE_2014J_651015,0,Pass,medio,10,0.4112984954395448
EEE_2014J_651155,0,Distinction,medio,5,0.443558282208589
EEE_2014J_651245,0,Pass,medio,9,0.4039713156462262
EEE_2014J_651337,0,Pass,alto,3,0.4925703814759287
EEE_2014J_651533,0,Distinction,alto,0,0.3999785377021033
EEE_2014J_651534,0,Pass,alto,2,0.4432064212916514
EEE_2014J_651635,0,Pass,medio,5,0.3310155621777588
EEE_2014J_651648,0,Pass,alto,1,0.3923407899834826
EEE_2014J_651734,1,Fail,baixo,16,0.1592551254185513
EEE_2014J_651766,0,Pass,medio,6,0.4661330049261084
EEE_2014J_651828,0,Distinction,alto,0,0.4744892223814742
EEE_2014J_651850,0,Pass,medio,11,0.3379136409096838
EEE_2014J_651930,0,Distinction,alto,3,0.4189817317046806
EEE_2014J_651933,0,Pass,alto,0,0.454225202213708
EEE_2014J_651935,0,Pass,medio,9,0.3263101667754763
EEE_2014J_651950,0,Pass,medio,5,0.3349624400398227
EEE_2014J_651995,0,Distinction,alto,2,0.3652942581826869
EEE_2014J_652054,0,Pass,alto,0,0.3871909752780222
EEE_2014J_652285,0,Distinction,alto,1,0.4100140097243968
EEE_2014J_652302,0,Pass,alto,3,0.4022335423197491
EEE_2014J_652442,1,Fail,medio,13,0.162144013903701
EEE_2014J_652460,0,Pass,alto,7,0.3588191224411282
EEE_2014J_652476,0,Pass,medio,10,0.4736633976589686
EEE_2014J_652501,0,Pass,medio,2,0.4609501332983697
EEE_2014J_652861,1,Pass,medio,13,0.2423857868020303
EEE_2014J_652880,0,Pass,medio,3,0.3351909903634041
EEE_2014J_652894,1,Fail,baixo,23,0.100375554796859
EEE_2014J_652902,0,Distinction,alto,3,0.4291905233400777
EEE_2014J_652971,0,Distinction,alto,2,0.4031285200392426
EEE_2014J_653210,0,Pass,medio,10,0.5185307346326836
EEE_2014J_653326,1,Fail,baixo,23,0.126974689994904
EEE_2014J_653352,0,Pass,baixo,15,0.4396374707923246
EEE_2014J_653440,0,Pass,medio,7,0.362788389977673
EEE_2014J_653506,1,Fail,baixo,22,0.1911846496106785
EEE_2014J_653587,0,Distinction,medio,8,0.3577477084242689
EEE_2014J_653665,0,Pass,medio,7,0.4025089283034723
EEE_2014J_653688,0,Pass,alto,2,0.4436021658592191
EEE_2014J_653718,0,Distinction,medio,7,0.410716498038406
EEE_2014J_653801,0,Pass,alto,1,0.463765709826839
EEE_2014J_653887,0,Pass,medio,7,0.4826305510197547
EEE_2014J_653998,1,Pass,medio,14,0.2920174732166825
EEE_2014J_654031,0,Pass,medio,6,0.3939573635366324
EEE_2014J_654125,1,Fail,baixo,20,0.1075250552063869
EEE_2014J_654198,0,Pass,alto,2,0.3817404977842723
EEE_2014J_654213,0,Pass,medio,12,0.4732729788951678
EEE_2014J_654240,0,Distinction,alto,9,0.3556006112783889
EEE_2014J_654397,0,Pass,medio,7,0.4165739710789766
EEE_2014J_654485,0,Pass,medio,5,0.3336656777394096
EEE_2014J_654547,0,Pass,alto,6,0.4165890027958993
EEE_2014J_654668,0,Pass,medio,3,0.398227144181183
EEE_2014J_654676,0,Pass,medio,5,0.3519391383444967
EEE_2014J_654801,0,Pass,alto,4,0.3993394851869839
EEE_2014J_654822,0,Pass,alto,3,0.3532640885254901
EEE_2014J_654891,0,Pass,alto,2,0.3753267770446907
EEE_2014J_655242,0,Distinction,medio,3,0.418424642324652
EEE_2014J_655396,0,Pass,alto,7,0.3646041654041169
EEE_2014J_655498,0,Distinction,alto,3,0.5238559417918501
EEE_2014J_655609,0,Pass,alto,6,0.4653188573077478
EEE_2014J_655680,0,Distinction,medio,1,0.4267363485396112
EEE_2014J_655764,0,Pass,alto,0,0.447338011421681
EEE_2014J_655794,0,Distinction,alto,5,0.4664118051838826
EEE_2014J_655865,0,Pass,alto,0,0.4119614907208379
EEE_2014J_655869,0,Distinction,medio,5,0.4002871693626186
EEE_2014J_655924,0,Distinction,alto,0,0.5005862601929327
EEE_2014J_655973,0,Pass,medio,3,0.4863401632517075
EEE_2014J_656010,0,Pass,medio,7,0.4172922211920925
EEE_2014J_656057,0,Pass,alto,4,0.36989226704631
EEE_2014J_656134,0,Distinction,medio,7,0.331680157207692
EEE_2014J_656347,0,Pass,medio,3,0.4150470219435736
EEE_2014J_656446,0,Pass,medio,11,0.3868925957671259
EEE_2014J_656553,1,Fail,medio,12,0.2343837058131616
EEE_2014J_656578,0,Pass,medio,6,0.4110063548286279
EEE_2014J_656815,0,Pass,medio,2,0.4000718831264932
EEE_2014J_656854,0,Pass,medio,11,0.3898173612580212
EEE_2014J_656929,1,Fail,baixo,19,0.1629787712007188
EEE_2014J_657002,0,Distinction,medio,6,0.4674517579919718
EEE_2014J_657062,0,Pass,alto,0,0.3476481617347355
EEE_2014J_657128,1,Pass,medio,9,0.2428893531638499
EEE_2014J_657194,0,Distinction,alto,0,0.4163529123158804
EEE_2014J_657196,0,Distinction,alto,2,0.4142450893613816
EEE_2014J_657210,1,Fail,baixo,27,0.0454741379310344
EEE_2014J_657226,0,Pass,medio,8,0.4482758620689656
EEE_2014J_657319,0,Pass,medio,12,0.3687104829711493
EEE_2014J_674253,0,Pass,medio,5,0.4709817222536273
EEE_2014J_674430,1,Pass,medio,10,0.2421101066421263
EEE_2014J_674457,1,Fail,baixo,27,0.0726933830382106
EEE_2014J_674720,1,Fail,baixo,25,0.0364346128822381
EEE_2014J_674747,0,Fail,alto,3,0.3175059529058999
EEE_2014J_674808,0,Pass,medio,13,0.4336951894423159
EEE_2014J_674853,0,Pass,medio,7,0.4418499411711468
EEE_2014J_674882,0,Fail,baixo,13,0.3087806612157838
EEE_2014J_674889,0,Pass,medio,9,0.3437203416640304
EEE_2014J_674941,0,Distinction,alto,3,0.3876192316475486
EEE_2014J_675162,0,Pass,medio,16,0.3332351967026092
EEE_2014J_675365,0,Pass,alto,3,0.4177950542199782
EEE_2014J_675374,0,Pass,medio,8,0.3388268397025468
EEE_2014J_67539,0,Pass,medio,3,0.412307890998321
EEE_2014J_675442,1,Fail,baixo,25,0.0719381688466111
EEE_2014J_675450,0,Distinction,alto,1,0.4715169887583681
EEE_2014J_675537,0,Pass,medio,2,0.4010311646545343
EEE_2014J_675663,0,Fail,medio,13,0.3290039330467392
EEE_2014J_675773,0,Pass,medio,7,0.2866917395441569
EEE_2014J_675840,0,Pass,alto,2,0.3944802666417469
EEE_2014J_676084,0,Pass,medio,4,0.412655573894812
EEE_2014J_676333,0,Distinction,alto,4,0.3611172333647237
EEE_2014J_676482,0,Distinction,alto,0,0.421725704312023
EEE_2014J_676611,0,Pass,baixo,7,0.3211371413529876
EEE_2014J_676676,0,Pass,alto,4,0.3893708231694114
EEE_2014J_676722,0,Distinction,alto,3,0.3755673734841812
EEE_2014J_676724,0,Pass,medio,6,0.3376289268096957
EEE_2014J_676805,0,Pass,alto,6,0.4047077217058977
EEE_2014J_676812,1,Fail,baixo,22,0.1663437943949374
EEE_2014J_676834,0,Pass,alto,4,0.3349989792247941
EEE_2014J_67685,0,Pass,alto,0,0.3600228681470783
EEE_2014J_677018,0,Pass,medio,7,0.4328738902241625
EEE_2014J_677040,0,Pass,medio,4,0.3560556563823351
EEE_2014J_677049,1,Fail,baixo,24,0.1985837438423645
EEE_2014J_677189,0,Pass,alto,1,0.3694500788821275
EEE_2014J_677197,0,Fail,alto,12,0.3552261997250941
EEE_2014J_677232,1,Fail,medio,20,0.1138452512873997
EEE_2014J_677457,0,Pass,medio,11,0.4541463539140866
EEE_2014J_677459,0,Pass,alto,4,0.4327168057257328
EEE_2014J_677711,1,Fail,baixo,26,0.0487607758620689
EEE_2014J_677741,0,Pass,medio,5,0.3381634492244936
EEE_2014J_677897,0,Pass,medio,10,0.4371779627427664
EEE_2014J_677900,0,Distinction,alto,5,0.4632425660974485
EEE_2014J_677947,1,Fail,medio,19,0.1698505585916719
EEE_2014J_678015,0,Pass,alto,4,0.3822326125073056
EEE_2014J_678026,0,Pass,medio,6,0.4990318460841264
EEE_2014J_678194,0,Distinction,alto,3,0.3924160106441956
EEE_2014J_678267,0,Pass,medio,7,0.4620858412555549
EEE_2014J_678341,0,Distinction,alto,0,0.4825524159216688
EEE_2014J_678393,1,Fail,medio,15,0.1952028717502447
EEE_2014J_678419,0,Pass,medio,9,0.4810377920444767
EEE_2014J_678508,0,Distinction,alto,4,0.4877124817872753
EEE_2014J_678538,0,Pass,alto,3,0.4029467084639498
EEE_2014J_678701,0,Pass,medio,9,0.4145249472641955
EEE_2014J_678715,1,Pass,medio,5,0.260591725797751
EEE_2014J_678929,0,Distinction,alto,0,0.358585562906153
EEE_2014J_678970,0,Pass,medio,13,0.3367540995371201
EEE_2014J_679114,0,Pass,medio,5,0.3409816830715076
EEE_2014J_679207,0,Pass,alto,3,0.3847094900988483
EEE_2014J_679541,0,Pass,baixo,11,0.3085981519044399
EEE_2014J_679569,0,Distinction,baixo,10,0.360882311880497
EEE_2014J_679631,0,Pass,alto,6,0.3605716187107056
EEE_2014J_679801,0,Pass,alto,2,0.4082926148261902
EEE_2014J_680133,0,Distinction,medio,4,0.4421537334519387
EEE_2014J_680267,0,Pass,medio,7,0.3780855473902393
EEE_2014J_680483,0,Pass,alto,2,0.3791245541022592
EEE_2014J_680644,0,Pass,alto,0,0.3072100313479624
EEE_2014J_680765,0,Pass,medio,3,0.3186858615826078
EEE_2014J_680804,0,Pass,medio,4,0.3639088582917021
EEE_2014J_680894,1,Pass,medio,12,0.3134473894158319
EEE_2014J_681001,0,Distinction,alto,1,0.475734088752121
EEE_2014J_681200,0,Pass,alto,0,0.3811526404629852
EEE_2014J_681302,1,Pass,baixo,16,0.304274828877696
EEE_2014J_681327,0,Pass,medio,9,0.3299240210403273
EEE_2014J_681369,0,Distinction,alto,1,0.460124020988167
EEE_2014J_681379,1,Fail,medio,17,0.218603907779598
EEE_2014J_681416,0,Pass,alto,2,0.3432164670802674
EEE_2014J_682239,0,Pass,medio,2,0.4263835384759936
EEE_2014J_682259,1,Pass,baixo,14,0.224351843929152
EEE_2014J_682355,0,Pass,medio,6,0.4788838402140886
EEE_2014J_682717,1,Fail,baixo,19,0.1327063740856844
EEE_2014J_682758,1,Fail,baixo,19,0.1512448409000133
EEE_2014J_683079,0,Pass,alto,2,0.398844117267209
EEE_2014J_683246,1,Fail,baixo,22,0.0806718412011706
EEE_2014J_683270,0,Pass,alto,0,0.4226821531521752
EEE_2014J_683492,0,Fail,alto,6,0.3392778716778238
EEE_2014J_683728,0,Pass,medio,7,0.4437811174626591
EEE_2014J_684050,0,Distinction,alto,4,0.4114562794841462
EEE_2014J_684064,0,Pass,medio,5,0.4413495655129921
EEE_2014J_684225,0,Pass,medio,5,0.4989422466680769
EEE_2014J_684357,0,Distinction,alto,4,0.4680925954171605
EEE_2014J_684504,0,Pass,medio,7,0.3813690169840452
EEE_2014J_684511,0,Pass,medio,10,0.3465374750641208
EEE_2014J_684532,0,Pass,alto,0,0.4656714773603613
EEE_2014J_684567,0,Pass,medio,2,0.3501408551153584
EEE_2014J_684610,0,Pass,alto,0,0.3743569391774701
EEE_2014J_684617,1,Fail,baixo,26,0.0866489832007073
EEE_2014J_684669,0,Pass,medio,3,0.3971902937420179
EEE_2014J_684825,0,Pass,alto,6,0.2912619696113195
EEE_2014J_684905,0,Distinction,medio,3,0.3909191311817401
EEE_2014J_684907,0,Pass,alto,2,0.4705838684532868
EEE_2014J_684944,1,Fail,baixo,26,0.0844330920959273
EEE_2014J_684967,1,Fail,medio,11,0.1928080440833949
EEE_2014J_685060,0,Pass,medio,9,0.5321472137097973
EEE_2014J_685152,0,Pass,medio,8,0.361966134229108
EEE_2014J_685176,1,Fail,baixo,16,0.2281409569438315
EEE_2014J_685199,0,Pass,medio,3,0.379188152203133
EEE_2014J_685284,0,Pass,medio,1,0.3751044932079415
EEE_2014J_685287,1,Pass,medio,8,0.2802972449039534
EEE_2014J_685292,0,Pass,medio,12,0.4642776650890241
EEE_2014J_685370,0,Pass,medio,2,0.4230943738656987
EEE_2014J_685487,0,Distinction,alto,2,0.3997419657518179
EEE_2014J_685499,0,Distinction,medio,2,0.3745288505029184
EEE_2014J_685517,0,Distinction,alto,0,0.4647486907433855
EEE_2014J_685668,0,Pass,alto,2,0.3858806273946359
EEE_2014J_685804,0,Fail,baixo,14,0.4288177339901478
EEE_2014J_685950,0,Pass,alto,1,0.591334278555059
EEE_2014J_686051,0,Pass,medio,4,0.4010225605282466
EEE_2014J_686058,0,Distinction,alto,2,0.4845847498785819
EEE_2014J_686110,0,Pass,medio,4,0.3097153248933342
EEE_2014J_686287,1,Fail,medio,10,0.2319154793860554
EEE_2014J_686447,0,Pass,alto,5,0.4501034751525251
EEE_2014J_686476,1,Pass,medio,10,0.2252188397065598
EEE_2014J_686525,0,Pass,alto,6,0.4829856053871034
EEE_2014J_686564,0,Distinction,alto,3,0.4005624058020858
EEE_2014J_686593,0,Distinction,alto,4,0.4211654418692293
EEE_2014J_686708,0,Pass,medio,2,0.3684581415014563
EEE_2014J_686753,0,Pass,alto,3,0.4308154814047941
EEE_2014J_686872,0,Distinction,alto,1,0.4240135604100218
EEE_2014J_686913,1,Pass,baixo,15,0.2801568529814515
EEE_2014J_687023,0,Pass,baixo,10,0.4048425038728556
EEE_2014J_687194,0,Fail,baixo,16,0.3995759805449897
EEE_2014J_687242,0,Pass,medio,5,0.3966538784590589
EEE_2014J_687310,1,Fail,baixo,18,0.1446424438787317
EEE_2014J_687370,0,Pass,alto,1,0.3821128305105398
EEE_2014J_687563,0,Pass,alto,1,0.5043739192350728
EEE_2014J_687574,0,Pass,alto,2,0.4322181727564402
EEE_2014J_687757,0,Pass,alto,4,0.4042437431991295
EEE_2014J_687766,0,Pass,medio,8,0.4235671280006255
EEE_2014J_687772,0,Distinction,alto,3,0.4470753629140537
EEE_2014J_687844,0,Pass,medio,1,0.47181484311454
EEE_2014J_687945,0,Distinction,alto,1,0.4372318173668799
EEE_2014J_688118,0,Pass,alto,6,0.3689441235389074
EEE_2014J_688133,0,Distinction,alto,0,0.4413049062419727
EEE_2014J_688287,0,Pass,medio,9,0.3482957614350286
EEE_2014J_688310,0,Pass,alto,6,0.4834989285018506
EEE_2014J_688451,0,Distinction,alto,1,0.4080615639487502
EEE_2014J_688662,0,Distinction,alto,0,0.4217719685106474
EEE_2014J_688683,1,Fail,baixo,23,0.072917473847346
EEE_2014J_688742,0,Pass,medio,8,0.3932959628560104
EEE_2014J_688870,0,Fail,medio,13,0.4190954420956528
EEE_2014J_688924,0,Pass,medio,9,0.3728279463401459
EEE_2014J_688974,1,Fail,baixo,27,0.1034482758620689
EEE_2014J_689161,0,Pass,medio,8,0.3538712170262536
EEE_2014J_689217,0,Pass,medio,6,0.4597701149425285
EEE_2014J_689250,0,Distinction,alto,3,0.4771652354756474
EEE_2014J_689288,0,Pass,alto,1,0.3694035955137876
EEE_2014J_689309,1,Fail,medio,12,0.2292576419213974
EEE_2014J_689370,0,Pass,medio,3,0.3838492894128016
EEE_2014J_689389,0,Pass,medio,3,0.3924091073672552
EEE_2014J_689763,1,Fail,medio,8,0.2552823815882492
EEE_2014J_689840,0,Pass,alto,0,0.3632183908045977
EEE_2014J_689983,0,Distinction,alto,2,0.4369769363684171
EEE_2014J_690016,0,Pass,medio,8,0.4205018113511337
EEE_2014J_690095,0,Distinction,alto,4,0.4608831147806378
EEE_2014J_690241,0,Distinction,alto,1,0.4092965517241378
EEE_2014J_690298,1,Fail,baixo,24,0.0409795102448775
EEE_2014J_690370,0,Pass,medio,3,0.3723411978221415
EEE_2014J_690439,1,Fail,baixo,21,0.0787158145065398
EEE_2014J_690507,0,Pass,medio,4,0.3867709944500045
EEE_2014J_690525,0,Pass,alto,4,0.3493578158509843
EEE_2014J_690553,0,Pass,medio,11,0.4100783331987401
EEE_2014J_690586,0,Pass,alto,3,0.4206656810644503
EEE_2014J_690724,0,Pass,medio,12,0.3764307825210568
EEE_2014J_690736,1,Fail,baixo,27,0.0400985221674876
EEE_2014J_690917,0,Distinction,alto,4,0.4954649452524922
EEE_2014J_691078,1,Pass,medio,12,0.2621708850008493
EEE_2014J_691189,0,Pass,alto,1,0.4112580948690983
EEE_2014J_691218,0,Pass,medio,14,0.3882725832012678
EEE_2014J_691248,1,Fail,medio,15,0.2016150637223009
EEE_2014J_691536,0,Pass,alto,1,0.4593763303533418
EEE_2014J_691701,0,Fail,medio,2,0.4667883449579558
EEE_2014J_691790,0,Pass,alto,3,0.4267566863817283
EEE_2014J_691875,0,Pass,alto,3,0.457908490034329
EEE_2014J_692012,1,Fail,baixo,21,0.1050656660412758
EEE_2014J_692354,1,Pass,baixo,15,0.2584291187739463
EEE_2014J_692534,0,Pass,medio,5,0.3883138359772157
EEE_2014J_692646,0,Pass,alto,1,0.3985797875362154
EEE_2014J_692924,0,Distinction,alto,4,0.4827586206896551
EEE_2014J_692928,0,Pass,alto,3,0.4206634546804267
EEE_2014J_692991,0,Pass,alto,3,0.4032433324622093
EEE_2014J_693069,0,Pass,alto,2,0.4128665034085644
EEE_2014J_693221,0,Distinction,alto,5,0.4559645852749301
EEE_2014J_693235,0,Pass,alto,5,0.439103718375799
EEE_2014J_693308,0,Pass,baixo,9,0.4100684849213023
EEE_2014J_693416,0,Pass,medio,9,0.4418321142459073
EEE_2014J_693478,1,Pass,baixo,14,0.3022743947175348
EEE_2014J_693640,0,Pass,alto,4,0.4168478260869565
EEE_2014J_693910,1,Pass,medio,7,0.2635865247099953
EEE_2014J_693959,0,Pass,medio,6,0.3484959647835656
EEE_2014J_694132,0,Pass,medio,8,0.3302499031383185
EEE_2014J_694152,0,Pass,alto,3,0.3624529900948143
EEE_2014J_694218,0,Pass,alto,1,0.4089376602751852
EEE_2014J_694246,0,Pass,alto,3,0.4747214095526117
EEE_2014J_694361,0,Pass,medio,8,0.3858226694018429
EEE_2014J_694457,1,Fail,baixo,16,0.3127426353048641
EEE_2014J_694571,0,Pass,alto,5,0.4238007179375612
EEE_2014J_694579,0,Pass,alto,3,0.4278085877443444
EEE_2014J_694589,0,Pass,medio,8,0.3803498458670872
EEE_2014J_694680,0,Pass,medio,8,0.3667539946659114
EEE_2014J_694684,1,Fail,medio,22,0.0908931943764426
EEE_2014J_694779,0,Pass,medio,1,0.3815879702194357
EEE_2014J_694854,0,Pass,medio,11,0.4863161639519223
EEE_2014J_695122,0,Distinction,medio,9,0.4544405348346236
EEE_2014J_695435,0,Pass,alto,5,0.3369375452134072
EEE_2014J_695638,1,Fail,baixo,22,0.160431367327919
EEE_2014J_695644,0,Distinction,alto,2,0.4625562472313539
EEE_2014J_695653,0,Pass,medio,11,0.4074021080745934
EEE_2014J_695668,0,Distinction,alto,3,0.3260952228470791
EEE_2014J_695855,0,Pass,medio,8,0.4124137931034484
EEE_2014J_695919,0,Pass,medio,17,0.4453955375253549
EEE_2014J_695932,1,Fail,medio,16,0.1989205397301349
EEE_2014J_695944,1,Pass,medio,14,0.2658215010141987
EEE_2014J_696044,1,Fail,baixo,19,0.1287288906866214
EEE_2014J_696128,0,Pass,medio,8,0.3520601383866283
EEE_2014J_696192,0,Pass,medio,9,0.4354490811308273
EEE_2014J_696325,1,Fail,medio,17,0.1545951354679803
EEE_2014J_696361,0,Pass,alto,8,0.3963411284267584
EEE_2014J_696485,1,Pass,baixo,12,0.2127497137040336
EEE_2014J_696577,0,Pass,medio,7,0.4203127944224609
EEE_2014J_697041,0,Pass,medio,5,0.3350145612628203
EEE_2014J_697113,0,Fail,medio,8,0.318454776202563
EEE_2014J_697253,0,Pass,medio,5,0.3372504187382022
EEE_2014J_697460,1,Fail,baixo,24,0.0649558941459503
EEE_2014J_697461,0,Distinction,alto,0,0.4676230993964985
EEE_2014J_697482,1,Fail,baixo,20,0.1430020283975659
EEE_2014J_697658,0,Distinction,alto,0,0.3703696883200589
