aluno,b0,b1,b2,b3,b4,b5,b6,n_provas_com_clique,final_result,faixa_volume,aprovado,cluster,padrao
DDD_2013J_553832,0.5720998257406024,0.08049124553978922,0.014023732470334413,0.08173595552236329,0.13222969048211766,0.06233922496058419,0.05708032528420878,3,Fail,medio,False,0,crescente
DDD_2013J_554283,0.2627851140456183,0.17346938775510204,0.008403361344537815,0.24884353741496598,0.021122448979591837,0.03923469387755102,0.24614145658263306,7,Pass,baixo,True,2,decrescente
DDD_2013J_554356,0.16853530625927277,0.14671585527223524,0.12104891781240645,0.09226606848123821,0.17061579375142313,0.1305005873298876,0.1703174710935366,7,Pass,alto,True,2,decrescente
DDD_2013J_554691,0.1782252948923439,0.1212044598402061,0.17302709930377036,0.058796653711128063,0.07312160133643067,0.13975888888296348,0.25586600203315746,7,Pass,medio,True,2,decrescente
DDD_2013J_555239,0.11147687757834893,0.15723654786380492,0.1312880484509266,0.12519611861037336,0.15278244752798162,0.1230324217038249,0.1989875382647397,7,Distinction,alto,True,2,decrescente
DDD_2013J_555316,0.641760094239987,0.06236087415712081,0.008579088471849867,0.08073056300268097,0.00804289544235925,0.15567978714761557,0.04284669753838655,5,Fail,baixo,False,0,crescente
DDD_2013J_555644,0.5123869471160112,0.12566137566137567,0.022988505747126436,0.1685823754789272,0.04359214950347955,0.013605442176870748,0.11318320431620925,6,Fail,baixo,False,0,crescente
DDD_2013J_555791,0.28300193195557793,0.231468587434974,0.10699225926929912,0.08744465528146741,0.02040816326530612,0.08543817527010804,0.1852462275232674,7,Fail,baixo,False,1,constante
DDD_2013J_556539,0.1442975444199115,0.22891240792578005,0.31514513534580424,0.06267715941651612,0.06317785119276852,0.06634351533482663,0.11944638636439296,7,Pass,medio,True,1,constante
DDD_2013J_557474,0.20063485144130305,0.06073988735279058,0.009920634920634922,0.1983742959549411,0.0,0.24326469326469327,0.2870656370656371,7,Fail,baixo,False,2,decrescente
DDD_2013J_558021,0.11216214550041324,0.1774211616562227,0.08992925438320928,0.16242631195596763,0.07993350489093738,0.20048248510465244,0.17764513650859734,7,Pass,medio,True,2,decrescente
DDD_2013J_558140,0.5070757108598836,0.12828228845495032,0.0633436108256252,0.014071942446043165,0.052633093525179864,0.14497704693388147,0.08961630695443644,5,Fail,baixo,False,0,crescente
DDD_2013J_558610,0.38555194805194803,0.0,0.0,0.29545454545454547,0.26988636363636365,0.008928571428571428,0.04017857142857143,4,Fail,baixo,False,2,decrescente
DDD_2013J_558765,0.3524325592305888,0.09956741597676357,0.1261606105856977,0.0,0.1162704928714781,0.02784580498866213,0.27772311634680974,6,Fail,medio,False,2,decrescente
DDD_2013J_559096,0.49706001188354126,0.01709090909090909,0.13433333333333333,0.063,0.2232673796791444,0.002666666666666667,0.06258169934640523,5,Pass,medio,True,0,crescente
DDD_2013J_559123,0.4663126134250754,0.1235094692541501,0.07857142857142858,0.09268707482993198,0.07783882783882783,0.07683150183150185,0.08424908424908426,7,Pass,baixo,True,0,crescente
DDD_2013J_559140,0.23993035221988065,0.14088937675925636,0.11644095940347879,0.06591083735387641,0.09362223431933724,0.20048801121614557,0.14271822872802495,7,Pass,alto,True,2,decrescente
DDD_2013J_559540,0.164455110107284,0.03277674706246135,0.1308923995259399,0.16279036698291358,0.04962894248608534,0.1295541932187895,0.32990224061652634,7,Fail,baixo,False,2,decrescente
DDD_2013J_559680,0.2563491804044272,0.17922533252951692,0.12429683903636643,0.059939889653147956,0.02,0.16553198657691254,0.19465677179962895,7,Pass,medio,True,2,decrescente
DDD_2013J_559908,0.28960370194589463,0.07522543901281442,0.12766967252017086,0.05357142857142857,0.32142857142857145,0.062259136212624584,0.0702420503084955,7,Pass,baixo,True,2,decrescente
DDD_2013J_559992,0.12653493876710917,0.3121298327071714,0.20135360574384964,0.08368704466265442,0.0,0.07870566913790131,0.19758890898131404,7,Pass,medio,True,1,constante
DDD_2013J_560015,0.473756716295476,0.09847217095279111,0.04589639473360403,0.013289036544850499,0.07146189655879577,0.07212378491448258,0.225,7,Fail,baixo,False,0,crescente
DDD_2013J_560243,0.2912569373543255,0.09078649675691748,0.09574585219385656,0.12140431778042385,0.049034265931958886,0.16626697112522587,0.18550515885729185,7,Pass,alto,True,2,decrescente
DDD_2013J_560458,0.1993229248971203,0.06249807144399988,0.15457762052189297,0.026657552973342442,0.02100840336134454,0.20512846286840095,0.3308069639338989,7,Pass,medio,True,2,decrescente
DDD_2013J_560486,0.2814751340774104,0.053149995467140325,0.19551241174162445,0.06618606764206288,0.17755295106717442,0.055847272429610954,0.17027616757497657,7,Pass,medio,True,2,decrescente
DDD_2013J_560493,0.4234149796543232,0.16954675753741855,0.05750740334134468,0.03593745190383846,0.07445804596687422,0.08704347757660605,0.15209188401959486,7,Pass,medio,True,0,crescente
DDD_2013J_560759,0.31144628821912185,0.06508871342129634,0.06192641736107692,0.1643937518236922,0.08464923268666293,0.1670554270085434,0.1454401694796064,7,Pass,medio,True,2,decrescente
DDD_2013J_560879,0.22479838838391317,0.11718321469378816,0.10290673160522053,0.08030566242250047,0.11400622963451504,0.045634984251363385,0.3151647890086992,7,Pass,medio,True,2,decrescente
DDD_2013J_560948,0.3971286344165309,0.0781459919390954,0.07373305989555805,0.19610693923941774,0.06473827156629233,0.038525119776058055,0.15162198316704756,7,Fail,medio,False,0,crescente
DDD_2013J_561072,0.43313871154495737,0.12479282830608715,0.0286129556717792,0.0996027501909855,0.012669683257918552,0.11780566412145359,0.18337740690681867,7,Pass,medio,True,0,crescente
DDD_2013J_561195,0.19606051585749062,0.09382016153878116,0.0973199864348132,0.09594492272347688,0.05918087918222544,0.22516327938565267,0.23251025487756,7,Pass,alto,True,2,decrescente
DDD_2013J_561272,0.33783783783783783,0.20101351351351351,0.3205236486486487,0.140625,0.0,0.0,0.0,2,Fail,baixo,False,1,constante
DDD_2013J_561476,0.43214429506003377,0.12964910437031607,0.08562515100580732,0.08730104855537128,0.024191442482793306,0.16976840174271954,0.0713205567829587,7,Pass,medio,True,0,crescente
DDD_2013J_561515,0.44423200859291084,0.18842105263157896,0.012244897959183673,0.20204081632653062,0.0,0.0,0.15306122448979592,7,Pass,baixo,True,0,crescente
DDD_2013J_561734,0.0,0.0,0.0,0.3333333333333333,0.3111111111111111,0.0,0.35555555555555557,3,Distinction,baixo,True,2,decrescente
DDD_2013J_561807,0.2334810478231317,0.08274109468927067,0.15507173173202918,0.05294079601499202,0.1729087784448355,0.10985022412845438,0.19300632716728658,7,Distinction,alto,True,2,decrescente
DDD_2013J_561810,0.21936090809212713,0.0576369331712764,0.13258183604883061,0.04465720902884524,0.08130717994278899,0.2709115588811808,0.19354437483495082,7,Pass,medio,True,2,decrescente
DDD_2013J_561819,0.14259943769079078,0.12759915705285305,0.16357740719665514,0.07112580863509717,0.110225306325879,0.17943314678581368,0.20543973631291124,7,Distinction,alto,True,2,decrescente
DDD_2013J_561881,0.1900880016568276,0.1208378370248443,0.10511590575047558,0.2176301101344579,0.06053289143773065,0.1394886448426483,0.16630660915301565,7,Distinction,alto,True,2,decrescente
DDD_2013J_561955,0.19209932185850512,0.12082376287573039,0.07795737571672443,0.07941499865351065,0.058936348676775115,0.15271901374517283,0.3180491784735815,7,Pass,alto,True,2,decrescente
DDD_2013J_562064,0.39852843915343916,0.17604432604432604,0.055611055611055615,0.08951465201465202,0.04103708791208792,0.18298738298738298,0.05627705627705627,7,Fail,medio,False,0,crescente
DDD_2013J_562437,0.2865346611402221,0.09111937651284296,0.04632699983579465,0.06888904492532041,0.04852711604257303,0.23881889426876327,0.2197839072744836,7,Pass,medio,True,2,decrescente
DDD_2013J_562728,0.07888598270673663,0.2478728472900437,0.11986144103907637,0.1521544775453963,0.10554288323163562,0.1321365098169463,0.16354585837016514,7,Pass,medio,True,2,decrescente
DDD_2013J_563016,0.3816944974055116,0.07178926842201305,0.12815051706649605,0.14310450104884395,0.0697486120528797,0.09045645089510028,0.11505615310915539,6,Pass,medio,True,0,crescente
DDD_2013J_563675,0.14774020077420866,0.05362054978494828,0.17361942416606777,0.06562756583172172,0.10721808532979171,0.08239375665402897,0.3697804174592329,7,Pass,alto,True,2,decrescente
DDD_2013J_563770,0.4738598469690907,0.09237331296154826,0.0018674136321195146,0.008998144712430425,0.034903658433070195,0.06493506493506493,0.323062558356676,7,Fail,baixo,False,0,crescente
DDD_2013J_563819,0.5417392922065819,0.13792529233116682,0.05118148058735509,0.04206349206349207,0.010400313971742542,0.04201446701446702,0.17467566182519453,7,Pass,baixo,True,0,crescente
DDD_2013J_563862,0.3352018961430726,0.02614350355526826,0.11329368670545141,0.07105192846369317,0.11636112906701142,0.12018616677440205,0.21776168929110104,5,Fail,baixo,False,2,decrescente
DDD_2013J_563971,0.21684574123830272,0.1589342254765061,0.13346854673979167,0.13209522811710134,0.11488522473084906,0.07888110202934515,0.164889931668104,7,Pass,medio,True,2,decrescente
DDD_2013J_564213,0.40359287798694343,0.12798800975185065,0.03396267548021096,0.16370449934359707,0.06006644064023746,0.1608670077271457,0.04981848907001469,7,Pass,medio,True,0,crescente
DDD_2013J_564356,0.09176256566007103,0.09435716732736261,0.2812435765673175,0.06210647381347185,0.19511106244031592,0.15524833183433578,0.12017082235712527,7,Pass,medio,True,2,decrescente
DDD_2013J_564454,0.1346153846153846,0.0,0.36538461538461536,0.0,0.5,0.0,0.0,2,Fail,baixo,False,2,decrescente
DDD_2013J_565175,0.25175923742090556,0.11809068357333219,0.1524031730551824,0.07324562844380392,0.1414806121398476,0.05872139391297461,0.2042992714539537,7,Pass,medio,True,2,decrescente
DDD_2013J_565301,0.21127941788236168,0.0970397877846374,0.04522829675195884,0.2941370150901079,0.12187084372568842,0.07768868498711021,0.15275595377813553,6,Pass,medio,True,2,decrescente
DDD_2013J_565570,0.34304356406272785,0.025380786460925835,0.3710724372897718,0.05821646341463415,0.044564356230296996,0.06788078122355126,0.08984161131809217,7,Fail,baixo,False,1,constante
DDD_2013J_565657,0.17212512062445962,0.11226521150393132,0.1457242059314543,0.15779290623944817,0.05286742977336055,0.17343948301877754,0.1857856429085685,7,Pass,alto,True,2,decrescente
DDD_2013J_566185,0.18440106882206211,0.11535586717087458,0.07536238811872378,0.07349725117619234,0.12475799241217304,0.17125932655957404,0.25536610574040003,7,Pass,medio,True,2,decrescente
DDD_2013J_566381,0.4161453871358208,0.0756598012775995,0.19354456698930766,0.03943440532790548,0.04483500309562798,0.09982888965206171,0.13055194652167687,7,Fail,medio,False,0,crescente
DDD_2013J_566810,0.0,0.0,0.0,0.375,0.0,0.625,0.0,1,Fail,baixo,False,2,decrescente
DDD_2013J_566979,0.12492926345656548,0.13052156051204614,0.05465508661685135,0.19528285202056592,0.08076315727696745,0.17961046313799664,0.23423761697900705,7,Distinction,medio,True,2,decrescente
DDD_2013J_567152,0.14066679172173682,0.16333373694096334,0.09826517266393668,0.15026237997386474,0.2062443137044816,0.11483677269790597,0.12639083229711082,7,Pass,medio,True,2,decrescente
DDD_2013J_567167,0.34210281239018375,0.12427462868023605,0.10661111902388075,0.0951344585318582,0.07445909398242055,0.09744779766061314,0.1599700897308076,6,Pass,medio,True,2,decrescente
DDD_2013J_567292,0.16601994727430266,0.05678622126357318,0.1175943523504499,0.09638680650875774,0.24792894935752077,0.07018817368624815,0.24509554955914759,7,Pass,medio,True,2,decrescente
DDD_2013J_567304,0.5862413224788257,0.1674127054266762,0.05262307973151347,0.024475524475524476,0.031914893617021274,0.04579708707368282,0.09153538719675608,6,Pass,medio,True,0,crescente
DDD_2013J_567417,0.17922191005166507,0.10411010288414427,0.11696785355272411,0.08934763645892807,0.15169941159595018,0.14252104763002726,0.216132037826561,7,Pass,alto,True,2,decrescente
DDD_2013J_567451,0.12265974519340296,0.14527950265521408,0.15773780229606668,0.1934301932397848,0.12561018261793047,0.15847396292629207,0.09680861107130896,7,Pass,medio,True,2,decrescente
DDD_2013J_567970,0.29863481983095513,0.15819078950428964,0.06102445941155619,0.09237444607036052,0.19008699633699636,0.08963650015212118,0.11005198869372099,7,Fail,medio,False,2,decrescente
DDD_2013J_568068,0.46527777777777773,0.013888888888888888,0.06018518518518518,0.09317129629629628,0.15798611111111113,0.04224537037037037,0.16724537037037038,6,Fail,baixo,False,0,crescente
DDD_2013J_568196,0.1649729467799735,0.13945877303871124,0.08622630231058197,0.07450119541343679,0.12305500970869211,0.20968393717502298,0.20210183557358136,7,Pass,alto,True,2,decrescente
DDD_2013J_568223,0.1287388899392161,0.16363769162145583,0.12406536979578688,0.07739678033153582,0.19058582649397796,0.07139717632914813,0.2441782654888793,7,Distinction,medio,True,2,decrescente
DDD_2013J_568566,0.30106723327886,0.2817778849404637,0.10520645286780879,0.09065702070836049,0.1450309034962067,0.0021645021645021645,0.0740960025437982,7,Pass,medio,True,1,constante
DDD_2013J_568578,0.016442451420029893,0.29493647234678627,0.14671241017883194,0.03998055000270139,0.1138545212239091,0.2598747005961064,0.12819889423163508,3,Fail,baixo,False,1,constante
DDD_2013J_568598,0.1685678662452154,0.10686425440942837,0.1135627570529469,0.11168548563529136,0.0780111304750108,0.1842306714899197,0.23707783469218752,7,Pass,alto,True,2,decrescente
DDD_2013J_568668,0.07142857142857142,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,2,Fail,baixo,False,2,decrescente
DDD_2013J_568835,0.39024738527888,0.046031084399329895,0.21946445324203592,0.0808854951707368,0.15453844891494511,0.056829383425659824,0.052003749568412416,6,Fail,medio,False,0,crescente
DDD_2013J_568948,0.15352253329276003,0.16647525361706414,0.16825838557669257,0.12025633814430771,0.1286282137975434,0.10335947575133302,0.15949979982029913,7,Pass,medio,True,2,decrescente
DDD_2013J_568963,0.2520414714211813,0.08377375330394747,0.05896888103643315,0.1761076842519904,0.03496104884659077,0.20681945092590848,0.18732771021394848,7,Pass,medio,True,2,decrescente
DDD_2013J_569279,0.3851618824525228,0.11048043363314299,0.12048173501375471,0.05410462553319696,0.04316369180901201,0.08893189459691922,0.19767573696145124,7,Fail,medio,False,0,crescente
DDD_2013J_569928,0.14425427541401584,0.05253939262464361,0.15340329962960358,0.1791160040421438,0.0825897154775058,0.1964662587060925,0.1916310541059949,7,Pass,medio,True,2,decrescente
DDD_2013J_569935,0.3679125066175538,0.138677705710868,0.0719081398253603,0.08798235480130394,0.05552118008211821,0.14569666995705904,0.13230144300573662,7,Pass,medio,True,2,decrescente
DDD_2013J_569978,0.14264416047319342,0.1151375466168005,0.1385229225626929,0.0867236685886746,0.14515743526158567,0.193600388648245,0.17821387784880788,7,Pass,alto,True,2,decrescente
DDD_2013J_570237,0.19233457233822068,0.11881653154478843,0.14056395801747695,0.1176574707861907,0.09472247700764701,0.0978029278067095,0.23810206249896668,7,Pass,alto,True,2,decrescente
DDD_2013J_570403,0.17047887762173478,0.1613531899246185,0.01347462061747776,0.08418367346938775,0.04917712060569203,0.15364567864567863,0.3676868391154105,7,Pass,medio,True,2,decrescente
DDD_2013J_570531,0.20643873359152248,0.1900997898781154,0.06688031663102201,0.10570549253955479,0.12072538506041965,0.19085476586550226,0.11929551643386338,7,Pass,medio,True,2,decrescente
DDD_2013J_570630,0.13954994913768728,0.22802338473356298,0.07568782081471016,0.11560502048545657,0.1763086808498292,0.19334769086035727,0.07147745311839654,6,Pass,medio,True,2,decrescente
DDD_2013J_570671,0.42216315468161075,0.06741140929064142,0.08978953421297778,0.05256066730425457,0.09521146985482007,0.1296367468966053,0.14322701775909014,7,Pass,medio,True,0,crescente
DDD_2013J_570871,0.3205155908298996,0.1430248152610155,0.060944273367497435,0.1361066155652935,0.16887489054136667,0.044417905154599945,0.12611590928032734,7,Pass,medio,True,2,decrescente
DDD_2013J_570872,0.1914181746420962,0.15412778302830105,0.12954721055415022,0.10269698167401027,0.05923367352624988,0.18766647474470402,0.17530970183048836,7,Pass,medio,True,2,decrescente
DDD_2013J_570896,0.10016411768056506,0.14020902951824005,0.18131139085086453,0.11124045910230121,0.11707409306093516,0.07872549903799904,0.27127541074909495,7,Pass,medio,True,2,decrescente
DDD_2013J_571055,0.05384615384615385,0.08653846153846154,0.07788461538461539,0.07054383788254756,0.09169768403639372,0.2751033912324235,0.3443858560794044,2,Fail,baixo,False,2,decrescente
DDD_2013J_571131,0.1763039667426011,0.11552386131784567,0.18382693086803453,0.06930864722761784,0.08213363267485203,0.13730074507202275,0.23560221609702608,7,Pass,medio,True,2,decrescente
DDD_2013J_571242,0.20174513322922477,0.2567377412097909,0.06223097709654444,0.051459632781076084,0.11606886067628086,0.013937535349761568,0.2978201196573214,7,Pass,medio,True,1,constante
DDD_2013J_571451,0.2912165277467867,0.16630423016330034,0.10409116387136264,0.032763968668040926,0.1482736850021698,0.09282327426228969,0.16452715028604986,7,Pass,medio,True,2,decrescente
