aluno,total,p_comeco,p_meio,p_fim,semanas_mortas,cliques_ultimo_terco,ativo_no_fim,final_result,faixa_volume,timing,subtipo
DDD_2013B_170025,551,0.5117967332123412,0.2813067150635209,0.20689655172413793,6,114,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_171896,1995,0.3919799498746867,0.4330827067669173,0.174937343358396,2,349,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_1719566,927,0.5372168284789643,0.31607335490830635,0.14670981661272922,5,136,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_176092,1169,0.378956372968349,0.4311377245508982,0.1899059024807528,0,222,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_177333,991,0.49949545913218973,0.29969727547931385,0.20080726538849647,1,199,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_179892,2326,0.35640584694754945,0.5107480653482374,0.13284608770421324,1,309,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_180667,1446,0.648686030428769,0.24550484094052558,0.10580912863070539,7,153,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_1843026,1891,0.47593865679534636,0.3770491803278688,0.14701216287678476,2,278,True,Fail,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_187623,519,0.3911368015414258,0.3969171483622351,0.2119460500963391,5,110,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_1906919,4115,0.4065613608748481,0.4520048602673147,0.14143377885783717,2,582,True,Fail,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_191195,493,0.5172413793103449,0.38742393509127787,0.09533468559837728,5,47,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_191896,1253,0.48204309656823624,0.2737430167597765,0.24421388667198723,1,306,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_191972,3730,0.4123324396782842,0.38793565683646114,0.19973190348525469,0,745,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_192196,625,0.5136,0.3328,0.1536,6,96,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_1944130,1963,0.4819154355578197,0.3672949566989302,0.15078960774325012,0,296,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_1945240,2849,0.3759213759213759,0.49245349245349246,0.13162513162513162,0,375,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_196266,96,0.78125,0.21875,0.0,23,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_199782,351,0.9971509971509972,0.002849002849002849,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_200588,336,0.9523809523809523,0.03869047619047619,0.008928571428571428,18,3,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2006894,985,0.5126903553299492,0.2751269035532995,0.21218274111675126,4,209,True,Distinction,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2020916,1028,0.43190661478599224,0.42217898832684825,0.14591439688715954,5,150,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_202506,103,0.883495145631068,0.0,0.11650485436893204,23,12,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2028388,1488,0.5423387096774194,0.24126344086021506,0.2163978494623656,2,322,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2036685,177,1.0,0.0,0.0,24,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_204996,887,0.45659526493799324,0.43404735062006766,0.10935738444193913,2,97,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2063578,8801,0.36370866946937846,0.5241449835245995,0.11214634700602204,0,987,True,Distinction,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2080539,824,0.6820388349514563,0.17233009708737865,0.14563106796116504,5,120,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2088765,7130,0.5286115007012623,0.3255259467040673,0.1458625525946704,0,1040,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2140311,1070,0.5177570093457944,0.3401869158878505,0.14205607476635515,7,152,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2142579,870,0.5850574712643678,0.41379310344827586,0.0011494252873563218,12,1,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2146936,4294,0.480204937121565,0.3367489520260829,0.18304611085235212,1,786,True,Fail,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2154361,477,0.5723270440251572,0.42138364779874216,0.006289308176100629,12,3,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2156514,1416,0.3594632768361582,0.4901129943502825,0.1504237288135593,1,213,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2177871,1002,0.5049900199600799,0.27844311377245506,0.21656686626746507,6,217,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2193231,120,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2195445,2667,0.5778027746531683,0.31083614548181476,0.11136107986501688,2,297,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2209728,1953,0.39631336405529954,0.38095238095238093,0.2227342549923195,0,435,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2227786,518,0.38223938223938225,0.4247104247104247,0.19305019305019305,7,100,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2231961,679,0.5036818851251841,0.2916053019145803,0.20471281296023564,8,139,True,Distinction,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2238679,115,0.9826086956521739,0.017391304347826087,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2248715,1012,0.3557312252964427,0.4357707509881423,0.208498023715415,5,211,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2267712,150,1.0,0.0,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2279449,1575,0.42095238095238097,0.39301587301587304,0.18603174603174602,0,293,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2281292,652,0.44631901840490795,0.3389570552147239,0.2147239263803681,8,140,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_228242,928,0.697198275862069,0.30280172413793105,0.0,12,0,False,Fail,medio,comeco-pesado,abandonou_cedo
DDD_2013B_229057,171,0.8538011695906432,0.14619883040935672,0.0,23,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2321898,51,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2330534,1462,0.640218878248974,0.3036935704514364,0.0560875512995896,7,82,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2332060,1503,0.4803725881570193,0.25149700598802394,0.26813040585495673,2,403,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_233389,815,0.6355828220858896,0.3300613496932515,0.0343558282208589,5,28,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_233771,1998,0.522022022022022,0.3053053053053053,0.17267267267267267,0,345,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_234740,3845,0.6013003901170351,0.28738621586475943,0.11131339401820546,0,428,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2348111,3173,0.38417901040025215,0.3643239836117239,0.25149700598802394,1,798,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_234859,380,0.4368421052631579,0.38421052631578945,0.17894736842105263,7,68,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_234978,155,0.9935483870967742,0.0064516129032258064,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2350300,122,0.7131147540983607,0.040983606557377046,0.2459016393442623,17,30,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_235492,310,1.0,0.0,0.0,23,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_235584,276,1.0,0.0,0.0,25,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2358423,1985,0.6085642317380353,0.24130982367758186,0.15012594458438286,1,298,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_236498,1516,0.3344327176781003,0.46174142480211083,0.2038258575197889,2,309,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_236620,2212,0.34584086799276675,0.43670886075949367,0.2174502712477396,0,481,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2374051,836,0.5765550239234449,0.423444976076555,0.0,11,0,False,Fail,medio,comeco-pesado,abandonou_cedo
DDD_2013B_2374404,1939,0.443011861784425,0.4151624548736462,0.14182568334192883,1,275,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2377623,3567,0.5508830950378469,0.31455004205214465,0.1345668629100084,2,480,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2381845,1850,0.4827027027027027,0.40702702702702703,0.11027027027027027,2,204,True,Fail,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2388623,881,0.46878547105561863,0.44154370034052215,0.08967082860385925,4,79,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2400764,615,0.5398373983739837,0.3821138211382114,0.07804878048780488,8,48,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2406709,3457,0.6077523864622505,0.2756725484524154,0.1165750650853341,0,403,True,Distinction,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_240936,52,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_241771,681,0.3509544787077827,0.4008810572687225,0.24816446402349487,3,169,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2418580,1304,0.44785276073619634,0.38266871165644173,0.16947852760736196,1,221,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_241922,1299,0.42186297151655117,0.42032332563510394,0.1578137028483449,2,205,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2421609,465,1.0,0.0,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2444632,1288,0.3408385093167702,0.4937888198757764,0.1653726708074534,0,213,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2451672,668,0.6781437125748503,0.2619760479041916,0.059880239520958084,11,40,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2454933,917,0.64340239912759,0.3107960741548528,0.04580152671755725,7,42,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2456612,1457,0.48455730954015097,0.37748798901853126,0.13795470144131777,2,201,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2459878,1356,0.3606194690265487,0.5361356932153393,0.10324483775811209,5,140,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2460752,2045,0.5002444987775061,0.3080684596577017,0.1916870415647922,1,392,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2465876,1270,0.4086614173228346,0.33385826771653543,0.2574803149606299,7,327,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_246652,3592,0.41592427616926503,0.4201002227171492,0.16397550111358575,1,589,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2476998,1545,0.4815533980582524,0.3864077669902913,0.13203883495145632,3,204,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_248994,2448,0.3684640522875817,0.38480392156862747,0.24673202614379086,0,604,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_249423,1237,0.48423605497170574,0.3831851253031528,0.13257881972514146,0,164,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2498388,337,0.4688427299703264,0.34124629080118696,0.18991097922848665,3,64,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2499307,1166,0.6389365351629502,0.28730703259005147,0.07375643224699828,7,86,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_249996,1270,0.7629921259842519,0.23622047244094488,0.0007874015748031496,14,1,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2501479,838,0.8162291169451074,0.18377088305489261,0.0,14,0,False,Fail,medio,comeco-pesado,abandonou_cedo
DDD_2013B_2501768,2168,0.4280442804428044,0.4446494464944649,0.12730627306273062,0,276,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2502504,701,0.6119828815977175,0.2767475035663338,0.11126961483594865,6,78,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2505501,142,0.4788732394366197,0.20422535211267606,0.31690140845070425,7,45,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2508785,710,0.4014084507042254,0.4802816901408451,0.11830985915492957,8,84,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2513245,1068,0.5514981273408239,0.25842696629213485,0.1900749063670412,5,203,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2518617,396,0.7752525252525253,0.22474747474747475,0.0,18,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_251999,2366,0.45857988165680474,0.37151310228233303,0.16990701606086223,1,402,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_252149,704,0.4431818181818182,0.3252840909090909,0.2315340909090909,7,163,True,Distinction,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_252489,921,0.49185667752442996,0.30727470141150925,0.2008686210640608,3,185,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2526483,220,1.0,0.0,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2531298,295,0.5932203389830508,0.4067796610169492,0.0,14,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2532322,430,0.5348837209302325,0.3023255813953488,0.16279069767441862,6,70,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2536214,371,1.0,0.0,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2537695,856,0.610981308411215,0.26635514018691586,0.12266355140186916,6,105,True,Distinction,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2543267,1907,0.9470372312532774,0.0529627687467226,0.0,18,0,False,Fail,alto,comeco-pesado,abandonou_cedo
DDD_2013B_2543600,1684,0.517814726840855,0.30700712589073637,0.17517814726840855,0,295,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2547321,911,0.45115257958287597,0.3600439077936334,0.18880351262349068,5,172,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2547402,910,0.22197802197802197,0.6593406593406593,0.11868131868131868,5,108,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2549875,602,0.4152823920265781,0.5083056478405316,0.07641196013289037,9,46,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2549939,1717,0.49563191613278973,0.3832265579499126,0.12114152591729761,5,208,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_255747,2474,0.4175424413904608,0.2801131770412288,0.30234438156831045,1,748,True,Fail,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_255902,466,0.5600858369098712,0.2982832618025751,0.14163090128755365,16,66,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2571497,1137,0.4714160070360598,0.4547053649956025,0.07387862796833773,4,84,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2585285,2536,0.583596214511041,0.31309148264984227,0.10331230283911672,2,262,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2594888,526,0.49429657794676807,0.4448669201520912,0.060836501901140684,7,32,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2602486,2985,0.48408710217755446,0.392964824120603,0.12294807370184255,0,367,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_260491,2963,0.45291933850826865,0.4272696591292609,0.11981100236247047,0,355,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_260639,476,0.792016806722689,0.20798319327731093,0.0,14,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2611779,1945,0.5722365038560411,0.36658097686375324,0.061182519280205655,1,119,True,Fail,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2615892,3805,0.40578186596583443,0.37109067017082786,0.2231274638633377,0,849,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2621590,212,0.9952830188679245,0.0047169811320754715,0.0,21,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_262396,164,1.0,0.0,0.0,25,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2624720,3631,0.510327733406775,0.44312861470669235,0.04654365188653264,4,169,True,Fail,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2626179,497,0.3762575452716298,0.4164989939637827,0.20724346076458752,10,103,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2628025,194,1.0,0.0,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2632491,310,0.964516129032258,0.035483870967741936,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2633235,2138,0.41908325537885877,0.3666978484565014,0.21421889616463985,1,458,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2636225,1868,0.4411134903640257,0.3929336188436831,0.16595289079229122,0,310,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2639451,1137,0.5452946350043976,0.3702726473175022,0.08443271767810026,3,96,True,Distinction,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2640063,147,0.891156462585034,0.10884353741496598,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2640992,1390,0.5345323741007194,0.40863309352517985,0.05683453237410072,6,79,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2642830,549,0.4262295081967213,0.34972677595628415,0.22404371584699453,9,123,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_2647226,1140,0.38421052631578945,0.41842105263157897,0.19736842105263158,2,225,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2655683,1596,0.49373433583959897,0.43734335839599,0.06892230576441102,2,110,True,Fail,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2659756,636,1.0,0.0,0.0,25,0,False,Fail,medio,comeco-pesado,abandonou_cedo
DDD_2013B_2661870,316,0.3639240506329114,0.5854430379746836,0.05063291139240506,10,16,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_266450,1190,0.5470588235294118,0.36050420168067226,0.09243697478991597,2,110,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2666577,588,0.3656462585034014,0.41836734693877553,0.21598639455782312,7,127,True,Pass,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_266762,114,1.0,0.0,0.0,24,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_2672686,5353,0.376798057164207,0.4304128526060153,0.1927890902297777,0,1032,True,Distinction,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2677955,1229,0.4825061025223759,0.4084621643612693,0.10903173311635476,4,134,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2678338,1424,0.651685393258427,0.34831460674157305,0.0,13,0,False,Fail,medio,comeco-pesado,abandonou_cedo
DDD_2013B_2683836,739,0.5805142083897158,0.32882273342354534,0.09066305818673884,6,67,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2689536,722,0.32132963988919666,0.5124653739612188,0.16620498614958448,10,120,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_2693243,2459,0.39487596583977225,0.33509556730378204,0.2700284668564457,0,664,True,Distinction,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2694933,858,0.5023310023310024,0.26456876456876455,0.2331002331002331,6,200,True,Pass,medio,comeco-pesado,antecipou_sustentou
DDD_2013B_269676,3025,0.4856198347107438,0.29619834710743803,0.21818181818181817,0,660,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_2697773,79,1.0,0.0,0.0,28,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_270435,534,1.0,0.0,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_270468,168,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
DDD_2013B_270814,2036,0.5073673870333988,0.2725933202357564,0.2200392927308448,1,448,True,Pass,alto,comeco-pesado,antecipou_sustentou
DDD_2013B_273339,402,0.6890547263681592,0.20398009950248755,0.10696517412935323,12,43,True,Fail,baixo,comeco-pesado,antecipou_sustentou
DDD_2013B_281118,731,0.5198358413132695,0.387140902872777,0.09302325581395349,8,68,True,Pass,medio,comeco-pesado,antecipou_sustentou
