,tendencia,antecedencia,durabilidade,concentracao,cobertura_final,intensidade_media,final_result,faixa_volume,cluster
BBB_2013J_446345,0.0009513742071881567,0.5465116279069767,0.5454545454545454,0.11195097078117315,0.0,7.818181818181818,Fail,baixo,0
FFF_2014J_601008,-0.014322423266388783,0.5526221264367815,0.46153846153846156,0.1419819747888936,0.0,142.76923076923077,Pass,alto,0
BBB_2013B_535773,-0.023136892177589848,0.4437378875968992,0.6363636363636364,0.09032553693142374,0.0,250.1818181818182,Pass,alto,0
BBB_2014B_622466,0.006650396583282492,0.5044742729306487,0.5454545454545454,0.11685506725273707,0.0,13.545454545454545,Pass,baixo,0
GGG_2014B_616595,-0.03207598371777475,0.382089552238806,0.4,0.14254942513205748,0.0,33.5,Pass,alto,0
DDD_2014B_622541,-0.038046647230320696,0.5564625850340136,0.8571428571428571,0.10548699633672609,0.0,70.0,Pass,medio,0
FFF_2013B_526819,-0.015602948094715382,0.6088547383827296,0.46153846153846156,0.11159128386682647,0.0,70.07692307692308,Fail,alto,0
FFF_2013B_1861445,-0.032967032967032975,0.17647058823529413,0.07692307692307693,0.26646935501059654,0.0,6.538461538461538,Fail,baixo,2
GGG_2014B_630496,-0.019499341238471662,0.48188405797101447,0.3,0.2856359600983799,0.0,4.6,Pass,medio,2
DDD_2013J_574842,-0.037407635467980295,0.4640804597701149,0.8571428571428571,0.09396801899968121,0.0,33.142857142857146,Pass,medio,0
DDD_2014J_596322,0.011164835164835168,0.37435897435897436,1.0,0.07082309358635328,0.15384615384615385,54.166666666666664,Pass,alto,1
BBB_2014B_2022801,-0.004265402843601902,0.39810426540284355,0.5454545454545454,0.12409491793624172,0.0,19.181818181818183,Distinction,medio,0
CCC_2014J_687877,-0.0015852293920179039,0.2484769364664926,1.0,0.08027858218557132,0.26109660574412535,47.875,Pass,medio,1
FFF_2013J_502517,-0.019335947360449652,0.4857069933639612,0.46153846153846156,0.0854781328199038,0.0,50.23076923076923,Pass,alto,0
FFF_2013B_530736,-0.011034913290552386,0.24018379281537175,0.46153846153846156,0.17223270081079614,0.0,92.07692307692308,Pass,medio,0
BBB_2014B_633472,-0.004374806081290721,0.3560864618885096,0.6363636363636364,0.0958648745531649,0.0,26.636363636363637,Pass,medio,0
DDD_2013J_416243,-0.02145103324348607,0.34696016771488475,0.8571428571428571,0.09536515283259901,0.0,45.42857142857143,Pass,medio,0
DDD_2014B_2495139,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
BBB_2014J_600404,-0.20000000000000007,1.0,0.2,0.4000000000000001,0.0,4.4,Fail,baixo,2
BBB_2014J_572101,0.06074766355140186,0.2616822429906542,1.0,0.16341516355046484,0.5,42.8,Pass,medio,1
FFF_2013J_551557,-0.014243448858833472,0.2935897435897436,0.46153846153846156,0.13096052836979805,0.0,20.0,Pass,alto,0
FFF_2013B_2272874,-0.031670193160876395,0.4047619047619047,0.23076923076923078,0.22866201363495017,0.0,24.76923076923077,Fail,medio,2
DDD_2014J_693501,-0.045109662122110254,0.4806362378976487,1.0,0.08278343385123307,0.07468879668049792,160.66666666666666,Distinction,alto,0
GGG_2013J_599529,-0.019580419580419565,0.002564102564102564,0.3,0.26806340325691697,0.0,13.0,Pass,baixo,2
FFF_2014J_466120,-0.026826805672959513,0.27314814814814814,0.3076923076923077,0.12497295402433532,0.0,36.0,Fail,medio,0
FFF_2013B_517850,-0.01355902162353775,0.29634408602150536,0.46153846153846156,0.11984091321023102,0.0,119.23076923076923,Fail,alto,0
FFF_2014J_678270,-0.007502537623019548,0.07630522088353413,0.46153846153846156,0.2367429813358334,0.0,57.46153846153846,Fail,medio,2
GGG_2014J_239751,-0.023010752688172025,0.27822580645161293,0.4,0.20789940935960055,0.0,62.0,Pass,medio,2
BBB_2014J_628656,0.06302521008403361,0.5504201680672268,1.0,0.1343907415240592,0.3865546218487395,23.8,Pass,baixo,1
EEE_2013J_397797,-0.19510869565217404,0.21739130434782608,0.4,0.37602097938495155,0.0,36.8,Fail,baixo,2
FFF_2013B_534014,-0.025461145996860283,0.4369047619047619,0.3076923076923077,0.1176518807348784,0.0,43.07692307692308,Fail,medio,0
FFF_2013B_384866,-0.016211424358389213,0.6900958466453674,0.46153846153846156,0.12597132249740078,0.0,48.15384615384615,Pass,alto,0
EEE_2014B_592372,-0.01784386617100372,0.3748451053283767,1.0,0.09889873283596444,0.03717472118959108,53.8,Pass,medio,0
FFF_2013J_402662,-0.01371981312101072,0.5445109780439122,0.46153846153846156,0.1299380215757375,0.0,64.23076923076923,Pass,alto,0
DDD_2014B_629955,-0.10714285714285714,0.5441176470588235,0.14285714285714285,0.34992710611188266,0.0,4.857142857142857,Fail,baixo,2
DDD_2013J_245653,-0.10714285714285714,0.15432098765432098,0.14285714285714285,0.34992710611188266,0.0,3.857142857142857,Fail,baixo,2
GGG_2013J_279747,-0.037851827887415056,0.5200474495848161,0.4,0.15334213581193878,0.0,140.5,Distinction,alto,0
BBB_2013B_544642,-0.011815891916647586,0.4634760705289673,0.6363636363636364,0.07871068121042918,0.0,36.09090909090909,Pass,medio,0
EEE_2014J_407731,0.013711583924349862,0.27541371158392436,1.0,0.09275578730793664,0.16548463356973994,84.6,Pass,medio,1
FFF_2013B_72693,-0.01102646136725981,0.3464784160986693,0.46153846153846156,0.15500135630426717,0.0,79.0,Pass,alto,0
BBB_2013J_2529306,-0.00529344073647871,0.4873417721518987,0.5454545454545454,0.10484444630511486,0.0,14.363636363636363,Fail,baixo,0
CCC_2014J_131933,0.07068126520681267,0.34817518248175183,0.75,0.26690780622894306,0.8204379562043795,85.625,Pass,medio,1
BBB_2013B_2645061,-0.020860577937144062,0.41028615622583137,0.6363636363636364,0.10359578899922636,0.0,39.18181818181818,Pass,medio,0
GGG_2013J_155256,-0.030303030303030293,0.59,0.3,0.18154889148656347,0.0,5.0,Distinction,baixo,2
EEE_2013J_589055,-0.01467181467181469,0.13642213642213644,1.0,0.04431921189893974,0.16216216216216217,51.8,Fail,medio,1
BBB_2014J_677873,0.09411764705882354,0.5477124183006535,1.0,0.2292424379296798,0.23529411764705882,51.0,Pass,alto,1
EEE_2014J_2289071,0.051625239005736165,0.41268323773103893,1.0,0.21924622407329455,0.08795411089866156,104.6,Pass,medio,1
BBB_2013B_539416,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
AAA_2014J_503889,0.05392156862745097,0.3284313725490196,1.0,0.08721633869131068,0.3382352941176471,40.8,Pass,alto,1
BBB_2013J_284906,0.00848484848484848,0.2814814814814815,0.36363636363636365,0.12869178431218573,0.0,4.090909090909091,Pass,baixo,0
EEE_2014B_511199,-0.025925925925925946,0.4104938271604938,0.6,0.21923923832516654,0.0,10.8,Fail,medio,2
FFF_2014J_636547,-0.02482491601662587,0.5129533678756476,0.15384615384615385,0.203653929594093,0.0,14.846153846153847,Fail,medio,2
FFF_2014J_615306,-0.02230200605651869,0.4643000401123145,0.46153846153846156,0.10870308037967377,0.0,63.92307692307692,Pass,alto,0
FFF_2013J_291745,-0.02386148130828982,0.3044129235618597,0.46153846153846156,0.1030478211652782,0.0,162.69230769230768,Distinction,alto,0
FFF_2014B_2634654,-0.028811524609843934,0.2801120448179272,0.23076923076923078,0.16630773089474854,0.0,9.153846153846153,Fail,baixo,2
FFF_2014J_651419,-0.01851323279894708,0.5547138047138047,0.46153846153846156,0.09151297772033107,0.0,106.61538461538461,Pass,alto,0
BBB_2014J_265466,0.036974789915966394,0.6610644257703081,1.0,0.2213388589331674,0.05042016806722689,23.8,Pass,medio,1
FFF_2013J_608422,-0.013956957170253565,0.4307479224376731,0.46153846153846156,0.11937974831813795,0.0,138.84615384615384,Pass,alto,0
GGG_2014J_643529,-0.02292490118577074,0.14492753623188406,0.2,0.25945267387540333,0.0,2.3,Fail,baixo,2
BBB_2013B_549196,-0.025765426283561,0.3221070811744387,0.5454545454545454,0.11468046639519025,0.0,17.545454545454547,Distinction,medio,0
DDD_2013J_599737,-0.04967303822937626,0.4970657276995305,1.0,0.12274054154106609,0.0035211267605633804,40.57142857142857,Pass,medio,0
FFF_2014J_697878,-0.01802653305243979,0.338860103626943,0.46153846153846156,0.10829818659008744,0.0,74.23076923076923,Pass,alto,0
GGG_2014J_640505,-0.02944003138177894,0.5075512405609494,0.4,0.17107746270541976,0.0,30.9,Distinction,alto,0
BBB_2013J_566358,-0.004458598726114649,0.18683651804670912,0.5454545454545454,0.10703293674011341,0.0,14.272727272727273,Fail,baixo,0
FFF_2013J_529197,-0.013785561909542329,0.17047308319738988,0.46153846153846156,0.11774730841463052,0.0,94.3076923076923,Pass,alto,0
CCC_2014B_519544,0.014449917898193755,0.04080459770114942,1.0,0.08597814477709055,0.2793103448275862,36.25,Pass,medio,1
FFF_2014J_2505058,-0.031831804559077304,0.07300275482093664,0.23076923076923078,0.2318899788389678,0.0,9.307692307692308,Fail,baixo,2
GGG_2014B_486279,-0.04028520499108734,0.34313725490196073,0.3,0.16227193204863202,0.0,1.7,Distinction,baixo,2
DDD_2014J_390849,-0.05419913419913419,0.23535353535353534,1.0,0.13039695933328738,0.06666666666666667,27.5,Pass,baixo,0
GGG_2014J_656014,-0.03030303030303028,0.3333333333333333,0.1,0.30000000000000004,0.0,0.8,Fail,baixo,2
FFF_2014B_556140,-0.019223849198660284,0.33459277917716207,0.46153846153846156,0.09598452232731261,0.0,61.07692307692308,Pass,alto,0
DDD_2014J_623225,-0.042050308495491226,0.5166112956810631,1.0,0.09131513271759142,0.10299003322259136,50.166666666666664,Pass,medio,0
FFF_2013B_533929,-0.015074303934407557,0.42256764536557284,0.46153846153846156,0.10718208684113373,0.0,89.07692307692308,Distinction,alto,0
BBB_2014J_634772,0.038268156424581,0.6219739292364991,1.0,0.21778109903560677,0.00558659217877095,71.6,Pass,medio,0
DDD_2013J_611464,-0.010283801020408172,0.4494047619047619,0.8571428571428571,0.10592015986598105,0.0,64.0,Pass,medio,0
CCC_2014J_624354,-0.008652094717668497,0.3979963570127505,0.875,0.13763110336235232,0.2896174863387978,22.875,Fail,baixo,1
GGG_2014J_695877,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
EEE_2014J_686525,-0.0028523489932886135,0.2975391498881432,1.0,0.08992662504501571,0.08389261744966443,119.2,Pass,alto,0
BBB_2013J_598253,0.0002597402597402547,0.6428571428571429,0.36363636363636365,0.1265017731105031,0.0,6.363636363636363,Pass,baixo,0
FFF_2013B_315945,-0.02019687473651668,0.44256180733162825,0.46153846153846156,0.10485735106764342,0.0,120.3076923076923,Pass,alto,0
DDD_2014J_680812,-0.07042253521126758,0.4471830985915493,0.8333333333333334,0.18249569695377285,0.0,23.666666666666668,Fail,baixo,0
DDD_2013B_380919,-0.005773402302686473,0.2487346348517715,0.9285714285714286,0.0560507120827488,0.0,65.85714285714286,Pass,alto,0
BBB_2013B_542663,-0.026900149031296568,0.46311475409836067,0.45454545454545453,0.12180060820367883,0.0,11.090909090909092,Fail,baixo,0
GGG_2014B_632989,-0.04358655043586551,0.3835616438356164,0.4,0.17175809860412505,0.0,7.3,Pass,medio,2
DDD_2013J_543648,-0.012347608627696148,0.38584974471188915,0.8571428571428571,0.08887455151693335,0.0,65.28571428571429,Fail,medio,0
FFF_2014B_633328,-0.021735891227416648,0.5135593220338983,0.46153846153846156,0.12254505397906958,0.0,68.07692307692308,Pass,alto,0
EEE_2013J_573742,-0.017391304347826098,0.3888888888888889,1.0,0.09543233410524249,0.06521739130434782,27.6,Pass,medio,0
CCC_2014B_351775,0.011387938408896488,0.3534181636726547,1.0,0.0879029054365107,0.3398203592814371,334.0,Pass,alto,1
CCC_2014J_622384,-0.07746721877156662,0.4227053140096619,0.25,0.25091070209196065,0.0,8.625,Fail,baixo,2
FFF_2013J_584210,-0.022403011353287594,0.36602209944751385,0.46153846153846156,0.11597577725563217,0.0,27.846153846153847,Fail,medio,0
CCC_2014J_2434666,-0.03871937124364311,0.6262135922330098,0.875,0.12531772232941818,0.024271844660194174,25.75,Distinction,baixo,0
DDD_2014B_61911,-0.061383928571428575,0.22916666666666666,0.7142857142857143,0.17888736931756963,0.0,27.428571428571427,Fail,baixo,0
FFF_2013J_560946,-0.020405982905982906,0.16620370370370371,0.3076923076923077,0.12422783639909975,0.0,27.692307692307693,Fail,baixo,0
DDD_2013J_2477052,-0.001075731497418235,0.38219544846050874,1.0,0.08144953835621503,0.002008032128514056,71.14285714285714,Pass,alto,0
EEE_2013J_504404,-0.007348242811501608,0.49840255591054317,1.0,0.1154606243433889,0.023961661341853034,125.2,Pass,alto,0
DDD_2014B_469614,-0.04801587301587301,0.4009259259259259,0.7142857142857143,0.10800068120311843,0.0,25.714285714285715,Pass,medio,0
BBB_2014B_363110,-0.014614499424626,0.18037974683544303,0.5454545454545454,0.12435534565890467,0.0,14.363636363636363,Pass,baixo,0
BBB_2013J_599908,-0.0021010101010100974,0.3362962962962963,0.6363636363636364,0.08745024967807863,0.0,20.454545454545453,Pass,medio,0
FFF_2013J_586758,-0.01842328443313665,0.4088669950738916,0.46153846153846156,0.12022169332154943,0.0,46.84615384615385,Pass,alto,0
BBB_2014J_680559,-0.05294117647058827,0.4196078431372549,0.6,0.2672427456847188,0.0,17.0,Fail,baixo,2
DDD_2014B_624804,-0.036858974358974346,0.3066239316239316,0.7142857142857143,0.14072204608107325,0.0,22.285714285714285,Pass,baixo,0
FFF_2013B_552834,-0.02586123553865489,0.34848484848484845,0.3076923076923077,0.1333047437999626,0.0,26.23076923076923,Fail,medio,0
FFF_2014B_469977,-0.02327533577533578,0.4101430976430977,0.46153846153846156,0.11747745235090251,0.0,60.92307692307692,Pass,alto,0
BBB_2013B_538987,-0.01729490022172949,0.5284552845528455,0.6363636363636364,0.10241310467716751,0.0,18.636363636363637,Distinction,alto,0
FFF_2013B_415988,-0.020196784347727748,0.4351057747284162,0.46153846153846156,0.11058599480635478,0.0,44.84615384615385,Fail,alto,0
FFF_2013J_501336,-0.009842547633245302,0.14093453919035315,0.38461538461538464,0.18904347921497452,0.0,119.07692307692308,Pass,alto,0
DDD_2013J_608217,-0.05283178360101438,0.4881656804733728,0.8571428571428571,0.12144821671641015,0.0,24.142857142857142,Pass,medio,0
FFF_2013J_137903,-0.01847427934384456,0.604669887278583,0.46153846153846156,0.0866898246869756,0.0,79.61538461538461,Pass,alto,0
FFF_2013J_601681,-0.021147457193968832,0.5862403100775194,0.46153846153846156,0.09796764025758245,0.0,52.92307692307692,Pass,alto,0
FFF_2013B_2395804,-0.015241687949577074,0.4864960909737029,0.46153846153846156,0.1077825007043603,0.0,36.07692307692308,Pass,alto,0
EEE_2014B_618777,-0.0163440860215054,0.4150537634408602,1.0,0.13579414889063993,0.053763440860215055,93.0,Pass,alto,0
EEE_2014B_444349,-0.16542056074766368,0.2398753894080997,0.4,0.2636508064673713,0.0,21.4,Fail,baixo,2
DDD_2014J_676964,-0.0007001166861143606,0.5283936211590821,1.0,0.044337737963048844,0.12602100350058343,142.83333333333334,Pass,alto,1
FFF_2014B_617053,-0.032967032967032975,0.8677685950413223,0.07692307692307693,0.26646935501059654,0.0,9.307692307692308,Fail,baixo,2
GGG_2014B_617470,-0.024505928853754924,0.11594202898550725,0.3,0.1939417993886169,0.0,9.2,Distinction,baixo,2
BBB_2013J_1170618,-0.02256493506493507,0.29662698412698413,0.5454545454545454,0.16148586049364028,0.0,15.272727272727273,Distinction,baixo,0
GGG_2013J_607018,-0.03170548459804657,0.0881542699724518,0.4,0.15092321134593492,0.0,12.1,Fail,baixo,0
EEE_2014J_694457,-0.06513409961685829,0.3218390804597701,1.0,0.11382341534177559,0.13409961685823754,52.2,Fail,baixo,0
CCC_2014B_528892,-0.012503453992815694,0.19954867827208253,0.875,0.10828671812673171,0.14893617021276595,64.625,Pass,medio,1
FFF_2014J_652087,-0.015032967032967035,0.52,0.46153846153846156,0.11694502717937834,0.0,28.846153846153847,Pass,alto,0
GGG_2013J_608318,-0.04415584415584412,0.46428571428571425,0.2,0.2559496123881274,0.0,1.4,Fail,baixo,2
BBB_2013J_2226301,-0.015054545454545454,0.2906666666666667,0.45454545454545453,0.1401618898698959,0.0,11.363636363636363,Pass,baixo,0
BBB_2014J_603055,0.022222222222222223,0.30864197530864196,0.6,0.20367003088692623,0.0,10.8,Pass,baixo,0
EEE_2014J_694589,-0.015789473684210544,0.34349030470914127,1.0,0.1048746292263887,0.06371191135734072,72.2,Pass,medio,0
CCC_2014B_548764,-0.0005676442762535555,0.23554083885209712,0.875,0.11621702863914955,0.24172185430463577,188.75,Fail,medio,1
DDD_2013J_574819,-0.04452537593984963,0.3508771929824561,0.8571428571428571,0.1206050838067624,0.0,43.42857142857143,Fail,medio,0
DDD_2013J_575192,-0.02933673469387754,0.1994047619047619,0.8571428571428571,0.1189306398055106,0.0,16.0,Pass,baixo,0
CCC_2014B_517999,0.01699143091912196,0.4782251437962202,1.0,0.0752896942852873,0.2341824157764996,152.125,Distinction,alto,1
DDD_2014J_464968,-0.04018583042973286,0.23170731707317072,1.0,0.11427995021802577,0.04065040650406504,20.5,Pass,medio,0
BBB_2014B_617576,-0.007409353652128217,0.2369942196531792,0.6363636363636364,0.09443848834531714,0.0,15.727272727272727,Pass,baixo,0
FFF_2013J_594250,-0.017222664447499817,0.5896832862966447,0.46153846153846156,0.10124293535951132,0.0,81.76923076923077,Pass,alto,0
GGG_2013J_594185,-0.04242424242424239,0.3735632183908046,0.1,0.30000000000000004,0.0,2.9,Fail,baixo,2
EEE_2014B_627961,-0.14647887323943665,0.4843505477308294,0.4,0.24595921073738675,0.0,42.6,Fail,medio,2
CCC_2014J_391466,0.014091710758377427,0.2762962962962963,1.0,0.07628528327563873,0.28,84.375,Fail,medio,1
BBB_2013J_608766,-0.0052388289676425235,0.524482109227872,0.6363636363636364,0.09328504844875253,0.0,16.09090909090909,Pass,baixo,0
BBB_2013J_526177,-0.015151515151515145,0.37247474747474746,0.5454545454545454,0.10362210524892064,0.0,12.0,Pass,baixo,0
DDD_2013J_104643,-0.05291811846689895,0.3617886178861789,0.8571428571428571,0.15657650361266803,0.006097560975609756,23.428571428571427,Pass,medio,0
FFF_2014B_613630,-0.017621336996336997,0.5704861111111111,0.46153846153846156,0.10316680886002824,0.0,184.6153846153846,Pass,alto,0
FFF_2013J_254446,-0.01828410689170182,0.5426629160806377,0.46153846153846156,0.1074120032249264,0.0,54.69230769230769,Pass,alto,0
BBB_2013J_604196,-0.024963144963144966,0.7486486486486487,0.5454545454545454,0.1382888642796695,0.0,16.818181818181817,Pass,baixo,0
BBB_2013J_526088,-0.02846889952153109,0.3552631578947369,0.45454545454545453,0.12970611472821642,0.0,6.909090909090909,Fail,baixo,0
GGG_2014B_634273,-0.05454545454545458,0.5,0.1,0.30000000000000004,0.0,0.4,Fail,baixo,2
GGG_2013J_595686,-0.034363944008614034,0.2673434856175973,0.3,0.17922520137484535,0.0,19.7,Pass,medio,2
FFF_2014J_513272,-0.030337184183338032,0.5370370370370371,0.23076923076923078,0.17909540537117527,0.0,9.0,Fail,baixo,2
FFF_2013B_550495,-0.021488361544646725,0.43918073796122575,0.46153846153846156,0.09441139871061299,0.0,82.0,Distinction,alto,0
FFF_2013J_585659,-0.02511177035891864,0.5865019011406843,0.46153846153846156,0.12256458805752173,0.0,40.46153846153846,Pass,alto,0
BBB_2014J_697857,-0.0028571428571428797,0.4714285714285715,0.4,0.2643436229993229,0.0,7.0,Pass,medio,2
BBB_2013J_522889,0.0012858851674641151,0.2900219298245614,0.5454545454545454,0.09184079348375403,0.0,27.636363636363637,Fail,baixo,0
DDD_2013J_541108,-0.018041237113402067,0.6168384879725086,0.7142857142857143,0.13703737042065528,0.0,27.714285714285715,Pass,medio,0
FFF_2013J_604478,-0.023267905888470043,0.4247801031240522,0.46153846153846156,0.10930304668738795,0.0,84.53846153846153,Pass,alto,0
CCC_2014J_612179,-0.011751645996019,0.18863879957127547,1.0,0.09402653777381087,0.21864951768488747,38.875,Pass,baixo,1
EEE_2013J_491578,-0.05048780487804883,0.22439024390243903,1.0,0.1253668026916722,0.09268292682926829,82.0,Pass,medio,0
BBB_2013J_426458,-0.020727272727272723,0.5426666666666666,0.5454545454545454,0.12914365119752538,0.0,11.363636363636363,Pass,baixo,0
BBB_2014B_618673,-0.020279720279720276,0.15384615384615385,0.18181818181818182,0.22443086064169526,0.0,2.3636363636363638,Fail,baixo,2
DDD_2014B_628835,-0.02942655935613684,0.4354460093896713,1.0,0.08405337436678574,0.002347417840375587,60.857142857142854,Pass,alto,0
EEE_2013J_572303,-0.004451038575667694,0.4342235410484669,1.0,0.034888874674656546,0.1661721068249258,67.4,Pass,alto,1
