aluno,total_cliques,faixa_volume,final_result
CCC_2014J_681966,139.0,baixo,Withdrawn
CCC_2014J_682041,3.0,baixo,Withdrawn
CCC_2014J_682212,,,Withdrawn
CCC_2014J_682226,197.0,baixo,Withdrawn
CCC_2014J_682259,416.0,medio,Fail
CCC_2014J_682301,1065.0,medio,Pass
CCC_2014J_682309,82.0,baixo,Withdrawn
CCC_2014J_682367,1645.0,alto,Distinction
CCC_2014J_682414,247.0,baixo,Withdrawn
CCC_2014J_682511,1091.0,medio,Pass
CCC_2014J_682565,8.0,baixo,Withdrawn
CCC_2014J_682569,1377.0,alto,Pass
CCC_2014J_682717,511.0,medio,Fail
CCC_2014J_682738,528.0,medio,Fail
CCC_2014J_682961,4283.0,alto,Distinction
CCC_2014J_683073,,,Withdrawn
CCC_2014J_683203,,,Withdrawn
CCC_2014J_683220,181.0,baixo,Withdrawn
CCC_2014J_683373,1389.0,alto,Distinction
CCC_2014J_683406,1033.0,medio,Withdrawn
CCC_2014J_683449,,,Withdrawn
CCC_2014J_683503,1432.0,alto,Withdrawn
CCC_2014J_683625,1902.0,alto,Pass
CCC_2014J_683668,1862.0,alto,Distinction
CCC_2014J_683777,645.0,medio,Pass
CCC_2014J_683865,120.0,baixo,Fail
CCC_2014J_683912,,,Withdrawn
CCC_2014J_684111,745.0,medio,Pass
CCC_2014J_684208,6.0,baixo,Fail
CCC_2014J_684270,1695.0,alto,Fail
CCC_2014J_684313,,,Withdrawn
CCC_2014J_684444,1370.0,alto,Pass
CCC_2014J_684498,400.0,medio,Fail
CCC_2014J_684511,4.0,baixo,Withdrawn
CCC_2014J_684514,1424.0,alto,Pass
CCC_2014J_684617,144.0,baixo,Fail
CCC_2014J_684643,389.0,baixo,Fail
CCC_2014J_684663,444.0,medio,Fail
CCC_2014J_684669,3488.0,alto,Pass
CCC_2014J_684709,1004.0,medio,Distinction
CCC_2014J_684905,2134.0,alto,Pass
CCC_2014J_684944,1.0,baixo,Withdrawn
CCC_2014J_684990,433.0,medio,Fail
CCC_2014J_685015,81.0,baixo,Withdrawn
CCC_2014J_685098,1013.0,medio,Distinction
CCC_2014J_685206,2167.0,alto,Distinction
CCC_2014J_685212,1394.0,alto,Pass
CCC_2014J_685236,712.0,medio,Withdrawn
CCC_2014J_685287,980.0,medio,Pass
CCC_2014J_685289,1154.0,medio,Withdrawn
CCC_2014J_685399,151.0,baixo,Fail
CCC_2014J_685412,941.0,medio,Distinction
CCC_2014J_685458,2976.0,alto,Pass
CCC_2014J_685474,520.0,medio,Withdrawn
CCC_2014J_685487,1702.0,alto,Distinction
CCC_2014J_685514,3991.0,alto,Pass
CCC_2014J_685557,125.0,baixo,Fail
CCC_2014J_685572,1209.0,medio,Pass
CCC_2014J_685597,4782.0,alto,Pass
CCC_2014J_685619,695.0,medio,Withdrawn
CCC_2014J_685663,,,Withdrawn
CCC_2014J_685705,1169.0,medio,Withdrawn
CCC_2014J_685750,8.0,baixo,Withdrawn
CCC_2014J_685802,103.0,baixo,Withdrawn
CCC_2014J_685849,739.0,medio,Pass
CCC_2014J_685860,984.0,medio,Withdrawn
CCC_2014J_685871,4826.0,alto,Distinction
CCC_2014J_685950,7306.0,alto,Pass
CCC_2014J_685952,138.0,baixo,Fail
CCC_2014J_685964,2157.0,alto,Distinction
CCC_2014J_685988,520.0,medio,Withdrawn
CCC_2014J_686001,1079.0,medio,Distinction
CCC_2014J_686003,86.0,baixo,Withdrawn
CCC_2014J_686018,1948.0,alto,Distinction
CCC_2014J_686034,127.0,baixo,Withdrawn
CCC_2014J_686058,2282.0,alto,Distinction
CCC_2014J_686071,,,Withdrawn
CCC_2014J_686110,1514.0,alto,Pass
CCC_2014J_686268,1383.0,alto,Pass
CCC_2014J_686411,8738.0,alto,Distinction
CCC_2014J_686515,3788.0,alto,Distinction
CCC_2014J_686558,944.0,medio,Pass
CCC_2014J_686584,1002.0,medio,Pass
CCC_2014J_686645,2636.0,alto,Distinction
CCC_2014J_686797,145.0,baixo,Withdrawn
CCC_2014J_686813,11.0,baixo,Withdrawn
CCC_2014J_686877,,,Withdrawn
CCC_2014J_686907,756.0,medio,Pass
CCC_2014J_686957,5851.0,alto,Pass
CCC_2014J_687023,298.0,baixo,Pass
CCC_2014J_687146,49.0,baixo,Withdrawn
CCC_2014J_687160,1931.0,alto,Distinction
CCC_2014J_687190,1395.0,alto,Distinction
CCC_2014J_687206,2236.0,alto,Distinction
CCC_2014J_687216,3326.0,alto,Distinction
CCC_2014J_687283,,,Withdrawn
CCC_2014J_687310,641.0,medio,Fail
CCC_2014J_687319,,,Withdrawn
CCC_2014J_687345,84.0,baixo,Withdrawn
CCC_2014J_687348,386.0,baixo,Withdrawn
CCC_2014J_687686,1102.0,medio,Pass
CCC_2014J_687772,1847.0,alto,Distinction
CCC_2014J_687844,416.0,medio,Withdrawn
CCC_2014J_687877,1104.0,medio,Pass
CCC_2014J_687953,,,Withdrawn
CCC_2014J_687981,3030.0,alto,Pass
CCC_2014J_688028,5.0,baixo,Withdrawn
CCC_2014J_688033,665.0,medio,Fail
CCC_2014J_688117,380.0,baixo,Withdrawn
CCC_2014J_688171,134.0,baixo,Withdrawn
CCC_2014J_688271,43.0,baixo,Withdrawn
CCC_2014J_688281,3078.0,alto,Distinction
CCC_2014J_688297,,,Withdrawn
CCC_2014J_688337,1155.0,medio,Pass
CCC_2014J_688356,465.0,medio,Pass
CCC_2014J_688521,456.0,medio,Distinction
CCC_2014J_688533,413.0,medio,Withdrawn
CCC_2014J_688537,231.0,baixo,Fail
CCC_2014J_688672,,,Withdrawn
CCC_2014J_688683,12.0,baixo,Withdrawn
CCC_2014J_688707,521.0,medio,Fail
CCC_2014J_688770,443.0,medio,Pass
CCC_2014J_688776,,,Withdrawn
CCC_2014J_688843,218.0,baixo,Withdrawn
CCC_2014J_689004,2127.0,alto,Distinction
CCC_2014J_689042,343.0,baixo,Withdrawn
CCC_2014J_689050,5381.0,alto,Distinction
CCC_2014J_689101,690.0,medio,Fail
CCC_2014J_689143,116.0,baixo,Withdrawn
CCC_2014J_689164,1211.0,medio,Pass
CCC_2014J_689190,1011.0,medio,Pass
CCC_2014J_689217,1224.0,medio,Pass
CCC_2014J_689246,1626.0,alto,Pass
CCC_2014J_689264,,,Withdrawn
CCC_2014J_689346,5.0,baixo,Withdrawn
CCC_2014J_689352,3.0,baixo,Withdrawn
CCC_2014J_689399,2733.0,alto,Pass
CCC_2014J_689436,236.0,baixo,Withdrawn
CCC_2014J_689527,117.0,baixo,Fail
CCC_2014J_689637,2997.0,alto,Distinction
CCC_2014J_689759,1951.0,alto,Pass
CCC_2014J_689792,519.0,medio,Pass
CCC_2014J_689807,,,Withdrawn
CCC_2014J_689855,1579.0,alto,Distinction
CCC_2014J_690046,604.0,medio,Withdrawn
CCC_2014J_690062,1135.0,medio,Pass
CCC_2014J_690365,5126.0,alto,Pass
CCC_2014J_690404,3126.0,alto,Pass
CCC_2014J_690406,10.0,baixo,Withdrawn
CCC_2014J_690439,388.0,baixo,Fail
CCC_2014J_690507,3226.0,alto,Pass
CCC_2014J_690589,654.0,medio,Fail
CCC_2014J_690631,3.0,baixo,Withdrawn
CCC_2014J_690644,1330.0,alto,Pass
CCC_2014J_690695,646.0,medio,Withdrawn
CCC_2014J_690724,4.0,baixo,Withdrawn
CCC_2014J_690733,5013.0,alto,Distinction
CCC_2014J_690763,225.0,baixo,Fail
CCC_2014J_690948,5557.0,alto,Fail
CCC_2014J_690962,199.0,baixo,Withdrawn
CCC_2014J_691008,,,Withdrawn
CCC_2014J_691056,2.0,baixo,Withdrawn
CCC_2014J_691069,764.0,medio,Pass
CCC_2014J_691177,135.0,baixo,Fail
CCC_2014J_691195,595.0,medio,Fail
CCC_2014J_691218,744.0,medio,Fail
CCC_2014J_691257,126.0,baixo,Withdrawn
CCC_2014J_691433,699.0,medio,Fail
CCC_2014J_691550,1642.0,alto,Distinction
CCC_2014J_691843,2335.0,alto,Pass
CCC_2014J_691926,1624.0,alto,Pass
CCC_2014J_691931,541.0,medio,Pass
CCC_2014J_692105,1952.0,alto,Distinction
CCC_2014J_692179,181.0,baixo,Withdrawn
CCC_2014J_692219,283.0,baixo,Withdrawn
CCC_2014J_692363,522.0,medio,Withdrawn
CCC_2014J_692490,1321.0,alto,Pass
CCC_2014J_692500,297.0,baixo,Withdrawn
CCC_2014J_692603,872.0,medio,Distinction
CCC_2014J_692654,1531.0,alto,Pass
CCC_2014J_692850,178.0,baixo,Withdrawn
CCC_2014J_692928,1848.0,alto,Pass
CCC_2014J_692933,176.0,baixo,Withdrawn
CCC_2014J_693058,3426.0,alto,Distinction
CCC_2014J_693111,549.0,medio,Withdrawn
CCC_2014J_693141,213.0,baixo,Pass
CCC_2014J_693147,164.0,baixo,Withdrawn
CCC_2014J_693182,504.0,medio,Pass
CCC_2014J_693204,600.0,medio,Pass
CCC_2014J_693302,1567.0,alto,Distinction
CCC_2014J_693340,2588.0,alto,Withdrawn
CCC_2014J_693456,,,Withdrawn
CCC_2014J_693747,1932.0,alto,Pass
CCC_2014J_693812,350.0,baixo,Withdrawn
CCC_2014J_693836,,,Withdrawn
CCC_2014J_693910,32.0,baixo,Withdrawn
CCC_2014J_693938,4353.0,alto,Pass
CCC_2014J_693998,1155.0,medio,Withdrawn
CCC_2014J_694103,638.0,medio,Pass
CCC_2014J_694147,63.0,baixo,Withdrawn
CCC_2014J_694150,401.0,medio,Withdrawn
CCC_2014J_694212,709.0,medio,Withdrawn
CCC_2014J_694361,4.0,baixo,Withdrawn
CCC_2014J_694362,469.0,medio,Distinction
CCC_2014J_694472,411.0,medio,Pass
CCC_2014J_694510,1639.0,alto,Fail
CCC_2014J_694523,488.0,medio,Distinction
CCC_2014J_694536,100.0,baixo,Withdrawn
CCC_2014J_694563,1092.0,medio,Withdrawn
CCC_2014J_694579,2609.0,alto,Pass
CCC_2014J_694680,915.0,medio,Pass
CCC_2014J_694705,271.0,baixo,Withdrawn
CCC_2014J_694726,1374.0,alto,Pass
CCC_2014J_694807,158.0,baixo,Withdrawn
CCC_2014J_694860,1852.0,alto,Distinction
CCC_2014J_694871,1310.0,medio,Withdrawn
CCC_2014J_694914,481.0,medio,Withdrawn
CCC_2014J_69494,1448.0,alto,Withdrawn
CCC_2014J_695122,155.0,baixo,Withdrawn
CCC_2014J_695232,15361.0,alto,Distinction
CCC_2014J_695270,865.0,medio,Pass
CCC_2014J_695340,238.0,baixo,Withdrawn
CCC_2014J_695354,2382.0,alto,Distinction
CCC_2014J_695369,413.0,medio,Withdrawn
CCC_2014J_695518,899.0,medio,Pass
CCC_2014J_695643,263.0,baixo,Withdrawn
CCC_2014J_695653,358.0,baixo,Fail
CCC_2014J_695673,444.0,medio,Distinction
CCC_2014J_695732,2696.0,alto,Distinction
CCC_2014J_695760,1.0,baixo,Withdrawn
CCC_2014J_695874,618.0,medio,Withdrawn
CCC_2014J_695915,66.0,baixo,Fail
CCC_2014J_695946,1139.0,medio,Pass
CCC_2014J_695976,3.0,baixo,Withdrawn
CCC_2014J_696019,63.0,baixo,Withdrawn
CCC_2014J_696234,124.0,baixo,Withdrawn
CCC_2014J_696253,2.0,baixo,Withdrawn
CCC_2014J_696271,756.0,medio,Distinction
CCC_2014J_696324,530.0,medio,Withdrawn
CCC_2014J_696357,2579.0,alto,Pass
CCC_2014J_696469,1938.0,alto,Distinction
CCC_2014J_696501,599.0,medio,Withdrawn
CCC_2014J_696515,468.0,medio,Pass
CCC_2014J_696696,1811.0,alto,Distinction
CCC_2014J_696833,2239.0,alto,Pass
CCC_2014J_696848,24.0,baixo,Withdrawn
CCC_2014J_696869,1193.0,medio,Pass
CCC_2014J_696930,199.0,baixo,Withdrawn
CCC_2014J_697120,,,Withdrawn
CCC_2014J_697253,1099.0,medio,Withdrawn
CCC_2014J_697283,677.0,medio,Withdrawn
CCC_2014J_697460,205.0,baixo,Fail
CCC_2014J_697490,148.0,baixo,Withdrawn
CCC_2014J_697511,29.0,baixo,Withdrawn
CCC_2014J_697554,2.0,baixo,Withdrawn
CCC_2014J_697567,3952.0,alto,Distinction
CCC_2014J_697948,216.0,baixo,Withdrawn
CCC_2014J_697998,1473.0,alto,Withdrawn
CCC_2014J_698002,2310.0,alto,Distinction
CCC_2014J_698024,355.0,baixo,Fail
CCC_2014J_698112,191.0,baixo,Withdrawn
CCC_2014J_698299,1868.0,alto,Distinction
CCC_2014J_698355,3141.0,alto,Distinction
CCC_2014J_698359,4474.0,alto,Pass
CCC_2014J_698598,390.0,baixo,Withdrawn
CCC_2014J_699370,223.0,baixo,Fail
CCC_2014J_70214,369.0,baixo,Withdrawn
CCC_2014J_70495,1979.0,alto,Pass
CCC_2014J_71723,486.0,medio,Fail
CCC_2014J_72609,6378.0,alto,Fail
CCC_2014J_73664,38.0,baixo,Withdrawn
CCC_2014J_74290,47.0,baixo,Withdrawn
CCC_2014J_76949,1482.0,alto,Pass
CCC_2014J_79461,,,Fail
CCC_2014J_80243,,,Withdrawn
CCC_2014J_80329,3347.0,alto,Pass
CCC_2014J_80491,330.0,baixo,Withdrawn
CCC_2014J_80868,24139.0,alto,Pass
CCC_2014J_857856,142.0,baixo,Withdrawn
CCC_2014J_88758,51.0,baixo,Withdrawn
CCC_2014J_91040,446.0,medio,Withdrawn
CCC_2014J_921739,771.0,medio,Withdrawn
CCC_2014J_941282,4386.0,alto,Distinction
CCC_2014J_943374,3994.0,alto,Fail
CCC_2014J_94978,1234.0,medio,Withdrawn
CCC_2014J_96864,96.0,baixo,Withdrawn
CCC_2014J_96874,164.0,baixo,Fail
CCC_2014J_973526,680.0,medio,Withdrawn
CCC_2014J_986561,1462.0,alto,Pass
DDD_2013B_1018685,754.0,medio,Fail
DDD_2013B_103904,1579.0,alto,Distinction
DDD_2013B_1044992,1169.0,medio,Pass
DDD_2013B_1060973,,,Withdrawn
DDD_2013B_1068316,1917.0,alto,Pass
DDD_2013B_1073372,,,Withdrawn
DDD_2013B_108565,203.0,baixo,Withdrawn
DDD_2013B_1095916,1334.0,alto,Pass
DDD_2013B_110200,157.0,baixo,Fail
DDD_2013B_1105628,1447.0,alto,Fail
DDD_2013B_1107079,151.0,baixo,Withdrawn
DDD_2013B_111113,367.0,baixo,Fail
DDD_2013B_111360,386.0,baixo,Withdrawn
DDD_2013B_112245,2262.0,alto,Pass
DDD_2013B_117435,1355.0,alto,Withdrawn
DDD_2013B_117862,56.0,baixo,Withdrawn
DDD_2013B_117939,666.0,medio,Withdrawn
DDD_2013B_121000,342.0,baixo,Fail
DDD_2013B_121390,371.0,baixo,Fail
DDD_2013B_124728,186.0,baixo,Withdrawn
DDD_2013B_125677,,,Withdrawn
DDD_2013B_126912,,,Fail
DDD_2013B_128678,782.0,medio,Fail
DDD_2013B_128965,,,Withdrawn
DDD_2013B_130003,238.0,baixo,Fail
DDD_2013B_1311171,1326.0,alto,Pass
DDD_2013B_131145,3335.0,alto,Pass
DDD_2013B_131235,744.0,medio,Withdrawn
DDD_2013B_131609,454.0,medio,Withdrawn
DDD_2013B_134025,2060.0,alto,Distinction
DDD_2013B_134188,1150.0,medio,Pass
DDD_2013B_134336,278.0,baixo,Fail
DDD_2013B_1347447,1123.0,medio,Pass
DDD_2013B_1351739,1764.0,alto,Pass
DDD_2013B_137603,1628.0,alto,Pass
DDD_2013B_1384882,319.0,baixo,Fail
DDD_2013B_138709,515.0,medio,Withdrawn
DDD_2013B_1392016,487.0,medio,Fail
DDD_2013B_141766,7.0,baixo,Withdrawn
DDD_2013B_142819,435.0,medio,Pass
DDD_2013B_142998,,,Withdrawn
DDD_2013B_1430804,1253.0,medio,Withdrawn
DDD_2013B_1444134,2890.0,alto,Pass
DDD_2013B_1446954,1162.0,medio,Fail
DDD_2013B_144923,311.0,baixo,Fail
DDD_2013B_146089,1.0,baixo,Fail
DDD_2013B_146651,650.0,medio,Fail
DDD_2013B_1470291,863.0,medio,Pass
DDD_2013B_147307,221.0,baixo,Withdrawn
DDD_2013B_150578,674.0,medio,Fail
DDD_2013B_1510198,4326.0,alto,Pass
DDD_2013B_1534854,287.0,baixo,Fail
DDD_2013B_157298,1332.0,alto,Pass
DDD_2013B_1577134,5563.0,alto,Fail
DDD_2013B_1584449,300.0,baixo,Fail
DDD_2013B_1587816,,,Fail
DDD_2013B_1587817,583.0,medio,Withdrawn
DDD_2013B_159596,571.0,medio,Withdrawn
DDD_2013B_159925,2466.0,alto,Pass
DDD_2013B_160005,3922.0,alto,Pass
DDD_2013B_160401,86.0,baixo,Withdrawn
DDD_2013B_1611842,1206.0,medio,Pass
DDD_2013B_1620593,1248.0,medio,Fail
DDD_2013B_1622020,2718.0,alto,Withdrawn
DDD_2013B_1626418,485.0,medio,Pass
DDD_2013B_162984,93.0,baixo,Withdrawn
DDD_2013B_163067,998.0,medio,Pass
DDD_2013B_1638119,3146.0,alto,Fail
DDD_2013B_1638425,459.0,medio,Fail
DDD_2013B_1640773,1478.0,alto,Distinction
DDD_2013B_1651198,1192.0,medio,Pass
DDD_2013B_165421,1178.0,medio,Fail
DDD_2013B_1656527,475.0,medio,Withdrawn
DDD_2013B_165733,2275.0,alto,Fail
DDD_2013B_166342,810.0,medio,Pass
DDD_2013B_1664920,1270.0,medio,Pass
DDD_2013B_166713,2223.0,alto,Pass
DDD_2013B_166988,922.0,medio,Pass
DDD_2013B_167123,,,Withdrawn
DDD_2013B_167717,286.0,baixo,Fail
DDD_2013B_168243,161.0,baixo,Withdrawn
DDD_2013B_1690836,4553.0,alto,Distinction
DDD_2013B_1696174,2018.0,alto,Pass
DDD_2013B_169894,469.0,medio,Withdrawn
DDD_2013B_170025,617.0,medio,Pass
DDD_2013B_171896,2082.0,alto,Pass
DDD_2013B_1719566,956.0,medio,Pass
DDD_2013B_173004,1427.0,alto,Withdrawn
DDD_2013B_1730611,288.0,baixo,Withdrawn
DDD_2013B_1741838,396.0,medio,Withdrawn
DDD_2013B_176092,1201.0,medio,Pass
DDD_2013B_1766513,,,Withdrawn
DDD_2013B_177333,1049.0,medio,Pass
DDD_2013B_177817,388.0,baixo,Withdrawn
DDD_2013B_177981,1746.0,alto,Pass
DDD_2013B_178639,,,Fail
DDD_2013B_179892,2737.0,alto,Pass
DDD_2013B_180667,1766.0,alto,Pass
DDD_2013B_180958,2785.0,alto,Pass
DDD_2013B_1819994,2.0,baixo,Withdrawn
DDD_2013B_183714,3289.0,alto,Pass
DDD_2013B_1841753,,,Withdrawn
DDD_2013B_1843026,1978.0,alto,Fail
DDD_2013B_1843355,1538.0,alto,Withdrawn
DDD_2013B_1845093,345.0,baixo,Withdrawn
DDD_2013B_184968,443.0,medio,Withdrawn
DDD_2013B_187623,522.0,medio,Fail
DDD_2013B_1879272,160.0,baixo,Withdrawn
DDD_2013B_1901165,67.0,baixo,Withdrawn
DDD_2013B_1906919,4471.0,alto,Fail
DDD_2013B_191195,556.0,medio,Fail
DDD_2013B_1913872,1059.0,medio,Withdrawn
DDD_2013B_191398,13.0,baixo,Withdrawn
DDD_2013B_191491,,,Withdrawn
DDD_2013B_191896,1338.0,alto,Fail
DDD_2013B_191972,3941.0,alto,Pass
DDD_2013B_192196,625.0,medio,Pass
DDD_2013B_1922497,,,Withdrawn
DDD_2013B_1935774,68.0,baixo,Withdrawn
DDD_2013B_1944130,2103.0,alto,Pass
DDD_2013B_1945240,2927.0,alto,Pass
DDD_2013B_196266,178.0,baixo,Fail
DDD_2013B_1962854,673.0,medio,Withdrawn
DDD_2013B_1968757,1192.0,medio,Pass
DDD_2013B_196902,,,Withdrawn
DDD_2013B_1976350,802.0,medio,Pass
DDD_2013B_1982845,579.0,medio,Pass
DDD_2013B_198470,262.0,baixo,Withdrawn
DDD_2013B_199782,366.0,baixo,Fail
DDD_2013B_2002727,156.0,baixo,Withdrawn
DDD_2013B_200588,348.0,baixo,Fail
DDD_2013B_2006894,1052.0,medio,Distinction
DDD_2013B_200957,26.0,baixo,Fail
DDD_2013B_2020916,1034.0,medio,Pass
DDD_2013B_202506,129.0,baixo,Fail
DDD_2013B_2028388,1692.0,alto,Pass
DDD_2013B_2034000,,,Withdrawn
DDD_2013B_2036685,201.0,baixo,Fail
DDD_2013B_2037479,1140.0,medio,Withdrawn
DDD_2013B_2046628,352.0,baixo,Withdrawn
DDD_2013B_204996,1048.0,medio,Pass
DDD_2013B_2063578,9429.0,alto,Distinction
DDD_2013B_2080539,896.0,medio,Pass
DDD_2013B_2082180,231.0,baixo,Withdrawn
DDD_2013B_2088765,8131.0,alto,Pass
DDD_2013B_2094546,414.0,medio,Withdrawn
DDD_2013B_2126013,872.0,medio,Withdrawn
DDD_2013B_2133242,4267.0,alto,Withdrawn
DDD_2013B_2140311,1179.0,medio,Pass
DDD_2013B_2141506,,,Withdrawn
DDD_2013B_2142579,912.0,medio,Fail
DDD_2013B_2146936,4695.0,alto,Fail
DDD_2013B_2154361,521.0,medio,Fail
DDD_2013B_2155857,,,Withdrawn
DDD_2013B_2156514,1446.0,alto,Pass
DDD_2013B_2177871,1059.0,medio,Pass
DDD_2013B_2191819,16.0,baixo,Withdrawn
DDD_2013B_2193231,241.0,baixo,Fail
DDD_2013B_2195445,3329.0,alto,Pass
DDD_2013B_2209728,2220.0,alto,Pass
DDD_2013B_2214589,331.0,baixo,Withdrawn
DDD_2013B_2227786,519.0,medio,Fail
DDD_2013B_2228206,360.0,baixo,Withdrawn
DDD_2013B_2229785,246.0,baixo,Withdrawn
DDD_2013B_2231961,736.0,medio,Distinction
DDD_2013B_2232218,1345.0,alto,Withdrawn
DDD_2013B_2238679,118.0,baixo,Fail
DDD_2013B_2248715,1079.0,medio,Pass
DDD_2013B_2267712,150.0,baixo,Fail
DDD_2013B_227491,1555.0,alto,Withdrawn
DDD_2013B_2279449,1660.0,alto,Pass
DDD_2013B_2281292,706.0,medio,Pass
DDD_2013B_228242,983.0,medio,Fail
DDD_2013B_2283212,,,Withdrawn
DDD_2013B_228543,,,Fail
DDD_2013B_229057,220.0,baixo,Fail
DDD_2013B_2298696,,,Withdrawn
DDD_2013B_230052,833.0,medio,Withdrawn
DDD_2013B_2318590,1036.0,medio,Withdrawn
DDD_2013B_2321898,67.0,baixo,Fail
DDD_2013B_2330534,1478.0,alto,Fail
DDD_2013B_2332060,1545.0,alto,Pass
DDD_2013B_233389,876.0,medio,Fail
DDD_2013B_233771,1998.0,alto,Pass
DDD_2013B_2338290,394.0,medio,Withdrawn
DDD_2013B_234740,3964.0,alto,Pass
DDD_2013B_2348111,3353.0,alto,Pass
DDD_2013B_234859,401.0,medio,Pass
DDD_2013B_234978,157.0,baixo,Fail
DDD_2013B_2350300,177.0,baixo,Fail
DDD_2013B_2353766,86.0,baixo,Withdrawn
DDD_2013B_235428,1139.0,medio,Withdrawn
DDD_2013B_235492,337.0,baixo,Fail
DDD_2013B_235584,323.0,baixo,Fail
DDD_2013B_2358423,2184.0,alto,Pass
DDD_2013B_236498,1542.0,alto,Fail
DDD_2013B_236620,2290.0,alto,Pass
DDD_2013B_2374051,924.0,medio,Fail
DDD_2013B_2374404,2257.0,alto,Pass
DDD_2013B_2375123,315.0,baixo,Withdrawn
DDD_2013B_2375627,,,Withdrawn
DDD_2013B_2377623,3718.0,alto,Pass
DDD_2013B_2381845,1855.0,alto,Fail
DDD_2013B_2388623,952.0,medio,Pass
DDD_2013B_2400764,694.0,medio,Fail
DDD_2013B_240389,1080.0,medio,Withdrawn
DDD_2013B_2406709,3787.0,alto,Distinction
DDD_2013B_240755,592.0,medio,Withdrawn
DDD_2013B_240936,52.0,baixo,Fail
DDD_2013B_241771,681.0,medio,Fail
DDD_2013B_2418045,895.0,medio,Pass
DDD_2013B_2418580,1312.0,medio,Pass
DDD_2013B_241922,1477.0,alto,Pass
DDD_2013B_241971,,,Withdrawn
DDD_2013B_24213,,,Withdrawn
DDD_2013B_2421609,472.0,medio,Fail
DDD_2013B_2435965,240.0,baixo,Withdrawn
DDD_2013B_2444632,1370.0,alto,Pass
DDD_2013B_244875,1359.0,alto,Pass
DDD_2013B_244919,998.0,medio,Withdrawn
DDD_2013B_2451672,719.0,medio,Fail
DDD_2013B_2454933,955.0,medio,Fail
DDD_2013B_2456387,800.0,medio,Withdrawn
DDD_2013B_2456612,1494.0,alto,Pass
DDD_2013B_2459878,1452.0,alto,Pass
DDD_2013B_2460752,2234.0,alto,Pass
DDD_2013B_2465876,1349.0,alto,Pass
DDD_2013B_246652,3796.0,alto,Pass
DDD_2013B_2476998,1565.0,alto,Pass
DDD_2013B_2479086,1253.0,medio,Withdrawn
DDD_2013B_2480562,,,Withdrawn
DDD_2013B_248511,842.0,medio,Pass
DDD_2013B_248994,2728.0,alto,Pass
DDD_2013B_249423,1312.0,medio,Pass
DDD_2013B_2498388,367.0,baixo,Pass
DDD_2013B_2499307,1214.0,medio,Fail
DDD_2013B_249996,1420.0,alto,Fail
DDD_2013B_2501479,855.0,medio,Fail
DDD_2013B_2501768,2234.0,alto,Pass
DDD_2013B_2502504,796.0,medio,Pass
DDD_2013B_2502707,790.0,medio,Withdrawn
DDD_2013B_2505501,143.0,baixo,Pass
DDD_2013B_2508785,723.0,medio,Fail
DDD_2013B_2513245,1088.0,medio,Pass
DDD_2013B_2517826,59.0,baixo,Withdrawn
DDD_2013B_2518617,413.0,medio,Fail
DDD_2013B_251999,2482.0,alto,Pass
DDD_2013B_252149,704.0,medio,Distinction
DDD_2013B_2523146,577.0,medio,Withdrawn
DDD_2013B_252489,1054.0,medio,Pass
DDD_2013B_2526483,222.0,baixo,Fail
DDD_2013B_2531298,295.0,baixo,Fail
DDD_2013B_2532322,439.0,medio,Pass
DDD_2013B_2535493,,,Withdrawn
DDD_2013B_2536214,386.0,baixo,Fail
DDD_2013B_2537695,954.0,medio,Distinction
DDD_2013B_2540922,1300.0,medio,Pass
DDD_2013B_2543267,1917.0,alto,Fail
DDD_2013B_2543600,1745.0,alto,Pass
DDD_2013B_2545113,1128.0,medio,Withdrawn
DDD_2013B_2546792,82.0,baixo,Withdrawn
DDD_2013B_2547321,939.0,medio,Pass
DDD_2013B_2547402,912.0,medio,Pass
DDD_2013B_2549875,652.0,medio,Pass
DDD_2013B_2549939,1726.0,alto,Pass
DDD_2013B_2554973,965.0,medio,Withdrawn
DDD_2013B_255747,2736.0,alto,Fail
DDD_2013B_255902,473.0,medio,Fail
DDD_2013B_257110,31.0,baixo,Withdrawn
DDD_2013B_2571497,1162.0,medio,Pass
DDD_2013B_257369,,,Withdrawn
DDD_2013B_2581822,941.0,medio,Withdrawn
DDD_2013B_258310,667.0,medio,Withdrawn
DDD_2013B_2585285,2766.0,alto,Pass
DDD_2013B_2586026,10.0,baixo,Fail
DDD_2013B_2594888,540.0,medio,Pass
DDD_2013B_259750,38.0,baixo,Fail
DDD_2013B_2602486,3135.0,alto,Pass
DDD_2013B_2604660,404.0,medio,Withdrawn
DDD_2013B_2604698,70.0,baixo,Withdrawn
DDD_2013B_260491,3201.0,alto,Pass
DDD_2013B_260639,476.0,medio,Fail
DDD_2013B_2607945,168.0,baixo,Withdrawn
DDD_2013B_2611779,2033.0,alto,Fail
DDD_2013B_2614272,,,Withdrawn
DDD_2013B_2615892,4171.0,alto,Pass
DDD_2013B_2621590,221.0,baixo,Fail
DDD_2013B_262396,164.0,baixo,Fail
DDD_2013B_2624569,277.0,baixo,Withdrawn
DDD_2013B_2624720,3704.0,alto,Fail
DDD_2013B_2626179,578.0,medio,Pass
DDD_2013B_2628025,223.0,baixo,Fail
DDD_2013B_2629511,,,Withdrawn
DDD_2013B_2632491,310.0,baixo,Fail
DDD_2013B_2633235,2330.0,alto,Pass
DDD_2013B_263524,952.0,medio,Withdrawn
DDD_2013B_2636225,1950.0,alto,Pass
DDD_2013B_2636885,705.0,medio,Withdrawn
